ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,dte,execution_side,direction
SNAP,2026-03-16 18:38:27.098102+00:00,CALL,4.0,2028-01-21,31650,150,240,3932,4.635,REPEATEDHITS,False,False,31650,0,676,ASK,LONG
SNAP,2026-03-16 17:47:40.146179+00:00,CALL,6.0,2026-04-17,30000,5000,27910,70313,4.59,REPEATEDHITS,True,False,30000,0,32,ASK,LONG
SNAP,2026-03-16 14:13:28.024835+00:00,CALL,5.0,2026-04-02,16203,1473,4541,3879,4.605,REPEATEDHITS,True,False,16203,0,17,ASK,LONG
SNAP,2026-03-16 14:13:10.812955+00:00,CALL,5.0,2026-03-20,20000,10000,14040,21973,4.61,REPEATEDHITS,False,False,0,20000,4,BID,
SNAP,2026-03-16 14:12:40.761599+00:00,CALL,5.0,2028-01-21,53003,300,1028,16085,4.62,REPEATEDHITSDESCENDINGFILL,False,False,29947,23056,676,ASK,LONG
SNAP,2026-03-16 14:09:37.660889+00:00,CALL,5.0,2026-04-02,27005,2455,2981,3879,4.625,REPEATEDHITS,True,False,23397,0,17,ASK,LONG
SOXS,2026-03-20 19:52:32.224918+00:00,CALL,42.0,2026-03-27,68475,249,591,77,41.5,REPEATEDHITS,False,False,0,68200,7,BID,
SOXS,2026-03-20 19:44:37.571848+00:00,CALL,44.0,2026-04-17,80580,158,304,196,41.65,REPEATEDHITS,True,False,0,80580,28,BID,
SOXS,2026-03-20 19:44:37.571848+00:00,CALL,43.0,2026-04-17,28080,52,54,13,41.65,REPEATEDHITS,False,False,0,28080,28,BID,
SOXS,2026-03-20 18:59:03.462825+00:00,CALL,42.0,2026-04-10,191575,395,421,20,41.7489,REPEATEDHITS,False,False,2425,189150,21,BID,
SOXS,2026-03-20 18:22:20.763827+00:00,CALL,40.0,2026-04-17,17978,29,203,169,41.36,REPEATEDHITS,True,False,17978,0,28,ASK,LONG
SOXS,2026-03-20 17:33:53.362581+00:00,CALL,40.0,2026-04-17,25960,44,172,169,40.97,REPEATEDHITS,True,False,25960,0,28,ASK,LONG
SOXS,2026-03-20 17:05:22.779644+00:00,CALL,39.0,2026-04-17,19800,33,103,104,40.29,REPEATEDHITS,False,False,19800,0,28,ASK,LONG
SOXS,2026-03-20 16:56:22.955872+00:00,CALL,65.0,2026-08-21,31450,37,133,303,40.175,REPEATEDHITS,False,False,0,27200,154,BID,
SOXS,2026-03-20 16:50:51.673499+00:00,CALL,65.0,2026-08-21,75650,89,93,303,40.285,REPEATEDHITS,False,False,0,67150,154,BID,
SOXS,2026-03-20 16:04:31.242084+00:00,CALL,40.0,2026-05-15,14441,19,540,67,39.5199,REPEATEDHITS,True,False,0,14441,56,BID,
SOXS,2026-03-20 15:37:20.343916+00:00,CALL,40.0,2026-05-15,340270,428,521,67,39.895,REPEATEDHITSDESCENDINGFILL,True,False,29415,310855,56,BID,
SOXS,2026-03-20 15:01:29.043052+00:00,CALL,50.0,2026-04-17,12600,40,41,70,39.83,REPEATEDHITS,False,False,0,630,28,BID,
SOXS,2026-03-20 14:34:27.824703+00:00,CALL,47.0,2026-08-21,36750,30,30,208,39.895,REPEATEDHITS,False,False,36750,0,154,ASK,LONG
SOXS,2026-03-20 14:25:46.882375+00:00,CALL,37.5,2026-03-27,14700,35,35,73,40.3,REPEATEDHITS,False,False,1680,13020,7,BID,
SOXS,2026-03-20 14:13:28.628833+00:00,CALL,55.0,2026-05-15,11620,25,25,28,39.84,REPEATEDHITSASCENDINGFILL,True,False,11620,0,56,ASK,LONG
SOXS,2026-03-20 14:13:04.585033+00:00,CALL,39.0,2026-04-17,35065,61,62,104,39.73,REPEATEDHITS,True,False,35065,0,28,ASK,LONG
SOXS,2026-03-20 14:08:56.933943+00:00,CALL,40.0,2026-03-20,31293,549,964,1110,39.66,REPEATEDHITS,True,False,31293,0,0,ASK,LONG
SOXS,2026-03-20 13:59:06.570153+00:00,CALL,40.0,2026-05-15,66439,88,89,67,39.5199,REPEATEDHITS,True,False,66439,0,56,ASK,LONG
SOXS,2026-03-19 15:39:23.184729+00:00,CALL,65.0,2026-08-21,79540,97,215,96,40.19,REPEATEDHITS,False,False,820,0,155,ASK,LONG
SOXS,2026-03-19 15:35:49.483496+00:00,CALL,65.0,2026-08-21,77901,95,113,96,40.1,REPEATEDHITS,False,False,5741,0,155,ASK,LONG
SOXS,2026-03-19 15:12:53.803240+00:00,CALL,40.0,2026-03-20,20768,236,614,661,39.255,REPEATEDHITS,True,False,0,20416,1,BID,
SOXS,2026-03-18 18:47:19.625005+00:00,CALL,38.0,2026-03-20,57510,405,1092,655,37.65,REPEATEDHITS,True,False,57510,0,2,ASK,LONG
SOXS,2026-03-18 14:15:11.371129+00:00,CALL,38.0,2026-03-20,28056,167,302,655,38.0221,REPEATEDHITS,False,False,27888,168,2,ASK,LONG
SOXS,2026-03-18 13:56:18.390190+00:00,PUT,38.0,2026-03-20,74694,422,442,214,37.705,REPEATEDHITS,False,False,0,74694,2,BID,
SOXS,2026-03-18 13:43:59.689223+00:00,CALL,35.0,2026-03-20,36000,100,100,265,38.15,REPEATEDHITS,False,False,36000,0,2,ASK,LONG
SOXS,2026-03-17 19:49:35.656213+00:00,CALL,42.0,2026-03-20,24975,333,383,284,38.105,REPEATEDHITS,True,False,0,24975,3,BID,
SOXS,2026-03-17 16:04:02.195893+00:00,CALL,39.0,2026-03-20,12264,56,228,272,39.0799,REPEATEDHITS,True,False,12264,0,3,ASK,LONG
SOXS,2026-03-17 15:05:00.128585+00:00,PUT,43.5,2026-03-27,17875,25,25,0,38.14,REPEATEDHITS,True,False,0,17875,10,BID,
SOXS,2026-03-16 19:09:23.641728+00:00,PUT,37.5,2026-03-27,86790,263,271,0,38.3,REPEATEDHITS,True,False,0,86790,11,BID,
SOXS,2026-03-16 19:09:21.036238+00:00,PUT,33.0,2026-03-27,41503,343,352,10,38.32,REPEATEDHITS,True,False,41503,0,11,ASK,SHORT
SOXS,2026-03-16 19:06:43.663051+00:00,CALL,38.0,2026-03-20,15333,57,243,365,38.49,REPEATEDHITS,True,False,15333,0,4,ASK,LONG
SOXS,2026-03-16 19:03:12.412607+00:00,CALL,36.0,2026-03-20,18815,53,259,49,38.3,REPEATEDHITS,False,False,18815,0,4,ASK,LONG
SOXS,2026-03-16 18:50:27.140869+00:00,CALL,65.0,2026-08-21,15400,20,41,35,38.13,REPEATEDHITS,False,False,15400,0,158,ASK,LONG
SOXS,2026-03-16 17:00:57.089823+00:00,PUT,35.0,2026-03-20,30780,342,1083,96,38.1114,REPEATEDHITS,True,False,30780,0,4,ASK,SHORT
SOXS,2026-03-16 14:34:57.234091+00:00,CALL,37.0,2026-03-27,83365,201,206,61,38.47,REPEATEDHITSASCENDINGFILL,False,False,79260,4105,11,ASK,LONG
SOXS,2026-03-16 14:30:32.806477+00:00,CALL,36.0,2026-03-20,10585,29,67,49,38.39,REPEATEDHITS,False,False,10585,0,4,ASK,LONG
SOXS,2026-03-16 14:30:32.806477+00:00,CALL,36.0,2026-03-20,44164,121,188,49,38.4001,REPEATEDHITS,False,False,43434,0,4,ASK,LONG
SOXS,2026-03-16 14:30:27.196347+00:00,CALL,45.0,2026-03-20,13680,171,247,1347,38.335,REPEATEDHITS,True,False,13600,80,4,ASK,LONG
SOXS,2026-03-16 14:21:54.798944+00:00,PUT,36.0,2026-03-20,14712,110,138,87,37.92,REPEATEDHITSASCENDINGFILL,True,False,14712,0,4,ASK,SHORT
SOXS,2026-03-16 13:35:48.973613+00:00,PUT,35.0,2026-03-20,61710,561,564,96,37.7599,REPEATEDHITS,False,False,0,61710,4,BID,
SOXS,2026-03-16 13:33:37.238677+00:00,CALL,37.0,2026-03-20,93240,333,342,197,37.8945,REPEATEDHITS,True,False,0,93240,4,BID,
SPXS,2026-03-20 19:35:44.581188+00:00,PUT,41.5,2026-03-27,25844,152,206,0,41.895,REPEATEDHITS,True,False,0,25844,7,BID,
SPXS,2026-03-20 19:04:27.243968+00:00,PUT,41.0,2026-03-27,67782,429,524,392,41.465,REPEATEDHITS,True,False,0,67782,7,BID,
SPXS,2026-03-20 18:10:34.929114+00:00,CALL,37.5,2026-04-02,67167,168,295,54,41.07,REPEATEDHITS,True,False,67167,0,13,ASK,LONG
SPXS,2026-03-20 18:02:47.792977+00:00,CALL,37.5,2026-04-02,39764,102,104,54,40.9364,REPEATEDHITS,True,False,39764,0,13,ASK,LONG
SPXS,2026-03-20 17:36:33.419009+00:00,CALL,36.0,2026-04-02,17850,35,43,422,40.97,REPEATEDHITS,True,False,17850,0,13,ASK,LONG
SPXS,2026-03-20 17:33:43.145011+00:00,CALL,39.0,2026-03-27,11750,47,120,563,40.87,REPEATEDHITS,False,False,11750,0,7,ASK,LONG
SPXS,2026-03-20 14:54:11.648829+00:00,CALL,37.0,2026-04-02,166740,397,436,519,40.83,REPEATEDHITS,False,False,166740,0,13,ASK,LONG
SPXS,2026-03-20 14:53:05.569759+00:00,CALL,39.5,2026-03-27,13260,60,229,38,40.835,REPEATEDHITS,True,False,13260,0,7,ASK,LONG
SPXS,2026-03-20 14:51:29.829615+00:00,PUT,43.0,2026-03-27,18810,57,63,0,40.775,REPEATEDHITS,True,False,0,18810,7,BID,
SPXS,2026-03-20 14:01:55.097083+00:00,CALL,50.0,2026-04-17,21376,167,167,433,40.7,REPEATEDHITS,True,False,21376,0,28,ASK,LONG
SPXS,2026-03-20 14:01:43.673688+00:00,CALL,38.0,2026-03-27,74714,245,419,179,40.6301,REPEATEDHITSDESCENDINGFILL,False,False,74714,0,7,ASK,LONG
SPXS,2026-03-20 14:00:35.534556+00:00,CALL,37.5,2026-03-27,32640,96,132,587,40.63,REPEATEDHITS,True,False,31620,1020,7,ASK,LONG
SPXS,2026-03-20 14:00:32.523930+00:00,CALL,37.5,2026-03-27,11220,33,36,587,40.61,REPEATEDHITS,False,False,11220,0,7,ASK,LONG
SPXS,2026-03-20 13:58:41.300134+00:00,CALL,38.0,2026-03-27,43216,148,174,179,40.53,REPEATEDHITS,True,False,43216,0,7,ASK,LONG
SPXS,2026-03-20 13:55:48.782905+00:00,PUT,40.0,2026-03-27,18040,127,153,11,40.425,REPEATEDHITSASCENDINGFILL,False,False,147,17893,7,BID,
SPXS,2026-03-20 13:50:59.056620+00:00,CALL,38.5,2026-03-27,69372,282,283,661,40.325,REPEATEDHITS,True,False,69372,0,7,ASK,LONG
SPXS,2026-03-20 13:33:20.841227+00:00,CALL,37.0,2026-04-02,11315,31,32,519,40.185,REPEATEDHITS,False,False,11315,0,13,ASK,LONG
SPXS,2026-03-19 15:45:20.445821+00:00,CALL,36.5,2026-04-02,198785,479,484,26,40.26,REPEATEDHITS,True,False,198785,0,14,ASK,LONG
SPXS,2026-03-19 14:26:11.684981+00:00,CALL,38.0,2026-04-02,64960,203,210,146,40.24,REPEATEDHITS,True,False,64960,0,14,ASK,LONG
SPXS,2026-03-18 19:45:59.312320+00:00,CALL,41.5,2026-03-27,46865,455,455,2,39.275,REPEATEDHITS,True,False,46865,0,9,ASK,LONG
SPXS,2026-03-18 18:12:59.405268+00:00,CALL,35.0,2026-04-17,16800,40,40,816,38.48,REPEATEDHITS,False,False,16800,0,30,ASK,LONG
SPXS,2026-03-18 17:02:17.936266+00:00,CALL,35.0,2026-04-02,13090,34,120,311,38.61,REPEATEDHITS,False,False,13090,0,15,ASK,LONG
SPXS,2026-03-18 17:02:17.936266+00:00,CALL,36.0,2026-04-02,24255,77,156,265,38.61,REPEATEDHITS,False,False,24255,0,15,ASK,LONG
SPXS,2026-03-18 15:19:57.760310+00:00,CALL,35.0,2026-04-02,18500,50,51,311,38.435,REPEATEDHITS,False,False,18500,0,15,ASK,LONG
SPXS,2026-03-18 14:14:03.834202+00:00,CALL,36.0,2026-04-02,18944,64,64,265,38.3499,REPEATEDHITS,True,False,18944,0,15,ASK,LONG
SPXS,2026-03-18 13:43:49.072037+00:00,CALL,36.0,2026-03-27,25000,100,163,516,38.12,REPEATEDHITS,False,False,25000,0,9,ASK,LONG
SPXS,2026-03-17 17:46:08.422011+00:00,CALL,36.0,2026-03-20,11781,63,72,1110,37.6601,REPEATEDHITS,True,False,11781,0,3,ASK,LONG
SPXS,2026-03-17 17:13:03.286799+00:00,CALL,35.0,2026-04-02,16430,53,80,231,37.64,REPEATEDHITS,True,False,16430,0,16,ASK,LONG
SPXS,2026-03-17 15:37:10.874869+00:00,CALL,40.5,2026-03-27,10878,128,128,4,37.8101,REPEATEDHITSDESCENDINGFILL,True,False,10794,84,10,ASK,LONG
SPXS,2026-03-17 15:33:45.112285+00:00,PUT,38.0,2026-04-02,17479,79,251,2,37.63,REPEATEDHITSASCENDINGFILL,False,False,0,17479,16,BID,
SPXS,2026-03-17 15:32:17.219125+00:00,PUT,38.0,2026-04-02,36336,163,163,2,37.57,REPEATEDHITSASCENDINGFILL,True,False,13178,23158,16,BID,
SPXS,2026-03-17 15:03:52.226008+00:00,PUT,36.0,2026-04-17,12784,77,77,52,37.405,REPEATEDHITS,True,False,168,12616,31,BID,
SPXS,2026-03-16 19:05:39.993370+00:00,CALL,35.0,2026-04-02,31150,89,221,12,37.9721,REPEATEDHITS,False,False,31150,0,17,ASK,LONG
SPXS,2026-03-16 17:33:34.138536+00:00,CALL,35.0,2026-04-02,33015,93,120,12,38.02,REPEATEDHITS,True,False,33015,0,17,ASK,LONG
SPXS,2026-03-16 17:16:27.396439+00:00,CALL,60.0,2027-01-15,25517,51,52,874,38.0,REPEATEDHITSASCENDINGFILL,True,False,525,24992,305,BID,
SPXS,2026-03-16 15:30:21.354722+00:00,CALL,39.0,2026-04-02,24455,150,155,5,37.83,REPEATEDHITSASCENDINGFILL,True,False,167,24288,17,BID,
SPXS,2026-03-16 14:27:44.207058+00:00,CALL,38.5,2026-04-02,12735,74,75,10,37.71,REPEATEDHITSASCENDINGFILL,True,False,178,12557,17,BID,
SPXS,2026-03-16 14:25:32.838526+00:00,CALL,36.0,2026-04-02,53350,194,196,55,37.7,REPEATEDHITS,True,False,53350,0,17,ASK,LONG
SPXS,2026-03-16 14:16:50.944489+00:00,CALL,38.5,2026-03-27,10999,78,87,568,37.705,REPEATEDHITS,True,False,0,10999,11,BID,
SPXS,2026-03-16 13:52:47.032815+00:00,CALL,36.0,2026-03-27,42135,159,265,217,37.91,REPEATEDHITS,False,False,42135,0,11,ASK,LONG
TECL,2026-03-20 19:37:14.739525+00:00,PUT,91.96,2026-04-17,15750,15,64,32,90.52,REPEATEDHITS,True,False,15750,0,28,ASK,SHORT
TECL,2026-03-20 18:22:10.333498+00:00,PUT,92.96,2026-03-20,13000,130,142,107,92.82,REPEATEDHITS,True,False,13000,0,0,ASK,SHORT
TECL,2026-03-19 19:26:01.035826+00:00,CALL,89.96,2026-04-17,12080,8,23,6,99.22,REPEATEDHITS,True,False,0,12080,29,BID,
TECL,2026-03-19 13:46:18.031884+00:00,PUT,87.96,2026-04-17,14070,21,31,32,95.4255,REPEATEDHITS,False,False,0,14070,29,BID,
TECL,2026-03-19 13:42:02.886334+00:00,PUT,85.96,2026-04-17,25200,42,47,63,95.47,REPEATEDHITS,True,False,0,25200,29,BID,
TECL,2026-03-19 13:38:21.375517+00:00,PUT,89.96,2026-04-17,12481,16,16,159,94.285,REPEATEDHITS,False,False,780,11701,29,BID,
TECL,2026-03-19 13:36:19.673851+00:00,PUT,89.96,2026-03-20,26000,200,624,667,93.125,REPEATEDHITS,False,False,0,26000,1,BID,
TECL,2026-03-18 14:49:44.225192+00:00,PUT,101.96,2026-04-17,11220,11,39,194,99.84,REPEATEDHITS,False,False,11220,0,30,ASK,SHORT
TECL,2026-03-16 13:33:02.756335+00:00,PUT,94.96,2026-04-17,13260,17,57,80,100.67,REPEATEDHITS,False,False,0,13260,32,BID,
TECL,2026-03-16 13:32:31.266233+00:00,PUT,94.96,2026-04-17,31600,40,40,80,100.29,REPEATEDHITS,True,False,0,31600,32,BID,
TECL,2026-03-16 13:32:31.266233+00:00,PUT,93.96,2026-04-17,35720,47,47,29,100.29,REPEATEDHITS,True,False,0,35720,32,BID,
TIGR,2026-03-20 19:42:53.563107+00:00,CALL,8.0,2026-05-15,20874,994,1071,5,6.52,REPEATEDHITS,True,False,16506,4368,56,ASK,LONG
TIGR,2026-03-20 16:11:53.575177+00:00,PUT,7.0,2026-07-17,10028,92,110,2134,6.585,REPEATEDHITS,False,False,6867,3161,119,ASK,SHORT
TIGR,2026-03-19 15:04:04.730669+00:00,PUT,7.0,2027-01-15,15224,100,110,8214,6.75,REPEATEDHITSASCENDINGFILL,False,False,0,15224,302,BID,
TIGR,2026-03-19 13:37:33.055621+00:00,PUT,7.0,2026-03-20,17350,694,739,6186,6.84,REPEATEDHITS,False,False,17350,0,1,ASK,SHORT
TIGR,2026-03-18 19:17:06.962024+00:00,CALL,8.0,2026-04-17,21576,899,4946,2031,7.135,REPEATEDHITS,True,False,0,21576,30,BID,
TIGR,2026-03-18 19:15:00.437152+00:00,CALL,8.0,2026-04-17,24000,1000,2787,2031,7.13,REPEATEDHITS,False,False,0,24000,30,BID,
TIGR,2026-03-16 15:32:25.112422+00:00,CALL,8.0,2026-03-20,12750,850,987,7726,7.46,REPEATEDHITS,False,False,12750,0,4,ASK,LONG
U,2026-03-20 19:39:22.987130+00:00,PUT,16.5,2026-03-27,13525,541,624,30,18.2103,REPEATEDHITS,False,False,13525,0,7,ASK,SHORT
U,2026-03-20 19:39:22.987130+00:00,PUT,17.5,2026-03-27,13007,258,518,215,18.2103,REPEATEDHITSASCENDINGFILL,True,False,13007,0,7,ASK,SHORT
U,2026-03-20 17:53:14.762052+00:00,CALL,24.0,2026-04-17,14553,539,4417,17705,18.525,REPEATEDHITS,False,False,11934,0,28,ASK,LONG
U,2026-03-20 17:50:41.792564+00:00,CALL,19.0,2026-04-17,66552,472,504,863,18.49,REPEATEDHITS,False,False,66552,0,28,ASK,LONG
U,2026-03-20 17:40:48.729582+00:00,CALL,24.0,2026-04-17,35559,1317,3606,17705,18.515,REPEATEDHITS,False,False,35559,0,28,ASK,LONG
U,2026-03-20 17:39:01.008126+00:00,CALL,24.0,2026-04-17,34138,1313,1451,17705,18.4486,REPEATEDHITS,False,False,34138,0,28,ASK,LONG
U,2026-03-20 17:26:15.225300+00:00,CALL,18.0,2026-04-10,16830,99,99,0,18.625,REPEATEDHITS,False,False,14790,2040,21,ASK,LONG
U,2026-03-20 16:43:43.515196+00:00,CALL,21.0,2026-05-15,27540,170,170,993,18.72,REPEATEDHITS,False,False,0,19602,56,BID,
U,2026-03-20 16:28:19.273134+00:00,CALL,20.0,2026-04-17,69775,607,693,2835,18.83,REPEATEDHITSASCENDINGFILL,False,False,69775,0,28,ASK,LONG
U,2026-03-20 14:08:07.012846+00:00,PUT,18.0,2026-04-17,49852,412,421,2471,18.825,REPEATEDHITS,False,False,49852,0,28,ASK,SHORT
U,2026-03-20 14:04:41.032841+00:00,CALL,25.0,2026-04-17,27853,1211,1261,18360,18.85,REPEATEDHITS,False,False,0,27853,28,BID,
U,2026-03-19 19:11:20.497479+00:00,PUT,21.0,2026-08-21,69000,138,190,825,19.26,REPEATEDHITS,False,False,57000,12000,155,ASK,SHORT
U,2026-03-19 19:04:50.937994+00:00,CALL,24.0,2026-04-17,38965,1057,1901,17605,18.945,REPEATEDHITS,False,False,33781,5184,29,ASK,LONG
U,2026-03-19 19:03:30.752353+00:00,CALL,24.0,2026-04-17,13464,374,843,17605,18.905,REPEATEDHITS,False,False,5364,0,29,ASK,LONG
U,2026-03-19 16:40:35.018688+00:00,CALL,22.0,2026-04-02,25938,786,6344,9571,18.87,REPEATEDHITS,False,False,0,25938,14,BID,
U,2026-03-19 16:40:02.982116+00:00,CALL,22.0,2026-04-02,19552,611,5470,9571,18.82,REPEATEDHITS,False,False,0,19552,14,BID,
U,2026-03-19 16:39:33.156351+00:00,CALL,22.0,2026-04-02,26262,822,3978,9571,18.82,REPEATEDHITS,False,False,25632,630,14,ASK,LONG
U,2026-03-19 16:15:33.570024+00:00,PUT,19.0,2026-04-17,84500,500,523,1733,18.92,REPEATEDHITS,False,False,84500,0,29,ASK,SHORT
U,2026-03-19 15:43:05.676920+00:00,CALL,20.0,2026-03-27,115560,1926,1992,335,19.05,REPEATEDHITS,False,False,115500,60,8,ASK,LONG
U,2026-03-19 15:40:40.692099+00:00,PUT,20.0,2026-05-15,14377,48,119,4733,19.06,REPEATEDHITSDESCENDINGFILL,True,False,7499,6878,57,ASK,SHORT
U,2026-03-19 15:40:38.484390+00:00,PUT,19.5,2026-03-20,25056,348,2534,1677,19.07,REPEATEDHITS,False,False,25056,0,1,ASK,SHORT
U,2026-03-19 15:40:38.484390+00:00,PUT,20.0,2026-04-17,19780,92,114,2385,19.07,REPEATEDHITS,False,False,19780,0,29,ASK,SHORT
U,2026-03-19 15:40:38.484390+00:00,PUT,21.0,2026-04-17,56358,202,203,686,19.07,REPEATEDHITS,False,False,56358,0,29,ASK,SHORT
U,2026-03-19 14:24:47.725875+00:00,CALL,20.0,2026-04-17,24871,187,201,2726,19.07,REPEATEDHITS,False,False,24871,0,29,ASK,LONG
U,2026-03-19 14:24:23.063642+00:00,CALL,22.0,2026-04-02,66538,2076,2436,9571,19.055,REPEATEDHITSDESCENDINGFILL,False,False,3498,63040,14,BID,
U,2026-03-18 19:30:38.644324+00:00,PUT,22.0,2026-08-21,59325,113,127,653,19.95,REPEATEDHITS,False,False,59325,0,156,ASK,SHORT
U,2026-03-18 19:30:38.644324+00:00,CALL,25.0,2026-08-21,32208,122,135,2089,19.96,REPEATEDHITS,False,False,32208,0,156,ASK,LONG
U,2026-03-18 19:30:38.644324+00:00,CALL,23.0,2026-08-21,39325,121,131,228,19.95,REPEATEDHITS,False,False,39325,0,156,ASK,LONG
U,2026-03-18 19:30:38.644324+00:00,PUT,21.0,2026-08-21,51615,111,250,667,19.95,REPEATEDHITS,False,False,51615,0,156,ASK,SHORT
U,2026-03-18 19:30:38.644324+00:00,PUT,20.0,2026-08-21,48450,120,208,7277,19.96,REPEATEDHITSASCENDINGFILL,False,False,48450,0,156,ASK,SHORT
U,2026-03-18 18:54:32.411632+00:00,CALL,22.0,2026-04-17,31948,326,822,2541,19.9,REPEATEDHITS,False,False,31948,0,30,ASK,LONG
U,2026-03-18 14:54:16.167701+00:00,PUT,19.0,2026-04-17,91266,742,763,1097,20.14,REPEATEDHITS,False,False,91266,0,30,ASK,SHORT
U,2026-03-18 14:14:03.834202+00:00,CALL,20.5,2026-03-20,12870,330,346,2989,20.1,REPEATEDHITS,False,False,0,12870,2,BID,
U,2026-03-18 14:01:40.989973+00:00,CALL,20.0,2026-04-17,19206,97,122,2654,20.315,REPEATEDHITS,True,False,198,19008,30,BID,
U,2026-03-18 14:01:40.989973+00:00,CALL,50.0,2027-01-15,78000,750,802,2703,20.32,REPEATEDHITS,False,False,0,78000,303,BID,
U,2026-03-18 14:00:13.092453+00:00,CALL,24.0,2026-03-27,16758,1197,1197,688,20.42,REPEATEDHITS,False,False,0,16758,9,BID,
U,2026-03-17 16:31:00.979645+00:00,CALL,22.0,2026-03-20,11836,538,3259,3926,20.595,REPEATEDHITS,True,False,11836,0,3,ASK,LONG
U,2026-03-17 13:44:52.946265+00:00,CALL,21.0,2026-04-10,46306,338,350,42,20.29,REPEATEDHITS,True,False,7809,38497,24,BID,
U,2026-03-17 13:41:29.767452+00:00,CALL,20.0,2026-03-20,12075,115,140,3019,20.57,REPEATEDHITS,False,False,0,12075,3,BID,
U,2026-03-17 13:39:55.174949+00:00,CALL,21.0,2026-03-27,39599,400,410,911,20.53,REPEATEDHITSASCENDINGFILL,False,False,39599,0,10,ASK,LONG
U,2026-03-17 13:39:48.965288+00:00,CALL,22.0,2026-04-17,33500,250,253,1421,20.48,REPEATEDHITS,False,False,33500,0,31,ASK,LONG
U,2026-03-17 13:36:55.693720+00:00,CALL,22.0,2026-04-02,520567,6350,6350,183,20.225,REPEATEDHITSASCENDINGFILL,False,False,520567,0,16,ASK,LONG
U,2026-03-17 13:35:28.886288+00:00,PUT,21.0,2026-04-17,42600,200,200,541,20.32,REPEATEDHITS,False,False,0,42600,31,BID,
U,2026-03-16 17:28:38.663147+00:00,PUT,20.0,2026-08-21,14280,34,231,6974,19.54,REPEATEDHITS,False,False,0,14280,158,BID,
U,2026-03-16 17:28:30.854679+00:00,PUT,20.0,2026-08-21,14700,35,194,6974,19.54,REPEATEDHITS,False,False,0,14700,158,BID,
U,2026-03-16 15:47:35.569646+00:00,PUT,20.0,2026-08-21,11070,27,32,6974,19.8,REPEATEDHITS,False,False,0,11070,158,BID,
U,2026-03-16 13:54:44.813231+00:00,PUT,18.0,2026-03-20,11664,432,491,5405,19.62,REPEATEDHITS,False,False,11664,0,4,ASK,SHORT
USAR,2026-03-20 19:50:08.187637+00:00,PUT,17.5,2026-03-20,16416,114,325,1665,15.825,REPEATEDHITS,False,False,0,16416,0,BID,
USAR,2026-03-20 19:46:29.183889+00:00,CALL,16.5,2026-03-27,22260,318,406,14,16.005,REPEATEDHITS,True,False,140,22120,7,BID,
USAR,2026-03-20 17:18:11.709963+00:00,CALL,22.0,2026-04-17,27000,600,1270,9801,16.8,REPEATEDHITS,True,False,45,26955,28,BID,
USAR,2026-03-20 16:52:42.854584+00:00,CALL,25.0,2026-04-17,21231,1011,2107,16028,17.025,REPEATEDHITS,False,False,21231,0,28,ASK,LONG
USAR,2026-03-20 16:21:39.867841+00:00,PUT,17.0,2026-04-17,145250,830,888,2044,17.235,REPEATEDHITS,False,False,1750,143500,28,BID,
USAR,2026-03-20 16:08:39.782957+00:00,CALL,17.0,2026-03-27,32450,295,399,51,17.18,REPEATEDHITS,False,False,0,32450,7,BID,
USAR,2026-03-20 15:16:49.165135+00:00,PUT,15.0,2026-06-18,12412,58,262,2946,17.0701,REPEATEDHITS,False,False,0,12412,90,BID,
USAR,2026-03-20 15:16:47.960789+00:00,PUT,15.0,2026-06-18,21400,100,182,2946,17.08,REPEATEDHITS,False,False,0,13910,90,BID,
USAR,2026-03-20 14:52:42.931917+00:00,PUT,15.0,2026-06-18,11448,53,82,2946,17.0,REPEATEDHITS,True,False,11448,0,90,ASK,SHORT
USAR,2026-03-20 14:51:29.829615+00:00,CALL,25.0,2026-04-17,11280,564,740,16028,17.07,REPEATEDHITS,False,False,0,11020,28,BID,
USAR,2026-03-19 19:33:19.398421+00:00,PUT,20.0,2026-03-20,11400,50,235,6718,17.77,REPEATEDHITS,False,False,10260,1140,1,ASK,SHORT
USAR,2026-03-19 15:36:14.719183+00:00,CALL,22.0,2027-01-15,93200,200,651,2609,17.64,REPEATEDHITS,False,False,0,93200,302,BID,
USAR,2026-03-19 15:36:02.696061+00:00,PUT,15.0,2026-04-17,34440,410,433,524,17.66,REPEATEDHITS,False,False,34440,0,29,ASK,SHORT
USAR,2026-03-19 15:33:56.513522+00:00,CALL,22.0,2027-01-15,94016,200,451,2609,17.7,REPEATEDHITS,True,False,0,94016,302,BID,
USAR,2026-03-19 15:25:41.057485+00:00,PUT,15.0,2026-06-18,18400,100,115,2895,17.875,REPEATEDHITS,False,False,1288,0,91,ASK,SHORT
USAR,2026-03-19 15:09:24.739032+00:00,CALL,21.0,2026-04-17,20800,200,238,705,18.04,REPEATEDHITS,True,False,17056,3744,29,ASK,LONG
USAR,2026-03-19 14:18:45.842449+00:00,CALL,40.0,2027-01-15,45000,200,873,2966,17.53,REPEATEDHITS,False,False,0,45000,302,BID,
USAR,2026-03-19 13:48:41.490448+00:00,PUT,16.0,2026-06-18,13000,50,50,620,17.34,REPEATEDHITS,False,False,0,3380,91,BID,
