ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,dte,execution_side,direction
NEM,2026-03-20 15:42:33.937528+00:00,PUT,95.0,2026-05-15,54285,77,403,2209,96.335,REPEATEDHITS,False,False,0,54285,56,BID,
NEM,2026-03-20 13:56:59.679699+00:00,PUT,95.0,2026-06-18,81856,98,98,931,97.18,REPEATEDHITS,False,False,54275,27581,90,ASK,SHORT
NEM,2026-03-19 19:02:03.015601+00:00,PUT,90.0,2026-04-02,57448,354,363,59,97.64,REPEATEDHITSASCENDINGFILL,False,False,13365,44083,14,BID,
NEM,2026-03-19 17:08:13.330617+00:00,CALL,120.0,2026-04-17,149829,2341,2775,2679,97.04,REPEATEDHITS,False,False,69,149760,29,BID,
NEM,2026-03-19 15:32:16.007784+00:00,PUT,100.0,2026-06-18,56000,50,187,3931,97.29,REPEATEDHITS,False,False,28000,28000,91,MIXED,
NEM,2026-03-19 15:31:08.900899+00:00,PUT,92.5,2026-06-18,73755,101,123,264,97.49,REPEATEDHITSASCENDINGFILL,True,False,42345,31410,91,ASK,SHORT
NEM,2026-03-19 15:30:25.061248+00:00,CALL,120.0,2026-06-18,222740,602,1125,2791,97.51,REPEATEDHITS,False,False,365,222000,91,BID,
NEM,2026-03-19 14:40:20.163789+00:00,CALL,105.0,2026-05-15,53336,84,94,249,98.73,REPEATEDHITS,False,False,25396,27940,57,BID,
NEM,2026-03-19 14:40:20.163789+00:00,PUT,105.0,2026-05-15,81070,67,85,2517,98.73,REPEATEDHITSDESCENDINGFILL,True,False,59215,21855,57,ASK,SHORT
NEM,2026-03-19 14:35:43.337952+00:00,CALL,100.0,2026-05-15,63644,75,218,38,98.965,REPEATEDHITSASCENDINGFILL,True,False,63644,0,57,ASK,LONG
NEM,2026-03-19 14:35:43.337952+00:00,PUT,100.0,2026-05-15,73185,82,251,554,98.96,REPEATEDHITSDESCENDINGFILL,False,False,55485,17700,57,ASK,SHORT
NEM,2026-03-19 14:35:34.720674+00:00,PUT,100.0,2026-05-15,57370,64,148,554,98.82,REPEATEDHITS,True,False,17990,19690,57,BID,
NEM,2026-03-19 13:51:36.897167+00:00,PUT,80.0,2026-04-17,168201,1699,1719,123,96.85,REPEATEDHITS,False,False,168201,0,29,ASK,SHORT
NEM,2026-03-19 13:41:52.459892+00:00,PUT,100.0,2026-03-20,531900,1364,1427,3868,97.1,REPEATEDHITSASCENDINGFILL,False,False,531900,0,1,ASK,SHORT
NEM,2026-03-18 19:22:48.180154+00:00,PUT,92.5,2026-04-17,57078,378,437,357,105.75,REPEATEDHITS,False,False,57078,0,30,ASK,SHORT
NEM,2026-03-18 17:47:22.133323+00:00,CALL,95.0,2026-12-18,62919,25,50,990,107.6,REPEATEDHITSASCENDINGFILL,False,False,22662,40257,275,BID,
NEM,2026-03-18 17:32:26.902848+00:00,CALL,115.0,2026-06-18,72455,90,295,2233,107.36,REPEATEDHITS,False,False,805,11275,92,BID,
NEM,2026-03-18 16:31:49.632733+00:00,CALL,115.0,2026-06-18,85000,100,205,2233,108.02,REPEATEDHITS,False,False,85000,0,92,ASK,LONG
NEM,2026-03-17 18:48:10.202744+00:00,PUT,100.0,2026-04-10,72762,402,431,508,110.76,REPEATEDHITS,False,False,72762,0,24,ASK,SHORT
NEM,2026-03-17 18:32:20.885897+00:00,PUT,102.0,2026-04-02,208226,1310,1395,689,110.925,REPEATEDHITSASCENDINGFILL,False,False,198114,10112,16,ASK,SHORT
NEM,2026-03-17 15:56:45.106964+00:00,PUT,90.0,2026-09-18,121520,217,217,1079,111.216,REPEATEDHITS,False,False,0,120400,185,BID,
NEM,2026-03-16 18:06:13.483645+00:00,PUT,100.0,2026-04-10,97200,432,445,76,109.67,REPEATEDHITS,False,False,97200,0,25,ASK,SHORT
NEM,2026-03-16 16:31:47.796055+00:00,PUT,102.0,2026-04-02,164700,675,677,0,108.52,REPEATEDHITS,False,False,164700,0,17,ASK,SHORT
NET,2026-03-23 14:22:03.398558+00:00,PUT,200.0,2026-04-17,301200,662,677,1037,224.25,REPEATEDHITS,False,False,301200,0,25,ASK,SHORT
NET,2026-03-23 13:52:23.599081+00:00,CALL,232.5,2026-03-27,176425,649,656,98,223.3,REPEATEDHITSDESCENDINGFILL,True,False,141712,34442,4,ASK,LONG
NET,2026-03-20 17:56:53.012558+00:00,CALL,210.0,2026-07-17,98216,28,32,132,219.46,REPEATEDHITSDESCENDINGFILL,False,False,98216,0,119,ASK,LONG
NET,2026-03-19 16:35:18.698835+00:00,CALL,280.0,2027-01-15,215085,71,134,477,222.6,REPEATEDHITSDESCENDINGFILL,False,False,6095,202920,302,BID,
NET,2026-03-19 15:18:37.436833+00:00,CALL,200.0,2026-03-27,57020,21,26,118,225.995,REPEATEDHITS,True,False,0,57020,8,BID,
NET,2026-03-19 14:49:06.460254+00:00,PUT,190.0,2026-04-17,256376,878,893,352,225.1675,REPEATEDHITS,True,False,75336,0,29,ASK,SHORT
NET,2026-03-19 14:37:37.518089+00:00,PUT,185.0,2026-04-17,480081,2000,2001,180,224.67,REPEATEDHITSASCENDINGFILL,True,False,0,385041,29,BID,
NET,2026-03-18 19:52:18.743554+00:00,PUT,190.0,2026-05-15,315307,341,1055,2473,225.555,REPEATEDHITSASCENDINGFILL,False,False,315307,0,58,ASK,SHORT
NET,2026-03-18 19:27:01.947219+00:00,PUT,200.0,2026-04-17,254078,510,1910,931,228.13,REPEATEDHITSASCENDINGFILL,False,False,249428,4650,30,ASK,SHORT
NET,2026-03-18 19:20:21.000522+00:00,CALL,250.0,2028-01-21,268515,39,44,324,228.73,REPEATEDHITS,False,False,268515,0,674,ASK,LONG
NET,2026-03-18 18:24:39.882413+00:00,CALL,230.0,2026-03-20,92965,209,475,1275,228.6,REPEATEDHITSDESCENDINGFILL,True,False,68530,24435,2,ASK,LONG
NET,2026-03-18 18:04:32.490705+00:00,PUT,200.0,2026-06-18,85245,59,68,284,228.205,REPEATEDHITSDESCENDINGFILL,False,False,70845,14400,92,ASK,SHORT
NET,2026-03-18 17:34:10.998483+00:00,CALL,290.0,2026-05-15,370095,748,752,386,224.82,REPEATEDHITSDESCENDINGFILL,False,False,370095,0,58,ASK,LONG
NET,2026-03-18 17:29:23.711260+00:00,CALL,320.0,2026-07-17,531391,949,950,14,224.5,REPEATEDHITSDESCENDINGFILL,True,False,531391,0,121,ASK,LONG
NET,2026-03-18 17:25:08.275392+00:00,CALL,240.0,2026-04-17,117035,148,1472,803,223.8,REPEATEDHITSDESCENDINGFILL,True,False,106775,10260,30,ASK,LONG
NET,2026-03-18 17:20:42.012801+00:00,CALL,210.0,2026-04-17,110976,50,103,535,222.8481,REPEATEDHITSDESCENDINGFILL,False,False,110976,0,30,ASK,LONG
NET,2026-03-18 17:19:48.365887+00:00,CALL,220.0,2026-07-17,97955,31,51,753,221.66,REPEATEDHITS,False,False,82160,15795,121,ASK,LONG
NET,2026-03-18 17:15:43.728029+00:00,CALL,240.0,2026-03-27,59774,293,297,56,221.305,REPEATEDHITSDESCENDINGFILL,True,False,52213,7561,9,ASK,LONG
NET,2026-03-18 17:14:09.222200+00:00,PUT,200.0,2026-04-17,116924,198,770,931,219.465,REPEATEDHITS,False,False,0,116924,30,BID,
NET,2026-03-18 16:08:57.607233+00:00,CALL,195.0,2026-09-18,1703400,340,340,281,218.005,REPEATEDHITS,False,False,470940,0,184,ASK,LONG
NET,2026-03-18 15:59:07.986141+00:00,CALL,240.0,2026-04-17,393236,715,1010,803,217.98,REPEATEDHITSDESCENDINGFILL,False,False,393236,0,30,ASK,LONG
NET,2026-03-18 15:54:08.044593+00:00,PUT,200.0,2026-04-17,188607,294,408,931,217.08,REPEATEDHITSDESCENDINGFILL,False,False,54605,134002,30,BID,
NET,2026-03-18 15:23:34.780220+00:00,PUT,140.0,2027-06-17,86700,51,204,124,214.6446,REPEATEDHITS,False,False,86700,0,456,ASK,SHORT
NET,2026-03-18 15:08:54.348236+00:00,CALL,240.0,2026-04-17,88386,186,195,803,215.99,REPEATEDHITSASCENDINGFILL,False,False,77891,10495,30,ASK,LONG
NET,2026-03-18 15:05:45.921706+00:00,PUT,140.0,2027-06-17,93500,55,82,124,214.11,REPEATEDHITS,False,False,93500,0,456,ASK,SHORT
NET,2026-03-18 14:13:53.414868+00:00,CALL,230.0,2026-12-18,102975,26,26,56,213.865,REPEATEDHITSDESCENDINGFILL,False,False,11880,91095,275,BID,
NET,2026-03-18 13:37:37.136683+00:00,CALL,200.0,2028-01-21,708540,92,92,324,214.645,REPEATEDHITSASCENDINGFILL,False,False,7735,662305,674,BID,
NET,2026-03-17 19:48:09.909060+00:00,CALL,190.0,2026-04-17,69500,25,25,413,212.29,REPEATEDHITS,False,False,0,69500,31,BID,
NET,2026-03-17 16:22:27.844486+00:00,CALL,250.0,2027-01-15,99350,30,40,905,213.035,REPEATEDHITSASCENDINGFILL,True,False,26490,13245,304,ASK,LONG
NET,2026-03-17 14:28:01.599505+00:00,PUT,165.0,2026-06-18,180558,244,246,71,211.93,REPEATEDHITS,False,False,180558,0,93,ASK,SHORT
NET,2026-03-17 14:25:20.754396+00:00,PUT,160.0,2026-06-18,316810,500,500,837,212.51,REPEATEDHITSASCENDINGFILL,False,False,298450,18360,93,ASK,SHORT
NET,2026-03-16 17:48:13.180651+00:00,CALL,210.0,2026-04-10,311625,277,286,24,207.8,REPEATEDHITS,False,False,311625,0,25,ASK,LONG
NET,2026-03-16 16:06:14.268976+00:00,CALL,225.0,2026-03-27,118665,405,411,59,210.29,REPEATEDHITS,False,False,118665,0,11,ASK,LONG
NOW,2026-03-23 14:30:12.804472+00:00,CALL,115.0,2026-04-10,653020,1814,1818,213,112.1,REPEATEDHITSDESCENDINGFILL,False,False,653020,0,18,ASK,LONG
NOW,2026-03-23 14:23:52.849932+00:00,CALL,110.0,2027-01-15,68150,29,119,968,112.85,REPEATEDHITS,False,False,28200,39950,298,BID,
NOW,2026-03-23 14:22:22.240010+00:00,CALL,112.0,2026-04-17,100200,167,722,386,112.62,REPEATEDHITS,True,False,100200,0,25,ASK,LONG
NOW,2026-03-23 14:17:33.614619+00:00,CALL,112.0,2026-04-17,53320,86,398,386,113.06,REPEATEDHITS,False,False,620,0,25,ASK,LONG
NOW,2026-03-23 14:17:12.987818+00:00,CALL,112.0,2026-04-17,58280,94,306,386,113.04,REPEATEDHITS,False,False,3720,4340,25,BID,
NOW,2026-03-23 14:17:00.569625+00:00,CALL,112.0,2026-04-17,60140,97,198,386,113.05,REPEATEDHITS,True,False,20460,0,25,ASK,LONG
NOW,2026-03-23 14:16:53.951293+00:00,CALL,112.0,2026-04-17,60000,100,101,386,113.03,REPEATEDHITS,False,False,600,0,25,ASK,LONG
NOW,2026-03-23 14:11:04.737597+00:00,PUT,105.0,2026-04-17,149310,553,583,5746,112.54,REPEATEDHITS,False,False,149310,0,25,ASK,SHORT
NOW,2026-03-23 14:04:57.466962+00:00,CALL,113.0,2026-04-02,154350,441,451,23,112.305,REPEATEDHITS,True,False,0,154350,10,BID,
NOW,2026-03-23 13:56:29.009638+00:00,CALL,120.0,2026-03-27,168626,4218,4472,928,112.215,REPEATEDHITSDESCENDINGFILL,False,False,168626,0,4,ASK,LONG
NOW,2026-03-23 13:38:21.066587+00:00,PUT,115.0,2026-04-17,114800,164,175,2084,111.99,REPEATEDHITS,False,False,0,114800,25,BID,
NOW,2026-03-23 13:38:21.066587+00:00,PUT,110.0,2026-04-10,293671,753,763,178,111.99,REPEATEDHITS,False,False,0,293671,18,BID,
NOW,2026-03-20 19:51:07.080697+00:00,CALL,110.0,2026-04-17,328180,538,1475,1412,110.2436,REPEATEDHITS,True,False,26230,200080,28,BID,
NOW,2026-03-20 18:35:38.828588+00:00,CALL,105.0,2026-03-20,233050,395,441,873,110.84,REPEATEDHITS,False,False,0,44250,0,BID,
NOW,2026-03-20 18:13:18.119644+00:00,CALL,130.0,2026-06-18,127440,236,482,5694,111.16,REPEATEDHITS,False,False,8100,52380,90,BID,
NOW,2026-03-20 18:02:25.771874+00:00,PUT,88.0,2027-01-15,110700,123,124,216,111.38,REPEATEDHITS,False,False,54900,55800,301,BID,
NOW,2026-03-20 17:26:50.480844+00:00,CALL,100.0,2028-01-21,92641,24,123,1486,111.2,REPEATEDHITS,False,False,0,73341,672,BID,
NOW,2026-03-20 15:25:52.834766+00:00,PUT,94.0,2026-09-18,76460,93,93,460,111.5,REPEATEDHITSDESCENDINGFILL,False,False,64160,12300,182,ASK,SHORT
NOW,2026-03-19 16:41:14.656792+00:00,PUT,100.0,2026-11-20,116000,100,100,22,112.495,REPEATEDHITS,False,False,0,116000,246,BID,
NOW,2026-03-19 16:11:41.343648+00:00,CALL,114.0,2026-03-20,150360,1432,1493,249,112.655,REPEATEDHITS,False,False,105,117600,1,BID,
NOW,2026-03-19 14:32:44.874486+00:00,PUT,105.0,2026-05-15,94550,155,260,8158,113.59,REPEATEDHITS,False,False,0,94550,57,BID,
NOW,2026-03-18 16:51:38.728569+00:00,CALL,115.0,2026-05-15,160000,160,358,862,114.17,REPEATEDHITS,False,False,108000,6000,58,ASK,LONG
NOW,2026-03-18 16:07:48.909790+00:00,CALL,140.0,2026-06-18,102980,271,513,2603,114.12,REPEATEDHITS,False,False,0,102980,92,BID,
NOW,2026-03-18 14:42:44.479813+00:00,PUT,100.0,2026-08-21,209157,249,249,171,114.76,REPEATEDHITS,True,False,209157,0,156,ASK,SHORT
NOW,2026-03-17 17:42:32.013178+00:00,PUT,108.0,2026-03-20,111898,4477,9641,5514,118.465,REPEATEDHITS,False,False,111898,0,3,ASK,SHORT
NOW,2026-03-17 15:38:31.983254+00:00,CALL,110.0,2027-01-15,75880,28,187,1031,117.99,REPEATEDHITS,False,False,0,75880,304,BID,
NOW,2026-03-17 14:08:02.291176+00:00,PUT,108.0,2026-06-18,56250,75,79,2066,118.09,REPEATEDHITS,False,False,0,56250,93,BID,
NOW,2026-03-16 19:09:15.626166+00:00,CALL,124.0,2027-01-15,110780,58,65,207,115.48,REPEATEDHITS,False,False,110780,0,305,ASK,LONG
NOW,2026-03-16 18:58:03.229714+00:00,CALL,150.0,2026-09-18,478720,748,774,1751,115.46,REPEATEDHITS,False,False,0,416640,186,BID,
NOW,2026-03-16 18:53:41.169994+00:00,CALL,115.0,2026-04-02,50600,92,169,330,115.64,REPEATEDHITS,False,False,50600,0,17,ASK,LONG
NOW,2026-03-16 18:01:15.590745+00:00,CALL,108.0,2026-03-20,68730,87,256,575,115.22,REPEATEDHITS,False,False,63200,5530,4,ASK,LONG
NOW,2026-03-16 15:53:42.006257+00:00,PUT,110.0,2026-09-18,230560,176,655,1301,115.31,REPEATEDHITS,False,False,11790,218770,186,BID,
NVDL,2026-03-23 14:24:17.329303+00:00,CALL,65.0,2026-04-24,414000,300,300,1,76.295,REPEATEDHITS,True,False,414000,0,32,ASK,LONG
NVDL,2026-03-20 17:14:33.400918+00:00,PUT,74.0,2026-04-17,22230,39,65,67,74.225,REPEATEDHITS,False,False,22230,0,28,ASK,SHORT
NVDL,2026-03-20 15:58:37.694661+00:00,CALL,70.0,2026-04-24,236250,250,250,105,74.58,REPEATEDHITS,False,False,115290,120960,35,BID,
NVDL,2026-03-20 15:06:39.762844+00:00,PUT,70.5,2026-03-27,19344,124,132,73,74.485,REPEATEDHITS,False,False,0,19344,7,BID,
NVDL,2026-03-19 18:11:32.104231+00:00,CALL,79.0,2026-06-18,11350,10,11,192,76.905,REPEATEDHITS,False,False,0,11350,91,BID,
NVDL,2026-03-19 16:05:53.590932+00:00,CALL,79.0,2026-03-20,40020,667,780,92,77.1301,REPEATEDHITS,True,False,40020,0,1,ASK,LONG
NVDL,2026-03-19 15:13:55.276755+00:00,PUT,79.0,2026-03-20,33976,137,142,692,77.182,REPEATEDHITS,True,False,33976,0,1,ASK,SHORT
NVDL,2026-03-19 14:25:39.627177+00:00,CALL,76.0,2026-05-01,82000,100,100,0,76.44,REPEATEDHITS,False,False,79540,2460,43,ASK,LONG
NVDL,2026-03-18 18:34:27.123154+00:00,PUT,80.0,2026-03-20,12920,68,221,1307,79.9,REPEATEDHITS,False,False,12920,0,2,ASK,SHORT
NVDL,2026-03-17 17:36:10.227370+00:00,PUT,74.5,2026-03-27,12462,67,80,9,80.77,REPEATEDHITS,True,False,0,12462,10,BID,
NVDL,2026-03-17 14:52:30.900575+00:00,CALL,89.0,2026-03-20,46611,1371,1584,4562,80.7,REPEATEDHITSDESCENDINGFILL,False,False,0,46611,3,BID,
NVDL,2026-03-17 14:51:24.841830+00:00,PUT,81.0,2026-03-20,55800,200,554,207,80.9416,REPEATEDHITS,False,False,55800,0,3,ASK,SHORT
NVDL,2026-03-17 13:56:15.767163+00:00,CALL,80.0,2026-03-20,92795,277,289,1240,81.23,REPEATEDHITS,False,False,335,92460,3,BID,
NVDL,2026-03-16 19:20:56.743480+00:00,PUT,83.0,2026-04-02,12350,19,38,18,81.32,REPEATEDHITS,False,False,12350,0,17,ASK,SHORT
NVDL,2026-03-16 19:09:47.511641+00:00,CALL,90.0,2026-03-20,12705,127,5422,2152,83.5,REPEATEDHITS,False,False,12705,0,4,ASK,LONG
NVDL,2026-03-16 19:09:47.511641+00:00,CALL,83.0,2026-03-20,11699,29,494,431,84.2,REPEATEDHITSASCENDINGFILL,False,False,11298,401,4,ASK,LONG
NVDL,2026-03-16 19:09:47.511641+00:00,CALL,83.0,2026-03-20,18400,46,464,431,84.05,REPEATEDHITS,True,False,18400,0,4,ASK,LONG
NVDL,2026-03-16 19:09:30.867589+00:00,CALL,86.0,2026-03-20,32798,164,741,1226,82.96,REPEATEDHITSASCENDINGFILL,True,False,32798,0,4,ASK,LONG
NVDL,2026-03-16 19:09:28.659957+00:00,CALL,84.0,2026-03-20,33839,121,556,377,82.75,REPEATEDHITSASCENDINGFILL,True,False,33839,0,4,ASK,LONG
NVDL,2026-03-16 19:09:28.659957+00:00,CALL,86.0,2026-03-20,17954,94,577,1226,82.85,REPEATEDHITS,False,False,17954,0,4,ASK,LONG
NVDL,2026-03-16 18:08:08.814531+00:00,CALL,87.0,2026-03-20,15900,106,877,789,82.73,REPEATEDHITS,False,False,15900,0,4,ASK,LONG
NVDL,2026-03-16 16:01:38.374948+00:00,PUT,79.0,2026-03-20,18300,100,117,244,81.95,REPEATEDHITS,False,False,0,18300,4,BID,
NVDL,2026-03-16 15:32:39.930924+00:00,CALL,92.0,2026-03-27,14453,97,146,235,82.4946,REPEATEDHITS,False,False,14453,0,11,ASK,LONG
NVDL,2026-03-16 15:32:08.895913+00:00,CALL,90.0,2026-03-20,10559,139,970,2152,82.6,REPEATEDHITSASCENDINGFILL,True,False,10559,0,4,ASK,LONG
NVDL,2026-03-16 15:14:08.809778+00:00,PUT,88.0,2026-03-27,141410,179,185,56,82.285,REPEATEDHITS,False,False,0,141410,11,BID,
NVDL,2026-03-16 15:13:21.754707+00:00,CALL,83.5,2026-03-20,12650,50,123,47,81.96,REPEATEDHITS,False,False,11132,1518,4,ASK,LONG
PGY,2026-03-23 14:16:02.658016+00:00,CALL,15.0,2026-05-15,54780,996,1058,854,11.28,REPEATEDHITS,True,False,0,54780,53,BID,
PGY,2026-03-20 19:28:54.244199+00:00,PUT,9.0,2026-04-17,34840,871,925,365,10.62,REPEATEDHITS,False,False,30440,400,28,ASK,SHORT
PGY,2026-03-18 17:10:35.777562+00:00,PUT,11.0,2026-03-20,11250,250,301,1594,10.87,REPEATEDHITS,False,False,11250,0,2,ASK,SHORT
SANM,2026-03-23 13:49:02.918039+00:00,CALL,130.0,2026-04-17,17100,18,499,388,130.6711,REPEATEDHITS,True,False,0,17100,25,BID,
SANM,2026-03-23 13:49:01.311776+00:00,CALL,130.0,2026-04-17,25380,27,481,388,131.28,REPEATEDHITS,False,False,0,25380,25,BID,
SANM,2026-03-23 13:44:29.087600+00:00,CALL,130.0,2026-04-17,30400,32,451,388,130.575,REPEATEDHITS,False,False,0,30400,25,BID,
SANM,2026-03-23 13:42:59.293868+00:00,CALL,130.0,2026-04-17,54600,60,389,388,130.1325,REPEATEDHITS,False,False,0,54600,25,BID,
SANM,2026-03-23 13:42:59.293868+00:00,CALL,130.0,2026-04-17,26390,29,329,388,130.1325,REPEATEDHITS,False,False,0,26390,25,BID,
SANM,2026-03-23 13:42:29.204444+00:00,CALL,130.0,2026-04-17,35100,39,300,388,129.72,REPEATEDHITS,False,False,12600,12600,25,MIXED,
SANM,2026-03-23 13:42:28.401429+00:00,CALL,130.0,2026-04-17,46280,52,261,388,129.72,REPEATEDHITS,False,False,0,43610,25,BID,
SANM,2026-03-23 13:42:00.935639+00:00,CALL,130.0,2026-04-17,41360,47,200,388,129.72,REPEATEDHITS,True,False,1760,21120,25,BID,
SANM,2026-03-23 13:39:32.794373+00:00,CALL,130.0,2026-04-17,25200,30,150,388,129.685,REPEATEDHITS,True,False,0,25200,25,BID,
SANM,2026-03-23 13:39:26.985957+00:00,CALL,130.0,2026-04-17,14940,18,117,388,129.685,REPEATEDHITS,False,False,0,14940,25,BID,
SANM,2026-03-23 13:37:14.725736+00:00,CALL,130.0,2026-04-17,13860,18,18,388,127.345,REPEATEDHITS,False,False,0,13860,25,BID,
SANM,2026-03-19 19:03:34.559972+00:00,PUT,145.0,2026-03-20,504000,360,360,68,130.0,LOWHISTORICVOLUMEFLOOR,False,True,0,504000,1,BID,
SANM,2026-03-19 15:37:24.641484+00:00,PUT,130.0,2026-03-20,11880,22,22,156,125.53,REPEATEDHITS,False,False,11880,0,1,ASK,SHORT
SOXX,2026-03-23 14:26:36.605939+00:00,CALL,355.0,2027-01-15,700944,152,637,362,344.56,REPEATEDHITSASCENDINGFILL,False,False,0,636474,298,BID,
SOXX,2026-03-23 14:26:30.591760+00:00,CALL,355.0,2027-01-15,2235610,485,485,362,344.54,REPEATEDHITSASCENDINGFILL,True,False,46100,2078990,298,BID,
SOXX,2026-03-23 14:25:00.635331+00:00,PUT,332.5,2026-04-10,67694,100,300,506,344.52,REPEATEDHITSDESCENDINGFILL,False,False,0,67694,18,BID,
SOXX,2026-03-23 14:23:35.792728+00:00,CALL,347.5,2026-03-27,43172,90,93,6,344.8,REPEATEDHITS,True,False,43172,0,4,ASK,LONG
SOXX,2026-03-23 13:53:39.574785+00:00,CALL,360.0,2026-04-24,16200,20,20,4,343.0961,REPEATEDHITS,False,False,0,2430,32,BID,
SOXX,2026-03-23 13:38:55.128720+00:00,PUT,335.0,2026-03-27,82280,187,250,35,340.17,REPEATEDHITS,False,False,0,82280,4,BID,
SOXX,2026-03-20 16:29:24.333980+00:00,CALL,295.0,2027-01-15,2460000,328,637,1187,334.6599,REPEATEDHITS,True,False,2032500,0,301,ASK,LONG
SOXX,2026-03-20 16:14:34.956191+00:00,PUT,340.0,2026-04-17,23100,14,251,1038,335.6799,REPEATEDHITS,False,False,0,23100,28,BID,
SOXX,2026-03-20 15:44:57.322858+00:00,CALL,295.0,2027-01-15,922500,123,233,1187,334.84,REPEATEDHITS,True,False,427500,495000,301,BID,
SOXX,2026-03-20 15:44:15.440820+00:00,CALL,295.0,2027-01-15,825000,110,110,1187,334.99,REPEATEDHITS,False,False,0,660000,301,BID,
SOXX,2026-03-20 14:13:32.839505+00:00,PUT,340.0,2026-03-27,12840,12,13,49,335.035,REPEATEDHITS,True,False,12840,0,7,ASK,SHORT
SOXX,2026-03-20 14:13:32.839505+00:00,PUT,330.0,2026-04-17,36620,28,28,782,335.0,REPEATEDHITSDESCENDINGFILL,False,False,30120,0,28,ASK,SHORT
SOXX,2026-03-20 13:58:19.051675+00:00,PUT,335.0,2026-03-27,18000,25,27,11,336.62,REPEATEDHITS,True,False,18000,0,7,ASK,SHORT
SOXX,2026-03-20 13:55:28.945059+00:00,PUT,345.0,2026-03-27,37120,32,32,13,337.81,REPEATEDHITS,False,False,37120,0,7,ASK,SHORT
SOXX,2026-03-19 19:14:52.345414+00:00,CALL,342.5,2026-03-20,43938,150,454,16,342.0,REPEATEDHITSASCENDINGFILL,False,False,43938,0,1,ASK,LONG
SOXX,2026-03-19 16:02:54.877131+00:00,PUT,327.5,2026-03-27,13720,28,28,21,336.59,REPEATEDHITS,False,False,0,13720,8,BID,
SOXX,2026-03-19 15:36:51.191440+00:00,PUT,337.5,2026-03-27,13860,14,14,8,334.01,REPEATEDHITS,True,False,13860,0,8,ASK,SHORT
SOXX,2026-03-19 15:31:20.920789+00:00,PUT,330.0,2026-03-20,13000,65,71,565,334.61,REPEATEDHITS,True,False,13000,0,1,ASK,SHORT
SOXX,2026-03-19 15:31:08.900899+00:00,PUT,345.0,2026-04-17,23760,12,12,435,335.07,REPEATEDHITS,True,False,23760,0,29,ASK,SHORT
SOXX,2026-03-19 15:25:47.269904+00:00,PUT,335.0,2026-03-20,17150,49,110,531,335.42,REPEATEDHITS,True,False,17150,0,1,ASK,SHORT
SOXX,2026-03-19 15:24:22.719515+00:00,PUT,230.0,2026-03-27,19170,2130,2130,0,335.99,FLOORTRADELARGECAP,False,True,0,19170,8,BID,
SOXX,2026-03-19 15:20:01.765255+00:00,PUT,355.0,2026-04-17,12650,5,5,18,335.94,REPEATEDHITS,False,False,12650,0,29,ASK,SHORT
SOXX,2026-03-19 14:26:40.945586+00:00,PUT,340.0,2026-03-20,51850,85,536,5177,335.3,REPEATEDHITS,True,False,12810,34770,1,BID,
SOXX,2026-03-19 14:26:31.525695+00:00,PUT,340.0,2026-03-20,138470,227,290,5177,335.1614,REPEATEDHITS,True,False,138470,0,1,ASK,SHORT
SOXX,2026-03-19 14:26:31.525695+00:00,PUT,340.0,2026-03-20,98210,161,451,5177,335.1614,REPEATEDHITS,False,False,98210,0,1,ASK,SHORT
SOXX,2026-03-19 14:24:17.853631+00:00,CALL,420.0,2028-12-15,77160,12,44,60,335.15,REPEATEDHITS,False,False,6430,70730,1002,BID,
SOXX,2026-03-19 14:23:04.122956+00:00,PUT,370.0,2026-03-20,21300,6,11,31,334.85,REPEATEDHITS,True,False,21300,0,1,ASK,SHORT
SOXX,2026-03-19 14:23:04.122956+00:00,PUT,370.0,2026-03-20,17750,5,16,31,334.85,REPEATEDHITS,True,False,17750,0,1,ASK,SHORT
SOXX,2026-03-19 14:19:25.892739+00:00,CALL,335.0,2026-04-02,28250,25,35,10,335.55,REPEATEDHITS,False,False,0,28250,14,BID,
SOXX,2026-03-18 18:51:44.791832+00:00,PUT,345.0,2026-04-17,21190,13,75,357,341.05,REPEATEDHITS,False,False,21190,0,30,ASK,SHORT
SOXX,2026-03-18 18:43:27.774694+00:00,PUT,345.0,2026-04-17,10920,7,45,357,342.14,REPEATEDHITS,False,False,0,6240,30,BID,
SOXX,2026-03-18 15:08:06.676754+00:00,PUT,335.0,2026-03-20,23205,119,119,411,343.11,REPEATEDHITS,False,False,0,23205,2,BID,
SOXX,2026-03-18 15:00:36.911155+00:00,CALL,360.0,2026-04-17,14000,20,22,416,341.73,REPEATEDHITS,True,False,14000,0,30,ASK,LONG
SOXX,2026-03-18 14:26:11.624882+00:00,PUT,340.0,2026-03-20,23320,53,1669,6031,339.29,REPEATEDHITS,False,False,5280,0,2,ASK,SHORT
SOXX,2026-03-18 14:26:11.624882+00:00,PUT,340.0,2026-03-20,46200,105,1774,6031,339.12,REPEATEDHITS,False,False,46200,0,2,ASK,SHORT
SOXX,2026-03-18 14:26:03.609406+00:00,CALL,332.5,2026-03-27,44540,34,34,16,339.45,REPEATEDHITS,False,False,0,44540,9,BID,
SOXX,2026-03-18 14:25:53.992662+00:00,PUT,340.0,2026-03-20,40480,92,1616,6031,339.64,REPEATEDHITS,False,False,15400,0,2,ASK,SHORT
