ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,bearish_vol_oi,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,entry_price,stop_price,target_1,rr_ratio
WBD,LONG,0.5013407229233764,5.0134072292337635,4.31,5.1197,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.6,NEGATIVE,ema_pullback,-44007909.38,27.13,29.0,25.0,6.93,7.82,606928.0,1388746.0,2.288,165658.0,490884.0,1339132.0,4.0,0.098,2,0.7,99.0,5.6e-05,0.0,359.9585576894041,0.0,12.706656,0,0,1e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.350035,0.0,0.0,0.0,,,0.0,0.92,1.0,1.2,1.04,0.15,False,default,2.5,False,1.0,0.5013407229233764,0.5013407229233764,n/a,2026-05-06,2026-05-06,,,,
SGI,LONG,0.48578516736782085,4.8578516736782085,2.44,4.4009,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.2,NEUTRAL,unknown,,,85.0,60.0,20.28,15.1,87785.0,3341.0,0.038,16119.0,55208.0,19799.0,77.7,0.422,1,0.7,99.0,0.000124,0.0,0.003954304687918941,0.0,1250.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.309492,0.0,0.0,0.0,,,0.0,0.33,1.0,0.0,0.11,1.0,False,default,2.5,False,1.0,0.48578516736782085,0.48578516736782085,n/a,2026-05-06,2026-05-06,,,,
CMI,LONG,0.4846977583020506,4.8469775830205055,4.54,4.7655,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned",continuation_pattern,4.9,NEUTRAL,unknown,,,700.0,500.0,2.51,26.78,12164.0,10321.0,0.848,3118.0,9557.0,9810.0,72.5,0.366,1,1.0,99.0,2.3e-05,0.0,1.403514130694737,0.0,3.187302,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.342247,0.0,0.0,0.0,,,2.35,0.34,0.41,0.0,0.91,0.53,False,default,2.5,False,1.0,0.4846977583020506,0.4846977583020506,n/a,2026-05-06,2026-05-06,,,,
SIMO,LONG,0.45203031185077047,4.520303118507705,6.59,5.3372,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,5.5,NEUTRAL,trend_continuation,,,260.0,135.0,7.12,44.38,19885.0,6888.0,0.346,11946.0,5672.0,9155.0,86.0,0.765,1,1.0,99.0,0.000284,0.0,8.006615072608226e-20,0.0,51.641026,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.453396,0.0,0.0,0.0,,,3.0,0.26,0.0,1.4,1.57,0.36,False,sustained_trend,5.0,False,1.0,0.45203031185077047,0.45203031185077047,n/a,2026-05-06,2026-05-06,,,,
CE,LONG,0.4463400352918494,4.4634003529184945,3.21,4.1747,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",4.9,NEUTRAL,trend_continuation,,,75.0,50.0,28.42,14.38,28459.0,27077.0,0.951,17094.0,13704.0,24738.0,3.6,0.509,1,1.0,99.0,0.000126,0.0,7.156298476333243e-23,0.0,3.78458,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.125756,0.0,0.0,0.0,,,0.0,0.25,1.0,1.4,0.0,0.56,False,default,2.5,False,1.0,0.4463400352918494,0.4463400352918494,n/a,2026-05-06,2026-05-06,,,,
BG,LONG,0.37390563037269103,3.7390563037269104,4.53,4.8285,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",8.0,NEUTRAL,ema_pullback,,,160.0,120.0,29.29,3.03,26611.0,7608.0,0.286,4527.0,9092.0,20600.0,50.0,0.326,1,1.0,99.0,1.1e-05,0.0,157540.9474904239,0.0,2.222222,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.552309,0.0,0.0,0.0,,,1.57,0.84,0.75,1.2,0.1,0.07,False,default,2.5,False,1.0,0.37390563037269103,0.37390563037269103,n/a,2026-05-06,2026-05-06,,,,
TSEM,LONG,0.3358529385289288,3.358529385289288,5.58,4.2933,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,4.7,NEUTRAL,ema_pullback,,,230.0,200.0,9.52,4.76,69420.0,48955.0,0.705,54329.0,44232.0,19814.0,98.8,0.965,1,1.0,99.0,2e-05,0.0,354801.7013312734,0.0,8.894737,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.019165,0.0,0.0,0.0,,,2.06,0.92,0.41,1.2,0.57,0.41,False,default,2.5,False,1.0,0.3358529385289288,0.3358529385289288,n/a,2026-05-06,2026-05-06,,,,
ORCL,LONG,0.3171814580715463,3.1718145807154627,6.4,4.5859,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.4,NEGATIVE,ema_pullback,-24656398.57,,200.0,150.0,2.78,22.91,1371808.0,1122322.0,0.818,661645.0,647491.0,1184994.0,74.4,0.597,2,1.0,99.0,3e-06,0.0,7566.462825732644,0.0,9.145833,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.86794,0.0,0.0,0.0,,,2.21,0.05,1.0,1.2,1.67,0.27,False,default,2.5,False,1.0,0.3171814580715463,0.3171814580715463,n/a,2026-05-06,2026-05-06,,,,
COHR,LONG,0.3085150838144958,3.0851508381449584,6.31,4.5956,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,5.8,NEUTRAL,trend_continuation,,,350.0,300.0,9.65,6.01,88777.0,90104.0,1.015,74900.0,48544.0,55437.0,63.3,0.831,2,1.0,99.0,2.9e-05,0.0,2411.884961645034,0.0,10.729167,2,0,0.362686,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.636519,0.0,0.0,0.0,,,1.86,0.99,0.58,1.4,0.48,0.99,False,sustained_trend,5.0,False,1.0,0.3085150838144958,0.3085150838144958,n/a,2026-05-06,2026-05-06,,,,
CIFR,LONG,0.2853769902047007,2.853769902047007,5.29,3.8539,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.2,POSITIVE,ema_pullback,9311823.63,20.66,25.0,12.0,20.86,41.99,958924.0,503371.0,0.525,365252.0,333853.0,763190.0,7.4,0.99,1,1.0,99.0,5.8e-05,0.0,17692.666364209083,0.0,15.957143,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.140433,0.0,0.0,0.0,,,1.76,0.45,0.34,1.2,1.24,0.3,False,default,2.5,False,1.0,0.2853769902047007,0.2853769902047007,n/a,2026-05-06,2026-05-06,,,,
IONQ,LONG,0.2784660065674224,2.784660065674224,4.55,3.8773,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned",continuation_pattern,5.6,POSITIVE,unknown,3164997.86,47.65,60.0,40.0,25.84,16.11,358952.0,372888.0,1.039,270129.0,196983.0,264728.0,47.3,0.931,1,0.7,99.0,8.2e-05,0.0,0.582722925098282,0.0,4.203652,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.045647,0.0,0.0,0.0,,,2.32,0.53,0.57,0.0,0.8,0.33,False,default,2.5,False,1.0,0.2784660065674224,0.2784660065674224,n/a,2026-05-06,2026-05-06,,,,
MAR,LONG,0.25104929110255336,2.5104929110255334,5.47,4.5762,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,8.4,NEUTRAL,ema_pullback,,,370.0,330.0,5.1,6.26,43359.0,23073.0,0.532,9552.0,21360.0,35520.0,42.6,0.28,1,1.0,99.0,4e-06,0.0,13206.436901476944,0.0,1.924205,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.330686,0.0,0.0,0.0,,,1.54,0.84,0.97,1.2,0.68,0.23,False,default,2.5,False,1.0,0.25104929110255336,0.25104929110255336,n/a,2026-05-06,2026-05-06,,,,
FSLR,LONG,0.1827305744833031,1.827305744833031,6.34,4.5357,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,8.6,NEGATIVE,trend_continuation,-5302371.41,214.56,410.0,180.0,91.08,16.11,339844.0,212426.0,0.625,63042.0,101343.0,387885.0,21.9,0.501,1,1.0,99.0,3.2e-05,0.0,0.0018365782439545282,0.0,1.276569,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.564909,0.0,0.0,0.0,,13.071429,1.73,0.51,1.0,1.4,1.22,0.47,False,default,2.5,False,1.0,0.1827305744833031,0.1827305744833031,n/a,2026-05-06,2026-05-06,,,,
GXO,SHORT,0.6814994530821066,6.814994530821066,6.3,6.6175,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",none,6.6,NEUTRAL,resistance_ema_confluence,,,60.0,40.0,15.65,22.9,36115.0,39574.0,1.096,45506.0,16726.0,13457.0,54.9,0.384,1,1.0,0.0,0.0,0.000142,0.0,386629.67826957506,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2.2e-05,0.0,0.322029,0.0,0.0,,1610.333333,1.95,0.68,0.71,1.6,0.95,0.42,False,default,2.5,False,1.0,0.6814994530821066,0.6814994530821066,n/a,2026-05-06,2026-05-06,,,,
EA,SHORT,0.5733749259011508,5.733749259011508,6.53,5.8459,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.1,NEUTRAL,trend_continuation,,,210.0,200.0,4.56,0.42,76880.0,112661.0,1.465,7325.0,107234.0,74982.0,61.9,0.095,5,0.7,0.2501533899372678,3.9e-05,6.6e-05,116767.42948199289,700174.9777083286,66.568771,0,0,0.48855,0.365672,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,7e-06,0.370254,0.243755,0.0,0.0,,12.315271,1.62,0.53,1.0,1.4,1.51,0.47,False,consolidation_break,3.0,False,1.0,0.5733749259011508,0.5733749259011508,n/a,2026-05-06,2026-05-06,,,,
MDGL,SHORT,0.5731310398536811,5.731310398536811,4.29,4.9927,watchlist_reeval_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned,4.2,NEUTRAL,ema_rally,,,570.0,510.0,6.57,4.65,14305.0,5427.0,0.379,3528.0,9623.0,6581.0,0.2,0.411,2,1.0,0.0,0.0,0.00023,0.0,138581.18584524063,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1.2e-05,0.0,0.493071,0.0,0.0,,6.410256,0.0,0.7,1.0,1.2,0.78,0.6,False,default,2.5,False,1.0,0.5731310398536811,0.5731310398536811,n/a,2026-05-06,2026-05-06,,,,
VIK,SHORT,0.5479789204461083,5.479789204461083,4.56,5.1279,watchlist_reeval_failed,"confirmation_volume, engulfing_at_resistance, momentum_aligned, not_extended, room_to_target",trend_aligned,5.1,NEUTRAL,unknown,,,100.0,65.0,19.09,22.59,16528.0,20266.0,1.226,15296.0,4394.0,17104.0,98.8,0.601,2,0.7,0.0,0.0,3e-05,0.0,203387.11970480572,,0,0,0.0,0.334579,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,5e-06,0.0,0.280548,0.0,0.0,,15.351768,0.0,0.61,1.0,1.6,0.65,0.69,False,default,2.5,False,1.0,0.5479789204461083,0.5479789204461083,n/a,2026-05-06,2026-05-06,,,,
EEM,SHORT,0.528427173259947,5.28427173259947,3.72,5.3181,watchlist_reeval_failed,"confirmation_volume, engulfing_at_resistance, room_to_target","momentum_aligned, not_extended, trend_aligned",7.8,NEGATIVE,unknown,-130980084.85,,70.0,50.0,5.12,24.91,2333088.0,3564215.0,1.528,1220328.0,2578686.0,2098289.0,74.8,0.242,1,1.0,0.0,0.0,0.000224,0.0,3012649.9711661967,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2.5e-05,0.0,0.238852,0.0,0.0,,6.393985,0.0,0.0,1.0,1.6,0.56,0.56,True,default,2.5,False,1.0,0.528427173259947,0.528427173259947,n/a,2026-05-06,2026-05-06,,,,
BTDR,SHORT,0.5114994530821066,5.1149945308210665,3.23,4.3865,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.3,POSITIVE,bounce_and_fail,3146049.68,13.84,15.0,7.5,8.38,45.81,407254.0,230461.0,0.566,125565.0,312204.0,199946.0,97.7,1.233,1,1.0,0.0,0.0,0.001168,0.0,5.678594014525847e-21,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.567929,0.0,0.0,,1538.615385,0.0,0.25,1.0,1.0,0.67,0.32,False,default,2.5,False,1.0,0.5114994530821066,0.5114994530821066,n/a,2026-05-06,2026-05-06,,,,
CTRA,SHORT,0.49062826441126123,4.906282644112612,6.17,5.5441,watchlist_reeval_failed,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target",trend_aligned,6.2,NEUTRAL,flag_breakdown,,,36.0,20.0,10.57,38.57,141914.0,19018.0,0.134,48294.0,83056.0,29582.0,57.0,0.331,1,1.0,0.0,0.0,1.5e-05,0.0,8.424515481581039e-22,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.269073,0.0,0.0,,517.241379,0.0,0.62,1.0,1.6,1.95,1.0,False,consolidation_break,3.0,False,1.0,0.49062826441126123,0.49062826441126123,n/a,2026-05-06,2026-05-06,,,,
VAL,SHORT,0.4128415037651718,4.128415037651719,4.16,4.6522,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned",6.7,NEUTRAL,resistance_ema_confluence,,,120.0,75.0,30.75,18.28,30731.0,20207.0,0.658,7795.0,13256.0,29887.0,64.0,0.535,1,1.0,0.0,0.0,4.4e-05,0.0,3.062786024323905e-23,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.495955,0.0,0.0,,2.267574,0.0,0.65,0.25,1.6,1.65,0.01,False,default,2.5,False,1.0,0.4128415037651718,0.4128415037651718,n/a,2026-05-06,2026-05-06,,,,
DAVE,SHORT,0.40305133372981916,4.030513337298192,4.68,4.3793,watchlist_reeval_failed,"consolidation_breakdown, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.8,NEUTRAL,unknown,,,250.0,200.0,0.29,19.77,17516.0,10570.0,0.603,15390.0,4341.0,8355.0,8.1,0.618,2,0.7,0.0,0.0,0.000643,0.0,738.8056436146597,,0,0,0.0,1.7e-05,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.590375,0.0,0.0,,244.0,0.0,0.98,1.0,1.2,1.23,0.27,False,consolidation_break,3.0,False,1.0,0.40305133372981916,0.40305133372981916,n/a,2026-05-06,2026-05-06,,,,
STLD,SHORT,0.40162029693840795,4.0162029693840795,3.66,4.4861,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.9,NEUTRAL,bounce_and_fail,,,250.0,180.0,7.33,22.72,26067.0,12691.0,0.487,16951.0,9383.0,12424.0,48.5,0.386,1,1.0,0.0,0.0,8e-06,0.0,134693.20850210468,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.0,0.547786,0.0,0.0,,8.941176,0.0,0.21,1.0,1.0,1.21,0.24,False,default,2.5,False,1.0,0.40162029693840795,0.40162029693840795,n/a,2026-05-06,2026-05-06,,,,
GOOG,SHORT,0.39107768519546093,3.9107768519546093,2.39,3.7324,watchlist_reeval_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",5.3,POSITIVE,bounce_and_fail,428343757.82,395.14,400.0,300.0,1.19,24.11,1025250.0,853795.0,0.833,480437.0,493552.0,905056.0,22.8,0.3,8,1.0,0.299928490370792,3e-06,5e-06,185532.16754756932,618588.0084889629,61.32832,4,3,0.0,0.4963,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.55949,0.591697,0.0,0.0,,52.823529,0.0,0.0,1.0,1.0,0.18,0.21,True,default,2.5,False,1.0,0.39107768519546093,0.39107768519546093,n/a,2026-05-06,2026-05-06,,,,
CVNA,SHORT,0.378990070675991,3.78990070675991,3.23,3.844,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.9,POSITIVE,ema_rally,357739.81,400.59,600.0,200.0,49.99,50.0,198205.0,196779.0,0.993,125570.0,113166.0,156248.0,32.3,0.596,2,1.0,0.0,0.0,0.000253,0.0,13241.800619366857,,0,2,0.0,0.207295,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.521176,0.0,0.0,,51.693106,0.0,0.64,1.0,1.2,0.26,0.13,False,default,2.5,False,1.0,0.378990070675991,0.378990070675991,n/a,2026-05-06,2026-05-06,,,,
DE,SHORT,0.2917639999174817,2.917639999174817,4.74,3.9808,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.5,NEUTRAL,retest_and_confirm,,,700.0,520.0,20.58,10.43,31007.0,28350.0,0.914,15005.0,17608.0,26744.0,90.0,0.376,1,1.0,0.0,0.0,4e-06,0.0,399195.7232215769,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.0,0.638142,0.0,0.0,,150.0,0.0,0.99,1.0,1.4,1.28,0.07,False,default,2.5,False,1.0,0.2917639999174817,0.2917639999174817,n/a,2026-05-06,2026-05-06,,,,
TEM,SHORT,0.2728685336770504,2.728685336770504,6.92,4.8003,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,6.8,NEGATIVE,retest_and_confirm,-3429256.39,,70.0,45.0,41.5,9.04,193157.0,128616.0,0.666,80116.0,69266.0,172391.0,14.3,0.648,1,1.0,0.0,0.0,6.4e-05,0.0,3.0977740228125463e-12,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.604367,0.0,0.0,,2.709402,1.57,0.68,0.69,1.4,1.75,0.83,False,default,2.5,False,1.0,0.2728685336770504,0.2728685336770504,n/a,2026-05-06,2026-05-06,,,,
LEN,SHORT,0.23977039773396647,2.3977039773396647,5.82,3.9849,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.2,NEUTRAL,retest_and_confirm,,,100.0,85.0,13.97,3.12,54735.0,58047.0,1.061,34943.0,18917.0,58922.0,50.2,0.404,1,1.0,0.0,0.0,2.9e-05,0.0,9.36205724061187e-10,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.483122,0.0,0.0,,1.408197,2.01,0.86,0.37,1.4,1.03,0.16,False,sustained_trend,5.0,False,1.0,0.23977039773396647,0.23977039773396647,n/a,2026-05-06,2026-05-06,,,,
TSLA,SHORT,0.23850054691789335,2.3850054691789335,2.76,2.8205,watchlist_reeval_failed,"not_extended, pullback_to_resistance, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.0,POSITIVE,pullback_to_resistance,850628686.69,411.77,960.0,300.0,133.13,27.15,3963042.0,2911800.0,0.735,1846432.0,1481872.0,3546538.0,12.2,0.418,1,1.0,0.0,0.0,0.0,0.0,219119.8851540382,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.271083,0.0,0.0,,5.318519,0.0,0.27,0.55,1.4,0.22,0.32,False,default,2.5,False,1.0,0.23850054691789335,0.23850054691789335,n/a,2026-05-06,2026-05-06,,,,
TLT,SHORT,0.10362098291789333,1.0362098291789332,5.86,3.1361,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,4.3,NEGATIVE,retest_and_confirm,-64545625.06,,90.0,85.0,5.08,0.76,4924056.0,3108631.0,0.631,2032812.0,1625023.0,4374852.0,17.5,0.103,1,1.0,0.0,0.0,1e-05,0.0,0.017038634984539797,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.865716,0.0,0.0,,1.016477,2.07,0.85,0.34,1.4,0.84,0.36,False,sustained_trend,5.0,False,1.0,0.10362098291789333,0.10362098291789333,n/a,2026-05-06,2026-05-06,,,,
RCL,LONG,0.3712206198217537,3.7122061982175367,4.7,4.4061,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,5.7,NEUTRAL,support_ema_confluence,,,290.0,250.0,3.25,10.99,55127.0,68027.0,1.234,33634.0,53114.0,36406.0,58.4,0.47,2,1.0,0.017094517386111178,4.3e-05,8e-06,3.264180106304913e-06,0.00019094894769927632,9.443396,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.209031,0.256004,0.0,0.0,,23.977636,0.0,0.68,0.52,1.6,1.5,0.39,False,default,2.5,False,1.0,0.3712206198217537,0.3712206198217537,n/a,2026-05-07,2026-05-07,,,,
TSM,LONG,0.3191728033845039,3.1917280338450387,6.03,4.6449,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.2,NEGATIVE,trend_continuation,-35894667.31,,450.0,300.0,8.66,27.56,794750.0,998928.0,1.257,470465.0,433964.0,889249.0,78.3,0.444,3,1.0,99.0,6e-06,1e-06,938.7639989276936,0.08204338482938132,8.923548,2,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.336622,0.355049,0.0,0.0,,1.663443,2.13,0.63,0.0,1.4,1.58,0.29,False,sustained_trend,5.0,False,1.0,0.3191728033845039,0.3191728033845039,n/a,2026-05-07,2026-05-07,,,,
PWR,LONG,0.2910947262952909,2.9109472629529085,6.96,4.5835,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.2,NEUTRAL,trend_continuation,,,770.0,660.0,2.57,12.09,21520.0,20159.0,0.937,16595.0,11798.0,13286.0,59.6,0.421,1,1.0,99.0,3e-06,0.0,252246.42526854083,0.0,5.285714,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.4935,0.0,0.0,0.0,,,3.0,0.39,0.39,1.4,0.94,0.84,False,sustained_trend,5.0,False,1.0,0.2910947262952909,0.2910947262952909,n/a,2026-05-07,2026-05-07,,,,
AXON,LONG,0.28578863070738125,2.8578863070738123,5.72,4.2649,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.6,NEUTRAL,retest_and_confirm,,,500.0,400.0,17.13,6.3,29358.0,30099.0,1.025,16664.0,9984.0,32809.0,67.7,0.625,1,1.0,99.0,9e-06,0.0,2.221768235326733e-31,0.0,8.823529,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.438039,0.0,0.0,0.0,,,0.0,0.67,1.0,1.4,1.65,1.0,False,consolidation_break,3.0,False,1.0,0.28578863070738125,0.28578863070738125,n/a,2026-05-07,2026-05-07,,,,
SPY,LONG,0.24473426520595778,2.447342652059578,5.92,4.0797,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.4,POSITIVE,trend_continuation,2033377204.95,732.01,800.0,600.0,9.35,17.99,5691649.0,13574410.0,2.385,8540100.0,5341550.0,5384409.0,50.2,0.148,1,1.0,99.0,0.0,0.0,315570.431597525,0.0,1.777385,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.456297,0.0,0.0,0.0,,,2.25,0.43,0.0,1.4,1.57,0.27,False,sustained_trend,5.0,False,1.0,0.24473426520595778,0.24473426520595778,n/a,2026-05-07,2026-05-07,,,,
ALAB,LONG,0.24068007359944105,2.4068007359944104,6.13,4.4024,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,6.8,NEUTRAL,trend_continuation,,,250.0,80.0,27.78,59.11,130493.0,116981.0,0.896,91880.0,47342.0,108252.0,50.2,0.86,1,1.0,99.0,9e-06,0.0,2.988523887160167e-07,0.0,2.082902,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.134662,0.0,0.0,0.0,,,2.59,0.87,0.76,1.4,0.17,0.34,False,sustained_trend,5.0,False,1.0,0.24068007359944105,0.24068007359944105,n/a,2026-05-07,2026-05-07,,,,
