ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi,bullish_score_z_shadow,bearish_score_z_shadow
AAOI,LONG,0.4200045578667451,4.200045578667451,4.52,4.416,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned","continuation_pattern, momentum_aligned",4.8,NEUTRAL,unknown,,,200.0,20.0,37.41,86.26,112905.0,108010.0,0.957,94239.0,53338.0,73338.0,96.5,1.586,2.58,0.57,0.54,0.0,0.5,0.34,1,1.0,99.0,8.5e-05,0.0,857362.7171642067,0.0,2.752688,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.8e-05,0.0,0.233146,0.0,0.0,0.0,,,,,,,
SATS,LONG,0.37964557298320617,3.796455729832062,5.16,5.0062,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,7.8,NEGATIVE,trend_continuation,-3059826.08,121.41,150.0,100.0,23.5,17.67,322252.0,147431.0,0.458,81623.0,201305.0,186755.0,76.0,0.655,1.81,0.8,0.71,1.4,0.09,0.35,3,1.0,8.536101779554064e-09,0.000257,0.0001,4.208587997138178e-28,9.860679044897797e-20,2.79202,0,0,0.477696,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.236975,0.063842,0.0,0.0,,,,,1.587619,,
OXY,LONG,0.298820398636336,2.9882039863633603,5.02,3.8201,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.1,POSITIVE,trend_continuation,48410884.3,56.67,60.0,40.0,5.82,29.45,682018.0,318980.0,0.468,322290.0,171356.0,507352.0,92.5,0.415,0.0,0.76,1.0,1.4,1.86,0.0,1,1.0,99.0,1e-05,0.0,2.2196607069104922e-27,0.0,45.876923,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.345798,0.0,0.0,0.0,,,,,,,
LITE,LONG,0.29267517706742263,2.926751770674226,5.64,3.9354,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,3.9,NEUTRAL,retest_and_confirm,,,890.0,800.0,3.46,7.0,78104.0,84044.0,1.076,66730.0,40542.0,54876.0,76.0,1.053,2.05,0.72,0.38,1.4,0.79,0.3,1,1.0,99.0,9e-06,0.0,499408.7461509346,0.0,55.25,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.001432,0.0,0.0,0.0,,,,,,,
LLY,LONG,0.2728853893606584,2.7288538936065843,4.63,3.9534,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.0,NEGATIVE,bounce_and_fail,-9446998.17,,1000.0,800.0,8.64,13.09,145161.0,157180.0,1.083,89806.0,72326.0,140209.0,93.6,0.45,0.0,0.88,1.0,1.0,1.61,0.14,2,1.0,99.0,2e-06,0.0,26684.707272050906,0.0,38.663043,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.532349,0.0,0.0,0.0,,,,,,,
ARKG,SHORT,0.5114994530821066,5.1149945308210665,3.05,4.6125,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.7,NEUTRAL,bounce_and_fail,,,48.0,28.0,55.84,9.09,113266.0,73031.0,0.645,82260.0,51620.0,52417.0,14.7,0.402,0.0,0.11,1.0,1.0,0.83,0.11,1,1.0,0.0,0.0,0.001171,0.0,0.0003520079453310054,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.632729,0.0,0.0,,,,,45.70235,,
TEM,SHORT,0.43649307591255754,4.364930759125575,3.64,4.5145,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.2,NEGATIVE,bounce_and_fail,-615242.55,55.25,70.0,50.0,26.7,9.5,169703.0,109782.0,0.647,63868.0,60787.0,154830.0,87.9,0.841,0.0,0.37,1.0,1.0,1.09,0.18,1,1.0,0.0,0.0,6.4e-05,0.0,543354.8723518815,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,3.4e-05,0.0,0.604367,0.0,0.0,,,,,2.709402,,
RIOT,SHORT,0.3692593529484784,3.692593529484784,3.07,3.6273,watchlist_reeval_failed,"not_extended, pullback_to_resistance, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.3,POSITIVE,pullback_to_resistance,6482115.17,18.38,20.0,10.0,8.75,45.62,477131.0,275782.0,0.578,365078.0,168810.0,219025.0,70.7,0.921,0.0,0.15,1.0,1.4,0.22,0.29,1,1.0,0.0,0.0,0.000147,0.0,904782.682622457,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,3.3e-05,0.0,0.238926,0.0,0.0,,,,,1.468522,,
CAR,SHORT,0.35112348258295817,3.5112348258295816,4.35,3.8606,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, volume_capitulation_reversal","not_extended, trend_aligned",4.0,POSITIVE,unknown,6144584.4,621.07,750.0,100.0,21.56,83.79,76735.0,203339.0,2.65,144062.0,59902.0,76110.0,99.7,2.558,0.0,0.0,1.0,1.4,0.95,1.0,1,1.0,0.0,0.0,7.1e-05,0.0,1659268.1960414618,14.314286,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.002102,0.0,0.0,,,,,,,
IGV,SHORT,0.24977713192591952,2.4977713192591953,1.32,2.8649,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.1,NEGATIVE,unknown,-38206650.77,88.44,90.0,80.0,1.75,9.56,709926.0,645789.0,0.91,431300.0,372326.0,552089.0,88.3,0.371,0.0,0.0,1.0,0.0,0.2,0.12,1,1.0,0.0,0.0,0.000258,0.0,3.5740946907256395,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.161042,0.0,0.0,,,,,1.676168,,
DELL,SHORT,0.23102107074810335,2.3102107074810334,1.18,2.3891,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.4,POSITIVE,unknown,11021249.78,,220.0,100.0,2.08,53.6,207532.0,286819.0,1.382,127084.0,119195.0,248072.0,80.7,0.583,0.0,0.0,1.0,0.0,0.1,0.08,2,1.0,0.0,0.0,2e-05,0.0,5.77343551588808e-06,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.405263,0.0,0.0,,,,,1.722776,,
CMG,SHORT,0.21070545174776695,2.1070545174776694,4.79,3.8705,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.9,NEGATIVE,bounce_and_fail,-5385219.58,,40.0,27.5,13.8,21.76,413332.0,389022.0,0.941,174153.0,258307.0,369894.0,90.6,0.529,0.0,0.74,1.0,1.0,1.63,0.42,1,1.0,0.0,0.0,1.1e-05,0.0,492244.43488163984,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,7e-06,0.0,0.633325,0.0,0.0,,,,,1.52568,,
ARM,SHORT,0.20129252289512692,2.012925228951269,1.86,2.2845,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.6,POSITIVE,unknown,36362355.72,192.46,200.0,110.0,3.86,42.87,349564.0,362893.0,1.038,202673.0,169053.0,340731.0,98.7,0.823,0.0,0.0,1.0,0.0,0.04,0.81,1,1.0,0.0,0.0,4e-06,0.0,2.0698725847031346e-09,7.315217,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.543282,0.0,0.0,,,,,1.842105,,
PG,SHORT,0.18736400287532012,1.8736400287532011,6.15,3.6418,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.3,POSITIVE,trend_continuation,17126021.82,142.75,150.0,135.0,5.09,5.42,185965.0,144337.0,0.776,96201.0,124602.0,109499.0,91.2,0.249,1.74,0.58,0.55,1.4,1.82,0.06,1,1.0,0.0,0.0,3e-06,0.0,87604.58498342895,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.420702,0.0,0.0,,,,,1.040199,,
ASML,SHORT,0.1750327646880973,1.7503276468809732,2.93,2.6942,watchlist_reeval_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.7,NEUTRAL,bounce_and_fail,,,1600.0,1400.0,8.72,4.87,69865.0,92361.0,1.322,65946.0,37438.0,58842.0,73.0,0.475,0.0,0.57,1.0,1.0,0.23,0.13,1,1.0,0.0,0.0,1e-06,0.0,652714.2896581129,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.285148,0.0,0.0,,,,,1.451613,,
QQQ,SHORT,0.10901988776555901,1.0901988776555902,1.12,1.9011,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.1,POSITIVE,unknown,2952695796.94,653.66,660.0,600.0,0.98,8.2,3729071.0,5845901.0,1.568,3901534.0,2344000.0,3329438.0,66.6,0.21,0.0,0.0,1.0,0.0,0.03,0.09,1,1.0,0.0,0.0,5e-06,0.0,222181.1842566487,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.278435,0.0,0.0,,,,,1.093126,,
