ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio,bullish_score_z_shadow,bearish_score_z_shadow
DG,SHORT,0.5352955952495093,5.352955952495093,5.97,5.9475,watchlist_reeval_failed,"not_extended, retest_and_confirm, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",7.4,NEUTRAL,retest_and_confirm,,,145.0,115.0,16.16,7.87,39846.0,44205.0,1.109,14798.0,31446.0,37807.0,56.7,0.356,1.94,0.88,1.0,1.4,0.51,0.25,5,1.0,99.0,2.5e-05,7.7e-05,26281.08457510356,1.6485038540368935e-12,0.959232,4.862237,0,0,0.005554,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QBTS,SHORT,0.4300886286468066,4.3008862864680655,2.25,3.5654,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.7,POSITIVE,unknown,1506964.54,21.54,30.0,5.0,39.02,76.83,279870.0,195446.0,0.698,132129.0,88261.0,254926.0,76.6,1.078,0.0,0.0,1.0,0.0,0.25,1.0,2,1.0,0.26385332972599795,9e-06,3.2e-05,47140.3476973902,178661.1817495111,2.049689,1.753676,0,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.041043,0.0,0.0,,,,,0.3248371133098492,0.4821498517100328
MGA,SHORT,0.3070801644854342,3.070801644854342,1.35,2.9804,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.2,NEUTRAL,unknown,,,75.0,55.0,22.04,10.5,9973.0,5903.0,0.592,375.0,8683.0,6818.0,96.9,0.438,0.0,0.0,1.0,0.0,0.06,0.29,2,1.0,0.0,0.0,8e-06,0.0,1562.2369619018455,,1.987097,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSLR,SHORT,0.3013679563715148,3.013679563715148,6.06,4.7848,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,7.3,NEGATIVE,trend_continuation,-16091784.44,191.85,410.0,180.0,113.76,6.15,296290.0,196958.0,0.665,40238.0,76086.0,376924.0,74.2,0.607,1.56,0.74,0.21,1.4,1.62,0.52,4,1.0,7.051962149788959,3e-06,1.9e-05,50073.009996115696,2366.859460886084,3.411765,0.476914,1,1,0.0,0.410635,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.428113,0.601909,0.0,0.0,,,,,0.6197726615097231,0.5258467005084594
BNO,LONG,0.5580309111548247,5.580309111548248,6.36,5.9782,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.4,NEUTRAL,ema_pullback,,,50.0,45.0,5.43,5.11,97611.0,18951.0,0.194,41751.0,50524.0,24287.0,81.7,0.753,1.88,0.83,0.93,1.2,1.26,0.26,10,1.0,0.017460636523177447,0.00663,0.001814,385.15478465060653,51469.74432032559,1.221136,10.080147,0,1,0.083882,0.000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE,LONG,0.4485305825806723,4.485305825806723,6.14,5.2247,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.7,NEUTRAL,ema_pullback,,,700.0,400.0,17.85,32.66,25958.0,21700.0,0.836,8426.0,14854.0,24378.0,85.0,0.34,1.58,0.8,1.0,1.2,1.55,0.0,8,1.0,40.1710414173236,8e-06,0.0,0.0008119333884705983,0.0001414833551425726,4.354753,2.893617,1,0,0.121134,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCN,LONG,0.381564488990346,3.81564488990346,5.56,4.0558,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",2.4,NEUTRAL,retest_and_confirm,,,90.0,80.0,0.55,10.62,67295.0,47974.0,0.713,60358.0,585.0,54326.0,99.2,1.028,1.8,0.49,0.08,1.4,1.63,0.16,3,1.0,42.99884859697642,2.9e-05,1e-05,59643.09788990318,2774.1718597598515,1.675781,0.609375,0,0,0.02446,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBAC,SHORT,0.3305001330789783,3.305001330789783,2.63,3.3015,watchlist_reeval_failed,"room_to_target, trend_continuation","confirmation_volume, momentum_aligned, not_extended, trend_aligned",4.3,NEUTRAL,trend_continuation,,,230.0,200.0,3.16,10.3,7585.0,3069.0,0.405,6886.0,2889.0,879.0,97.1,0.384,0.0,0.0,1.0,1.4,0.23,0.0,2,1.0,0.0,0.0,6e-06,0.0,1240.5406419128349,,2.491429,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMTC,SHORT,0.3194830984320937,3.1948309843209373,2.73,3.3964,watchlist_reeval_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",4.9,NEUTRAL,bounce_and_fail,,,120.0,23.0,13.2,78.3,17014.0,7387.0,0.434,5676.0,2333.0,16392.0,84.3,0.783,0.0,0.0,1.0,1.0,0.42,0.32,1,1.0,0.0,0.0,4e-05,0.0,3.4869689465861443e-12,0.848739,12.390244,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.198599,0.0,0.0,0.0,,,,,,
XLF,SHORT,0.2963571428571429,2.963571428571429,1.61,2.8448,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.4,POSITIVE,unknown,5766910.89,52.57,53.0,50.0,0.81,4.9,2268876.0,3164135.0,1.395,733900.0,1767692.0,2931419.0,68.7,0.182,0.0,0.02,1.0,0.0,0.53,0.06,9,1.0,0.03854159451719499,0.0,0.0,3012.026908841787,22328.581045810122,0.04693,0.213139,0,0,0.263035,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM,LONG,0.6732109199634623,6.732109199634623,4.72,5.8421,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.3,NEUTRAL,trend_continuation,,,115.0,80.0,18.44,17.61,90722.0,53700.0,0.592,46214.0,23308.0,74900.0,93.0,0.662,0.0,0.5,1.0,1.4,1.7,0.12,11,1.0,99.0,9.3e-05,0.0,2562.7768676673386,0.0,0.458485,,8,0,0.60747,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOC,LONG,0.6429086190476191,6.429086190476191,3.98,5.5085,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.5,POSITIVE,ema_pullback,620237.26,13.37,15.0,5.0,14.29,61.9,139392.0,48082.0,0.345,41366.0,38657.0,107451.0,23.9,1.17,0.0,0.64,1.0,1.2,0.91,0.23,8,1.0,99.0,0.00044,0.000115,0.0006946551562798369,6.522153541996488e-23,19.077364,166.909695,0,1,0.234054,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEHR,LONG,0.6329962169689197,6.329962169689197,7.14,6.387,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",5.4,NEUTRAL,trend_continuation,,,95.0,15.0,6.69,83.15,50577.0,22123.0,0.437,14165.0,11925.0,46610.0,87.4,1.284,2.95,0.0,0.0,1.4,1.79,1.0,3,1.0,99.0,9.4e-05,0.0,27333.58010923672,0.0,2.648199,,0,0,0.358209,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WING,LONG,0.6325000000000001,6.325000000000001,4.56,5.5505,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.1,NEUTRAL,trend_continuation,,,250.0,140.0,30.95,26.67,13106.0,12286.0,0.937,5305.0,4506.0,15581.0,96.6,0.905,0.0,0.73,1.0,1.4,0.85,0.58,7,1.0,99.0,0.000124,3.9e-05,299.4363463351794,2.0137715534223983e-13,3.366529,1.79511,1,0,0.051981,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANM,LONG,0.6005145484156116,6.005145484156116,7.22,6.2686,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,5.5,NEUTRAL,trend_continuation,,,240.0,145.0,35.73,18.0,7074.0,682.0,0.096,5196.0,1402.0,1158.0,98.4,0.789,2.4,0.0,1.0,1.4,1.82,0.59,6,1.0,23.806364297090784,7e-05,8e-06,0.0008700226443989561,7.309160135008736e-05,329.75,361.5,2,2,0.309784,0.368627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPE,LONG,0.5079007619239724,5.079007619239723,6.99,5.5365,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.5,POSITIVE,trend_continuation,3475074.55,27.57,30.0,17.0,9.01,38.23,162528.0,142633.0,0.878,74518.0,68346.0,162297.0,69.5,0.477,2.09,0.06,1.0,1.4,1.88,0.57,7,1.0,0.00010935999053101553,3.2e-05,1.6e-05,2.936955575130286,67139.62667858263,38.148599,1187.707949,0,1,0.472619,0.000247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL,LONG,0.5040055879179972,5.040055879179972,4.1,4.85,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.5,NEUTRAL,trend_continuation,,,80.0,75.0,5.26,1.32,75882.0,87217.0,1.149,31876.0,66973.0,115171.0,76.1,0.155,0.0,0.94,1.0,1.4,0.77,0.0,6,1.0,65.12930612785708,4.6e-05,9e-06,254.43443077881898,3.9066043522609006,5.475464,0.308576,1,0,0.069711,0.286679,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVI,LONG,0.47067457999999995,4.706745799999999,5.14,4.9754,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.4,NEUTRAL,ema_pullback,,,35.0,25.0,15.93,17.19,22417.0,9306.0,0.415,15729.0,4777.0,11217.0,98.8,0.706,1.64,0.76,0.9,1.2,0.63,0.0,7,1.0,99.0,0.000164,6.6e-05,1467.4676391777634,6.24249121312789e-05,0.511243,2.640408,0,0,0.00334,0.068555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMCI,LONG,0.4318674230792957,4.318674230792957,6.25,4.8143,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.9,POSITIVE,trend_continuation,13240194.88,28.27,30.0,10.0,6.01,64.66,1174211.0,1070390.0,0.912,650285.0,396972.0,1197344.0,88.8,0.845,1.79,0.34,1.0,1.4,1.37,0.35,7,1.0,19.303734674620078,3.9e-05,3e-06,71503.77049422443,22224.850796846666,0.406177,0.150655,1,0,0.683424,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.388285,0.0,0.0,0.0,,,,,,
EA,LONG,0.42877759582849473,4.287775958284947,5.67,5.1249,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.4,NEUTRAL,trend_continuation,,,210.0,200.0,3.03,1.88,72351.0,102752.0,1.42,7288.0,109770.0,58045.0,47.3,0.076,1.9,0.47,0.11,1.4,1.79,0.0,4,1.0,99.0,2.3e-05,4e-06,50.8592750806566,9.164300355924583e-31,37.1086,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRMI,LONG,0.41338612565215616,4.133861256521562,4.01,4.4899,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",6.1,POSITIVE,trend_continuation,587906.75,5.21,7.5,5.0,42.59,4.94,231088.0,83121.0,0.36,186416.0,23954.0,103839.0,33.5,1.459,0.0,0.47,1.0,1.4,0.14,1.0,2,1.0,4.120716907185797,3.8e-05,9e-06,72517.20708193672,17598.20165162999,6.985455,0.515684,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STZ,LONG,0.3644503502097339,3.6445035020973386,4.63,4.0513,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.2,NEUTRAL,trend_continuation,,,170.0,150.0,4.54,7.76,48596.0,40840.0,0.84,15098.0,30533.0,43805.0,5.4,0.261,1.96,0.52,0.35,1.4,0.3,0.1,2,1.0,99.0,7e-06,0.0,1708.035554308165,0.0,10.693878,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVIX,SHORT,0.6366996675088542,6.366996675088542,4.16,5.6115,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.9,NEUTRAL,ema_rally,,,19.0,14.0,2.34,24.59,40130.0,36658.0,0.913,28931.0,19246.0,28611.0,58.1,0.639,0.0,0.58,0.86,1.2,1.49,0.03,3,1.0,0.0,0.0,0.000386,0.0,813.3669736481779,,11.29965,0,2,0.0,0.003554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPLT,SHORT,0.6333333333333334,6.333333333333334,4.53,5.9057,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.9,NEUTRAL,bounce_and_fail,,,190.0,170.0,0.77,9.83,29484.0,10042.0,0.341,7839.0,9122.0,22565.0,54.2,0.468,0.0,0.82,0.23,1.0,1.59,0.89,5,1.0,0.0,0.0,0.000341,0.0,291.8584128539562,,8.857968,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EWA,SHORT,0.5719047619047619,5.719047619047619,3.65,5.1545,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.0,NEUTRAL,bounce_and_fail,,,31.0,29.0,3.3,3.37,3197.0,39732.0,12.428,5909.0,36064.0,956.0,67.0,0.208,0.0,0.21,1.0,1.0,1.45,0.0,7,0.7,2.4723467236052088e-05,0.000139,0.000355,4.033926266983137e-09,0.00040790458600208106,692.870157,332.808851,0,0,6.5e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHTR,SHORT,0.5314986093679925,5.314986093679925,1.32,4.2335,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.9,NEUTRAL,unknown,,,400.0,200.0,64.41,17.79,69684.0,57099.0,0.819,23993.0,29898.0,72892.0,69.1,0.597,0.0,0.0,1.0,0.0,0.04,0.28,12,1.0,99.0,3.6e-05,7e-05,10730.512039849329,54.04514925179733,0.711177,1.624003,2,2,0.41879,0.126065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USO,SHORT,0.5021828907994493,5.021828907994493,4.13,5.1099,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.8,NEGATIVE,ema_rally,-10164356.72,,150.0,100.0,23.92,17.39,617850.0,930351.0,1.506,562150.0,490657.0,495394.0,82.7,0.708,0.0,0.94,1.0,1.2,0.81,0.19,2,1.0,0.9157590184488299,0.000142,0.000234,137767.84269531973,150441.15309798374,1.321101,0.068956,0,1,0.0,0.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.1e-05,0.0,0.613292,0.0,0.0,0.0,,,,,0.48399638438890025,0.2424231003545976
ALLY,SHORT,0.4457846861789223,4.457846861789223,1.41,3.7919,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.7,NEUTRAL,unknown,,,50.0,40.0,7.87,13.7,24449.0,24649.0,1.008,20777.0,8777.0,19544.0,14.6,0.29,0.0,0.0,1.0,0.0,0.06,0.36,3,1.0,0.0,0.0,2.3e-05,0.0,22412.61080406564,,4.090803,0,1,0.0,0.086861,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.224837,0.0,0.0,,,,,0.37893969352083734,0.600710576566673
HD,SHORT,0.38876012907870594,3.8876012907870594,5.59,4.5808,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.8,NEUTRAL,ema_rally,,,360.0,320.0,3.95,7.6,105059.0,96928.0,0.923,53484.0,50286.0,98217.0,88.0,0.3,1.86,0.57,1.0,1.2,0.74,0.22,14,1.0,99.0,1e-06,4e-06,19.35683771167051,2.2932768824774787e-08,0.298708,2.036933,0,1,3.9e-05,0.06002,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.868307,0.231884,0.0,0.0,,,,,0.44941964036555015,0.3104069009409817
UPRO,SHORT,0.3866988819047619,3.866988819047619,3.4,4.0935,watchlist_reeval_failed,"confirmation_volume, room_to_target, shooting_star_at_resistance","momentum_aligned, not_extended, trend_aligned",5.7,NEUTRAL,unknown,,,130.0,80.0,4.62,35.62,51146.0,33055.0,0.646,37400.0,17466.0,29335.0,63.4,0.441,0.0,0.0,1.0,1.2,0.35,0.85,6,1.0,2.7824593292552324e-08,0.0,0.0,0.00012674784432314254,911.049034862756,6.152174,2.543677,1,1,0.0,0.355429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBKR,SHORT,0.3399353605514067,3.399353605514067,1.45,3.2747,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.7,NEUTRAL,unknown,,,85.0,50.0,4.55,38.5,77303.0,42607.0,0.551,11212.0,42825.0,65873.0,70.9,0.431,0.0,0.0,1.0,0.0,0.37,0.08,6,1.0,0.17948433915305406,8e-06,1.2e-05,9997.632693841779,55701.977905249805,1.435473,1.975724,0,0,0.30402,0.625374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLI,SHORT,0.3380044933333334,3.380044933333334,2.08,3.774,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.3,NEGATIVE,unknown,-1349243.21,173.61,185.0,145.0,6.5,16.53,100386.0,573797.0,5.716,244979.0,328597.0,100607.0,85.4,0.214,0.0,0.28,1.0,0.0,0.51,0.29,12,1.0,1.8651249519484125,0.0,0.0,482.3785918422224,129.31535534343237,3.72505,0.922511,0,0,0.250022,0.650487,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.437899,0.0,0.0,0.0,,,,,0.4722029344889863,0.3208031877121165
HIMX,SHORT,0.3364447157560159,3.3644471575601593,3.17,3.6532,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",5.1,NEUTRAL,bounce_and_fail,,,12.0,7.0,9.74,35.99,73441.0,16070.0,0.219,17106.0,19357.0,53048.0,89.8,0.737,0.0,0.0,1.0,1.0,0.52,0.65,2,1.0,99.0,1e-05,4.2e-05,953.7793385069807,7.233361289970991e-08,10.131313,1.029518,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLO,SHORT,0.31988017679871,3.1988017679871,3.12,3.6354,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",5.5,NEUTRAL,unknown,,,16.0,11.47,18.17,15.29,101815.0,15498.0,0.152,37382.0,14328.0,65603.0,70.0,0.717,0.0,0.56,0.94,0.0,1.48,0.15,4,1.0,4.509451255108207e-16,2e-05,3.3e-05,4.0212730856466064e-14,29.724777717993934,0.524579,0.497905,0,1,0.0,0.081132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS,SHORT,0.29604294068147324,2.9604294068147325,1.43,3.4692,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.8,NEGATIVE,unknown,-1819165.68,,1000.0,800.0,7.77,13.78,189065.0,163596.0,0.865,81052.0,63303.0,208306.0,52.0,0.301,0.0,0.12,0.65,0.0,0.36,0.3,5,1.0,0.0,0.0,2e-06,0.0,3857.3755004114983,,0.725741,0,0,0.0,0.737839,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORBS,LONG,0.4654648234965568,4.654648234965569,4.25,4.3023,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",3.5,NEUTRAL,trend_continuation,,,1.0,0.5,0.47,49.76,88070.0,45399.0,0.515,71722.0,25821.0,35926.0,15.7,1.62,0.0,0.98,1.0,1.4,0.48,0.39,1,1.0,99.0,0.000182,0.0,605.133851272888,0.0,4.004373,,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWM,LONG,0.3652262431870606,3.652262431870606,5.77,4.3571,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",4.0,NEGATIVE,trend_continuation,-224185071.73,,280.0,250.0,1.26,9.59,2458388.0,6406785.0,2.606,2530759.0,2221075.0,4113339.0,70.1,0.232,2.3,0.0,0.0,1.4,1.8,0.27,9,1.0,4.037742964265927,9e-06,4e-06,83890.12326513814,72717.71235229273,1.222328,0.064469,4,0,0.792312,0.140336,3.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.19315,0.0,0.0,,,,,0.46679363498940496,0.36780077669087985
MRK,LONG,0.34198126412658086,3.4198126412658088,5.76,3.8579,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,2.1,POSITIVE,ema_pullback,18056573.77,118.55,120.0,100.0,1.23,15.64,229319.0,200283.0,0.873,52710.0,136112.0,240780.0,81.2,0.312,1.54,0.92,0.64,1.2,1.36,0.1,16,1.0,0.12906589133469354,3e-06,1e-06,876.2644730118832,14936.415970870421,0.345854,0.135532,1,2,0.412284,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STX,SHORT,0.5771633156899958,5.7716331568999575,3.83,5.0748,watchlist_reeval_failed,"confirmation_volume, engulfing_at_resistance, momentum_aligned, room_to_target","not_extended, trend_aligned",5.2,NEUTRAL,unknown,,,600.0,200.0,11.85,62.72,68198.0,75915.0,1.113,36135.0,27833.0,80145.0,94.7,0.819,0.0,0.0,1.0,1.6,0.66,0.58,24,1.0,0.0009393329105371038,1.6e-05,2.5e-05,202.81446980118363,56819.28983466625,9.278879,40.662409,1,1,0.49635,0.613103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKLO,SHORT,0.30769395280694006,3.0769395280694005,4.4,4.2185,watchlist_reeval_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned,6.8,NEGATIVE,ema_rally,-1286215.3,,200.0,50.0,206.23,23.44,310616.0,188750.0,0.608,135211.0,89922.0,274233.0,69.2,1.036,0.0,0.21,1.0,1.2,0.99,1.0,3,1.0,0.02019859805300277,3e-06,1.6e-05,3578.72691771406,88588.49778393502,0.250622,0.45,0,1,0.0,0.441747,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,1e-06,0.461233,0.750075,0.0,0.0,,,,,0.4199830792277306,0.3818682038231386
GEV,SHORT,0.2636776338406107,2.636776338406107,2.75,3.1834,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",5.2,NEUTRAL,bounce_and_fail,,,1100.0,600.0,9.61,40.22,75702.0,86565.0,1.143,49016.0,41819.0,71432.0,75.4,0.531,0.0,0.07,1.0,1.0,0.31,0.36,8,1.0,1.7545742525481904,2e-06,4e-06,860.2150029339473,817.1165566087672,0.919405,0.877918,1,0,0.331064,0.430751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGM,LONG,0.432655491073725,4.32655491073725,4.77,4.8343,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",6.2,NEUTRAL,ema_pullback,,,45.0,30.0,16.78,22.15,78590.0,67220.0,0.855,36561.0,34634.0,74615.0,60.2,0.416,1.62,0.59,0.0,1.2,1.25,0.11,3,1.0,99.0,2.7e-05,0.0,130.10906280149416,0.0,2.869454,,0,0,0.044409,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELV,LONG,0.3763997561599929,3.763997561599929,6.38,5.276,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,7.4,NEUTRAL,support_ema_confluence,,,340.0,300.0,5.99,6.48,17017.0,10499.0,0.617,3354.0,9977.0,14185.0,64.6,0.392,1.8,0.34,1.0,1.6,1.58,0.06,3,1.0,99.0,3e-06,0.0,35933.04752768542,0.0,62.36478,,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGV,LONG,0.3703493002039038,3.7034930020390378,5.07,4.6527,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,6.4,NEGATIVE,trend_continuation,-37850886.25,85.46,90.0,80.0,5.33,6.37,700594.0,575165.0,0.821,412444.0,320044.0,543271.0,87.4,0.366,0.0,0.27,1.0,1.4,1.72,0.68,3,1.0,5.7795541627458045,3.6e-05,6e-06,181214.01443331648,62708.64822113671,1.577266,3.071322,1,1,0.370429,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,5e-06,0.400576,0.187359,0.0,0.0,,,,,0.62498141263968,0.730928861270196
