ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio,bullish_score_z_shadow,bearish_score_z_shadow
BOOT,LONG,0.5426105641932177,5.426105641932177,3.77,4.3041,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",2.3,NEUTRAL,trend_continuation,,,165.0,100.0,1.52,38.47,1459.0,1112.0,0.762,1991.0,117.0,463.0,93.3,0.625,0.0,0.81,1.0,1.4,0.56,0.0,4,1.0,99.0,7.3e-05,5e-06,1.0773059390106908e-12,2.4338123133626155e-21,65.244167,268.0,0,0,9e-06,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.763403,0.623421,0.0,0.0,,,,,,
SEZL,LONG,0.541253014686439,5.41253014686439,5.07,5.2873,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.3,NEUTRAL,trend_continuation,,,105.0,50.0,31.33,37.46,17757.0,12739.0,0.717,10292.0,8193.0,12011.0,80.8,0.963,1.91,0.43,0.43,1.4,0.69,0.22,4,0.7,99.0,0.000123,0.0,0.004809790093288227,0.0,29.139961,,0,0,0.49987,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.042323,0.0,0.0,0.0,,,,,,
REAL,LONG,0.5270550086376622,5.2705500863766215,5.75,5.5003,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",5.7,NEUTRAL,trend_continuation,,,15.0,10.0,21.21,19.19,65025.0,18921.0,0.291,51561.0,240.0,32145.0,91.4,1.035,2.0,0.0,1.0,1.4,1.23,0.12,2,1.0,99.0,0.001385,0.0,1.8130956465718767e-24,0.0,13.938264,,0,0,0.047673,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.115894,0.0,0.0,0.0,,,,,,
SUN,LONG,0.5114994530821066,5.1149945308210665,5.48,4.8615,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.3,NEUTRAL,trend_continuation,,,67.5,62.5,1.97,5.58,9201.0,4189.0,0.455,1246.0,6200.0,5944.0,97.7,0.301,1.51,0.6,0.19,1.4,1.79,0.0,1,1.0,99.0,1e-05,0.0,38.913999880223784,0.0,14.754717,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.419964,0.0,0.0,0.0,,,,,,
IMVT,LONG,0.5114994530821066,5.1149945308210665,4.79,4.9145,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.6,NEUTRAL,trend_continuation,,,30.0,22.0,4.13,23.64,26516.0,4006.0,0.151,14504.0,10228.0,5790.0,84.2,0.76,2.03,0.22,0.03,1.4,1.01,0.1,1,1.0,99.0,3.9e-05,0.0,1.0541747539282635e-27,0.0,52.736842,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.386964,0.0,0.0,0.0,,,,,,
VSAT,LONG,0.49859074162953737,4.985907416295373,4.98,5.107,watchlist_reeval_failed,"not_extended, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned, room_to_target",5.6,NEUTRAL,trend_continuation,,,70.0,42.0,13.23,32.06,54844.0,13160.0,0.24,33637.0,21049.0,13318.0,77.5,0.864,2.61,0.28,0.18,1.4,0.48,0.04,4,1.0,99.0,5.3e-05,4e-06,0.20540191506599467,1.0774480890664074e-12,108.793175,0.024794,0,0,0.10262,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.128881,0.030732,0.0,0.0,,,,,,
ZTS,LONG,0.4956480223017188,4.956480223017188,3.23,4.4872,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.2,NEUTRAL,ema_pullback,,,125.0,110.0,7.77,5.16,44658.0,12267.0,0.275,9877.0,9833.0,37215.0,94.5,0.448,0.0,0.53,1.0,1.2,0.25,0.26,3,1.0,99.0,6e-06,0.0,0.00023500379551599475,0.0,5.576784,,0,0,0.399255,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.435878,0.0,0.0,0.0,,,,,,
ROK,LONG,0.4796607548598844,4.796607548598844,4.57,4.7093,watchlist_reeval_failed,"not_extended, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned, room_to_target",4.7,NEUTRAL,trend_continuation,,,430.0,320.0,5.32,21.63,5868.0,10847.0,1.849,11540.0,2841.0,2334.0,98.8,0.46,2.22,0.35,0.02,1.4,0.59,0.0,8,1.0,99.0,3.5e-05,4e-06,0.00090433343279776,3.213755170616637e-10,1.387993,0.851332,0,0,1.3e-05,0.030972,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.329061,0.630731,0.0,0.0,,,,,,
TT,LONG,0.4498434660615612,4.4984346606156125,5.56,4.7772,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",4.3,NEUTRAL,trend_continuation,,,500.0,390.0,2.77,19.84,6097.0,3912.0,0.642,3421.0,2667.0,3921.0,98.5,0.385,2.28,0.0,0.0,1.4,1.76,0.12,8,1.0,99.0,5e-06,2e-06,0.08587983720798922,3.171218564412382e-10,1.622619,2.08894,0,1,0.214773,0.630056,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.424504,0.28137,0.0,0.0,,,,,,
TSEM,LONG,0.44650960280654306,4.465096028065431,5.75,4.9375,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,4.9,NEUTRAL,ema_pullback,,,230.0,165.0,16.47,16.45,66186.0,48825.0,0.738,59080.0,43824.0,12107.0,97.5,0.949,2.19,0.98,0.68,1.2,0.24,0.47,7,1.0,99.0,0.000239,2.7e-05,0.014164775265104589,2.4406142251730105e-08,186.585831,0.440824,0,0,0.342829,0.478095,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.357831,0.317425,0.0,0.0,,,,,,
BBIO,LONG,0.4380246333195209,4.380246333195209,3.51,4.3831,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, support_ema_confluence","momentum_aligned, trend_aligned",5.7,NEUTRAL,support_ema_confluence,,,95.0,45.0,33.13,36.94,19738.0,23198.0,1.175,9981.0,7555.0,25400.0,22.9,0.516,0.0,0.5,0.93,1.6,0.0,0.48,1,1.0,99.0,2e-05,0.0,0.002562716990435561,0.0,4.545455,,1,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.580714,0.0,0.0,0.0,,,,,,
VOYA,LONG,0.4216666666666667,4.216666666666667,7.36,4.9563,"wall_proximity (1.1%, 0.4 ATR)","confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,3.2,NEUTRAL,flag_breakout,,,80.0,65.0,1.13,17.83,14465.0,5008.0,0.346,18600.0,10.0,863.0,90.0,0.375,2.17,0.02,1.0,1.6,1.56,1.0,4,1.0,99.0,0.000171,0.0,0.03281624329053493,0.0,22.785441,,0,0,1e-06,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.915194,0.0,0.0,0.0,,,,,,
PRKS,LONG,0.4153394126984127,4.153394126984127,4.88,4.7007,watchlist_reeval_failed,"not_extended, room_to_target, support_ema_confluence, trend_aligned","confirmation_volume, momentum_aligned",5.8,NEUTRAL,support_ema_confluence,,,40.0,35.0,13.83,0.4,1924.0,155.0,0.081,66.0,1697.0,316.0,98.8,0.768,1.56,0.98,0.33,1.6,0.42,0.0,2,1.0,99.0,6.7e-05,0.0,24.152449534733435,0.0,29.694444,,0,0,0.446974,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.331027,0.0,0.0,0.0,,,,,,
B,LONG,0.403144149750673,4.03144149750673,2.07,4.0167,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.9,POSITIVE,unknown,2858976.28,40.12,50.0,30.0,24.61,25.23,470977.0,317115.0,0.673,71474.0,214171.0,502447.0,50.8,0.477,0.0,0.47,1.0,0.0,0.33,0.27,19,1.0,99.0,3.5e-05,1.1e-05,2.6689070975638405,0.0013047896231457446,0.767301,1.539485,2,2,0.016737,0.037582,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.025269,0.344064,0.0,0.0,,,,,,
DEO,LONG,0.39055555555555554,3.9055555555555554,3.44,4.3648,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.9,NEUTRAL,ema_pullback,,,85.0,70.0,7.03,11.86,17630.0,11749.0,0.666,2597.0,18220.0,8562.0,71.0,0.331,0.0,0.9,1.0,1.2,0.34,0.0,2,1.0,99.0,1e-06,0.0,0.07147950249119257,0.0,3.30942,,0,0,0.00239,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.508818,0.0,0.0,0.0,,,,,,
VICR,LONG,0.37962904559706107,3.7962904559706105,6.34,4.8201,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.1,NEUTRAL,trend_continuation,,,320.0,100.0,23.39,61.44,8205.0,6488.0,0.791,7963.0,3482.0,3248.0,81.9,0.914,2.2,0.08,1.0,1.4,1.24,0.42,4,1.0,20.9522328079398,3.3e-05,1.5e-05,6.1210610403977205e-09,8.764308457967533e-10,3.234951,2.386364,0,0,0.026341,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.270112,0.192191,0.0,0.0,,,,,,
SW,LONG,0.375,3.75,4.0,4.115,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",5.2,NEUTRAL,trend_continuation,,,45.0,35.0,10.89,13.75,12942.0,2565.0,0.198,11346.0,1762.0,2399.0,97.7,0.523,0.0,0.83,1.0,1.4,0.59,0.18,1,1.0,99.0,4e-06,0.0,1.807293970215957e-24,0.0,12.0,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.468314,0.0,0.0,0.0,,,,,,
BTDR,SHORT,0.5579179213360749,5.5791792133607485,4.12,4.9456,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.6,POSITIVE,bounce_and_fail,1596667.27,12.13,15.0,7.5,23.56,38.22,420559.0,247420.0,0.588,155840.0,329037.0,183102.0,84.9,1.125,0.0,0.4,1.0,1.0,1.57,0.15,4,1.0,0.003597764387635793,3.2e-05,0.001437,0.1795783476517634,16.637957011017622,0.026152,512.974709,0,0,0.0,0.314303,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.441526,0.136181,0.0,0.0,,,,,,
RELY,SHORT,0.5576105641932176,5.576105641932177,2.91,4.7211,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",5.3,NEUTRAL,bounce_and_fail,,,30.0,17.5,45.91,14.88,21955.0,10748.0,0.49,7007.0,12224.0,13472.0,89.4,0.73,0.0,0.0,1.0,1.0,0.88,0.03,6,1.0,0.7687676227536498,3.7e-05,8.7e-05,9.102521727090808,11.840407240989771,2.37037,5.672811,0,1,0.418294,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.497528,0.49344,0.0,0.0,,,,,,
WCC,SHORT,0.5270550086376622,5.2705500863766215,2.92,4.3113,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",4.0,NEUTRAL,unknown,,,330.0,270.0,4.1,14.82,4515.0,1347.0,0.298,3068.0,1931.0,863.0,96.1,0.541,0.0,0.26,1.0,0.0,1.37,0.29,2,1.0,0.0,0.0,4.2e-05,0.0,8.840587115807475,,26.248208,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.33967,0.0,0.0,,,,,,
AXSM,SHORT,0.5270550086376622,5.2705500863766215,3.82,4.6613,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.4,NEUTRAL,bounce_and_fail,,,200.0,140.0,8.6,23.98,14868.0,10633.0,0.715,10133.0,5456.0,9912.0,98.1,0.784,0.0,0.47,1.0,1.0,1.33,0.01,4,1.0,5.546455747553757e-23,1.4e-05,0.000115,1.2974673112189926e-25,0.0023392728082095226,22.083333,54.236111,0,0,0.383748,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.526566,0.190368,0.0,0.0,,,,,,
CDNS,SHORT,0.5132065770821066,5.132065770821066,4.58,5.02,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",5.4,NEUTRAL,pullback_to_resistance,,,400.0,265.0,27.44,15.57,47730.0,50020.0,1.048,20085.0,48866.0,28799.0,99.8,0.551,0.0,0.44,1.0,1.4,1.57,0.18,14,1.0,1.596918891262211e-19,2e-06,0.000195,6.60607392712642e-19,1.6547049354284868,0.455913,0.745693,0,1,0.61199,0.007701,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.587038,0.408417,0.0,0.0,,,,,,
NXST,SHORT,0.5032045744787734,5.032045744787734,5.13,5.015,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",4.8,NEUTRAL,retest_and_confirm,,,220.0,160.0,7.71,21.67,1981.0,914.0,0.461,1753.0,2.0,1140.0,97.3,0.473,1.69,0.86,0.0,1.4,1.11,0.07,1,1.0,0.0,0.0,1.2e-05,0.0,1.0284315820577096e-19,,6.833333,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.670606,0.0,0.0,,,,,,
SIRI,SHORT,0.490604375738742,4.90604375738742,2.78,3.907,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",3.1,POSITIVE,bounce_and_fail,7316046.44,28.09,30.0,13.0,6.99,53.64,177800.0,90895.0,0.511,62549.0,60765.0,145381.0,98.0,0.458,0.0,0.0,1.0,1.0,0.36,0.42,1,1.0,0.0,0.0,3.2e-05,0.0,7.833572536425223e-12,,54.806452,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.498151,0.0,0.0,,,,,,
LC,SHORT,0.47509970703629767,4.750997070362977,3.55,4.3405,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.5,NEUTRAL,bounce_and_fail,,,22.0,14.0,26.58,19.45,12234.0,8000.0,0.654,6927.0,5110.0,8197.0,98.8,0.759,0.0,0.09,1.0,1.0,1.35,0.11,1,0.7,0.0,0.0,2e-05,0.0,17.855951572772955,,3.460123,0,1,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.365999,0.0,0.0,,,,,,
TFC,SHORT,0.4672716440703631,4.672716440703631,2.87,4.4174,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",6.1,NEUTRAL,trend_continuation,,,55.0,50.0,7.2,2.54,81273.0,80337.0,0.988,36882.0,55570.0,69158.0,52.0,0.263,0.0,0.09,1.0,1.4,0.28,0.1,6,1.0,1.282662141303823e-07,5e-06,1.1e-05,1.5357488382025272e-09,0.011973136095226466,0.788525,2.663428,0,0,0.0,0.131272,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.445758,0.830748,0.0,0.0,,,,,,
HUN,SHORT,0.447993452288054,4.47993452288054,4.27,4.521,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",5.0,NEUTRAL,pullback_to_resistance,,,14.0,8.0,2.9,41.2,69519.0,66215.0,0.952,99956.0,535.0,35243.0,75.0,0.704,0.0,0.79,1.0,1.4,1.04,0.04,9,1.0,0.5049384165238828,7.8e-05,0.000121,1.4014787183595195e-12,1.387771926730823e-12,1.075309,0.35514,1,0,0.412398,0.724611,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.177448,0.393115,0.0,0.0,,,,,,
VFC,SHORT,0.4466263295161209,4.466263295161209,5.37,5.2241,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_resistance, room_to_target",trend_aligned,6.9,NEGATIVE,pullback_to_resistance,-886711.24,20.2,30.0,10.0,48.44,50.52,171531.0,232453.0,1.355,65624.0,24577.0,313783.0,85.9,0.695,0.0,0.63,1.0,1.4,1.83,0.51,2,1.0,0.0,0.0,4.5e-05,0.0,0.41203439605536496,,7.207143,0,1,0.0,0.134591,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.73547,0.0,0.0,,,,,,
PWR,SHORT,0.391915088273824,3.91915088273824,1.37,3.2706,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.5,NEUTRAL,unknown,,,700.0,550.0,10.49,13.19,14765.0,11414.0,0.773,9945.0,6507.0,9727.0,96.6,0.489,0.0,0.0,1.0,0.0,0.18,0.19,14,1.0,6.29171805409185,8e-06,1.2e-05,0.022687043746516707,0.0036058582968068755,3.734366,2.068976,0,1,0.040095,0.026148,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.394805,0.509483,0.0,0.0,,,,,,
LION,SHORT,0.38005334376589367,3.800533437658937,4.98,4.8943,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned,7.5,NEUTRAL,unknown,,,12.0,8.0,6.67,28.89,130345.0,30957.0,0.238,23079.0,88375.0,49848.0,52.0,0.72,0.0,0.6,1.0,1.4,1.61,0.36,2,1.0,0.0,0.0,0.0001,0.0,3.7369973909227503,,0.163182,0,2,0.0,0.09405,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.274528,0.0,0.0,,,,,,
CM,SHORT,0.375,3.75,2.29,3.782,watchlist_reeval_failed,"momentum_aligned, room_to_target","confirmation_volume, continuation_pattern, not_extended, trend_aligned",6.1,NEUTRAL,unknown,,,115.0,95.0,6.08,12.37,11136.0,9264.0,0.832,6432.0,3264.0,10704.0,54.9,0.199,0.0,0.0,1.0,0.0,1.29,0.0,1,1.0,0.0,0.0,1e-06,0.0,6.2153452380451816e-27,,25.103448,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.452756,0.0,0.0,,,,,,
INOD,SHORT,0.35299805766621684,3.5299805766621684,5.04,4.257,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.9,NEUTRAL,ema_rally,,,50.0,40.0,15.26,7.79,29133.0,13787.0,0.473,20985.0,5713.0,16222.0,73.8,1.088,0.0,0.92,0.96,1.2,1.77,0.18,4,1.0,0.0,0.0,0.000331,0.0,2.329098872575209e-19,,0.381383,0,0,0.0,1.2e-05,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.553245,0.0,0.0,,,,,,
WMG,SHORT,0.3492857142857143,3.492857142857143,4.34,4.4684,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.1,NEUTRAL,bounce_and_fail,,,36.0,24.0,24.55,16.97,19791.0,245.0,0.012,172.0,17431.0,2433.0,58.4,0.373,0.0,0.6,1.0,1.0,1.74,0.0,1,0.7,0.0,0.0,3.1e-05,0.0,53.83051176495643,,26.410256,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.649599,0.0,0.0,,,,,,
CNC,LONG,0.4856408604073658,4.856408604073658,6.25,5.3432,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",5.2,POSITIVE,trend_continuation,6996710.89,40.76,50.0,20.0,22.46,51.02,280873.0,81597.0,0.291,42604.0,63869.0,255997.0,82.8,0.59,1.79,0.0,1.0,1.4,1.97,0.08,7,1.0,22.33758568439564,3.7e-05,1.7e-05,1.5810694876086084e-11,1.7695169813193998e-12,2.430559,2.871044,3,1,0.023518,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.595843,0.413698,0.0,0.0,,,,,,
KRE,LONG,0.4406023233011959,4.406023233011959,5.92,5.719,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,8.7,NEGATIVE,trend_continuation,-68332106.25,,75.0,50.0,7.36,28.43,542940.0,1202786.0,2.215,371000.0,677835.0,696891.0,35.8,0.265,2.03,0.44,1.0,1.4,0.69,0.35,5,1.0,6.388716376120775,0.0,0.0,19.280844436656746,12.07181117554263,41.997613,0.75142,2,0,0.60489,0.0,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.259757,0.546142,0.0,0.0,,,,,,
ISRG,LONG,0.32781496233525087,3.2781496233525087,4.73,4.1981,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.7,NEUTRAL,trend_continuation,,,500.0,420.0,4.18,12.49,56386.0,50564.0,0.897,42048.0,22368.0,42534.0,49.7,0.308,0.0,0.56,1.0,1.4,1.44,0.34,5,1.0,99.0,3e-06,0.0,9.694623790487823,1.1206791545904201e-29,2.352879,0.232759,1,0,0.499094,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.423689,0.553946,0.0,0.0,,,,,,
BBBY,LONG,0.31811511061086256,3.1811511061086257,5.33,4.4296,watchlist_reeval_failed,"not_extended, pullback_to_support, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.2,NEUTRAL,pullback_to_support,,,7.5,5.0,36.24,9.17,42688.0,17532.0,0.411,15007.0,23587.0,21626.0,81.6,1.029,1.86,0.64,1.0,1.4,0.3,0.13,1,1.0,99.0,0.000208,0.0,29.815983765695456,0.0,0.591981,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.790474,0.0,0.0,0.0,,,,,,
ALB,LONG,0.27396563681152525,2.7396563681152526,5.16,4.0378,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.6,NEUTRAL,trend_continuation,,,260.0,70.0,35.56,63.5,94213.0,113613.0,1.206,26797.0,70732.0,110297.0,84.6,0.685,1.94,0.74,0.71,1.4,0.38,0.0,6,1.0,17.998310934040003,2.1e-05,1.1e-05,5.716265817037662,0.15880006290552948,2.17699,3.022672,1,1,0.24599,0.02375,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.224251,0.241316,0.0,0.0,,,,,,
CRWV,SHORT,0.25330921079879287,2.5330921079879287,3.18,2.9205,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.5,POSITIVE,bounce_and_fail,30793971.5,117.83,150.0,35.0,27.28,70.3,1020917.0,906074.0,0.888,776168.0,488778.0,662045.0,86.1,1.016,0.0,0.1,1.0,1.0,0.99,0.09,3,1.0,0.0,0.0,4e-06,0.0,60663.504895804006,0.017054,2.151785,0,0,0.0,0.411209,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.174566,0.0,0.0,,,,,,
DLTR,SHORT,0.24089435548906477,2.4089435548906475,5.52,3.5605,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",3.5,NEUTRAL,ema_rally,,,117.0,100.0,14.92,1.78,43814.0,36487.0,0.833,28861.0,20649.0,30791.0,61.4,0.416,1.88,0.61,0.14,1.2,1.7,0.0,7,1.0,0.8254566171376378,8e-06,1.9e-05,0.0011780316680848357,0.0010703454702772183,0.618534,0.709593,1,2,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.646359,0.639089,0.0,0.0,,,,,,
CRS,LONG,0.46778260990770315,4.6778260990770315,4.87,4.8399,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.2,NEUTRAL,ema_pullback,,,500.0,420.0,17.8,1.05,4732.0,3527.0,0.745,4458.0,1669.0,2132.0,98.3,0.616,1.72,0.9,0.49,1.2,0.42,0.13,6,1.0,99.0,2.7e-05,1.5e-05,2.4967740908234994e-08,9.53333613508518e-11,6.7,33.866667,0,0,0.000505,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.206887,0.456267,0.0,0.0,,,,,,
KWEB,LONG,0.4434476194752232,4.434476194752232,2.27,3.9982,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.5,POSITIVE,unknown,42982276.33,28.38,33.0,25.0,16.26,11.92,2342374.0,807053.0,0.345,863671.0,1187576.0,1098180.0,70.1,0.329,0.0,0.36,1.0,0.0,0.2,0.71,11,1.0,0.0032325435946356307,0.000199,0.000121,48.79892016713762,18115.364104522097,1326.879084,0.156334,3,0,0.550854,0.001333,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,5e-06,0.315954,0.220647,0.0,0.0,,,,,,
