ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth
ASML,LONG,0.4308204380308345,0.4308204380308345,0,0.2585,watchlist_error: No OHLCV data returned for ticker=ASML,none,none,,,unknown,,,,,,,,,,,,,,,29.702250261486704,4.0,1.0,31.33453006274481,0.000457,0.000126,72035.76158489981,2298.9258635969372,0.915803,0.10084,2.0,0.0,0.020733,0.218043
NYT,LONG,0.3745474249985456,0.3745474249985456,0,0.2247,watchlist_error: No OHLCV data returned for ticker=NYT,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.000594,0.0,34474.97221544478,0.0,27.120301,,0.0,0.0,0.0,0.0
TXG,LONG,0.3506914343579068,0.3506914343579068,0,0.2104,watchlist_error: No OHLCV data returned for ticker=TXG,none,none,,,unknown,,,,,,,,,,,,,,,14.627172230763511,2.0,1.0,0.13673182816523133,0.001527,0.000654,1324.1627738550487,9684.378477371676,0.648058,1.712092,0.0,0.0,0.0,0.0
MAZE,LONG,0.34098659922737623,0.34098659922737623,0,0.2046,watchlist_error: No OHLCV data returned for ticker=MAZE,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.000857,0.0,8206.05898639366,0.0,616.0,,0.0,0.0,0.0,0.0
NKE,LONG,0.32274200109940726,0.32274200109940726,0,0.1936,watchlist_error: No OHLCV data returned for ticker=NKE,none,none,,,unknown,,,,,,,,,,,,,,,234.52028716864496,10.0,1.0,0.006945311623334745,0.000472,0.000256,32.59187617001843,3128.429453572371,0.43876,0.190986,1.0,0.0,0.227778,0.09351
TQQQ,LONG,0.3191287357207641,0.3191287357207641,0,0.1915,watchlist_error: No OHLCV data returned for ticker=TQQQ,none,none,,,unknown,,,,,,,,,,,,,,,0.18130208299668812,2.0,1.0,5.515656430810379,6.9e-05,6e-06,56744.16874326409,10287.835991069342,13.744108,0.208589,1.0,0.0,0.0,0.0
SEDG,SHORT,0.7292884343820469,0.7292884343820469,0,0.4376,watchlist_error: No OHLCV data returned for ticker=SEDG,none,none,,,unknown,,,,,,,,,,,,,,,2.348448485739544,2.0,1.0,0.0,0.0,0.011777,0.0,237192.94961871323,,46.557471,0.0,0.0,0.0,0.298646
CRM,SHORT,0.6151134395324912,0.6151134395324912,0,0.3691,watchlist_error: No OHLCV data returned for ticker=CRM,none,none,,,unknown,,,,,,,,,,,,,,,45.29660792897087,14.0,1.0,0.15151798724944845,0.000193,0.000899,14998.294108141687,39594.7553961354,0.506544,0.920049,1.0,4.0,0.382627,0.542581
RBLX,SHORT,0.5411722919650719,0.5411722919650719,0,0.3247,watchlist_error: No OHLCV data returned for ticker=RBLX,none,none,,,unknown,,,,,,,,,,,,,,,1866166.5462871601,9.0,1.0,99.0,0.000469,0.003278,7789.024382771299,0.003285936627699732,0.300334,0.938423,0.0,0.0,0.005014,0.810107
CDNS,SHORT,0.47901444,0.47901444,0,0.2874,watchlist_error: No OHLCV data returned for ticker=CDNS,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.022931,0.0,2617339.1867898838,,0.983574,0.0,0.0,0.0,0.0
NVO,SHORT,0.4282492206430141,0.4282492206430141,0,0.2569,watchlist_error: No OHLCV data returned for ticker=NVO,none,none,,,unknown,,,,,,,,,,,,,,,131.96713352829786,3.0,1.0,0.0,0.0,0.000278,0.0,2152.2506156365284,,18.639142,0.0,1.0,0.0,0.239215
ITT,SHORT,0.3969066900622243,0.3969066900622243,0,0.2381,watchlist_error: No OHLCV data returned for ticker=ITT,none,none,,,unknown,,,,,,,,,,,,,,,0.9364354783763713,2.0,0.7,0.0,0.0,0.000655,0.0,11675.705859142523,,9.366667,0.0,0.0,0.0,0.483587
BX,SHORT,0.3760395150542363,0.3760395150542363,0,0.2256,watchlist_error: No OHLCV data returned for ticker=BX,none,none,,,unknown,,,,,,,,,,,,,,,272806.3176946703,6.0,1.0,20.046508437511232,0.000163,0.000447,2636.3817475226247,131.5132635561313,1.182544,1.931325,0.0,0.0,4e-06,0.181593
CLS,SHORT,0.3302605419361916,0.3302605419361916,0,0.1982,watchlist_error: No OHLCV data returned for ticker=CLS,none,none,,,unknown,,,,,,,,,,,,,,,20618190.78808759,2.0,1.0,0.0,0.0,0.00019,0.0,5219.334329389645,,2.275,0.0,0.0,0.0,0.0
CAR,SHORT,0.3289453189041165,0.3289453189041165,0,0.1974,watchlist_error: No OHLCV data returned for ticker=CAR,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,0.7,0.0,0.0,0.001303,0.0,0.00104166084541129,15.792398,87.5,0.0,0.0,0.0,0.0
CAR,LONG,0.605805316593852,0.605805316593852,0,0.3635,watchlist_error: No OHLCV data returned for ticker=CAR,none,none,,,unknown,,,,,,,,,,,,,,,0.0,2.0,1.0,99.0,0.003967,0.0,162855.85783364257,0.0,15.792398,,0.0,0.0,0.35617,0.0
PL,LONG,0.5201877875963101,0.5201877875963101,0,0.3121,watchlist_error: No OHLCV data returned for ticker=PL,none,none,,,unknown,,,,,,,,,,,,,,,4.590104551599586,4.0,1.0,0.5507028333965154,0.000958,0.000105,10900.47127591578,59381.23402427052,19.580667,0.141755,0.0,0.0,0.145427,0.0
XLE,LONG,0.30392191149755504,0.30392191149755504,0,0.1824,watchlist_error: No OHLCV data returned for ticker=XLE,none,none,,,unknown,,,,,,,,,,,,,,,0.5830458878529382,6.0,1.0,13.62751634666193,0.000134,9e-06,99836.1462035741,36630.35275977821,0.309505,0.025573,0.0,0.0,0.680399,0.0
AVGO,LONG,0.275013847408897,0.275013847408897,0,0.165,watchlist_error: No OHLCV data returned for ticker=AVGO,none,none,,,unknown,,,,,,,,,,,,,,,19.60009011471569,10.0,1.0,0.5480809683747199,0.000143,4e-05,2452.509715308483,6712.082311253643,0.081221,0.040789,1.0,3.0,0.111403,0.675131
EFA,LONG,0.23377016666666667,0.23377016666666667,0,0.1403,watchlist_error: No OHLCV data returned for ticker=EFA,none,none,,,unknown,,,,,,,,,,,,,,,0.0,3.0,0.7,99.0,4.1e-05,0.0,13.406451932814017,0.0,82.249483,,0.0,0.0,0.499449,0.0
AMGN,SHORT,0.5070704509752051,0.5070704509752051,0,0.3042,watchlist_error: No OHLCV data returned for ticker=AMGN,none,none,,,unknown,,,,,,,,,,,,,,,15874790.35513183,2.0,1.0,0.0,0.0,0.000529,0.0,17223.244305173648,,6.376931,0.0,2.0,0.0,0.0
NEXT,SHORT,0.41089107331116015,0.41089107331116015,0,0.2465,watchlist_error: No OHLCV data returned for ticker=NEXT,none,none,,,unknown,,,,,,,,,,,,,,,63.21421440087272,2.0,1.0,0.0,0.0,0.00325,0.0,0.004099761669208565,,0.127086,0.0,0.0,0.0,0.015573
TEAM,SHORT,0.2440965161678023,0.2440965161678023,0,0.1465,watchlist_error: No OHLCV data returned for ticker=TEAM,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.000173,0.0,71787.41547962834,,1.529052,0.0,0.0,0.0,0.0
XBI,SHORT,0.20817414339800244,0.20817414339800244,0,0.1249,watchlist_error: No OHLCV data returned for ticker=XBI,none,none,,,unknown,,,,,,,,,,,,,,,0.5127400198866393,4.0,1.0,0.30570568023603983,0.0001,0.000398,6975.82495895055,7606.253781485091,8.470588,0.456878,0.0,1.0,0.0,0.230345
SATS,LONG,0.7532518111236354,0.7532518111236354,0,0.452,watchlist_error: No OHLCV data returned for ticker=SATS,none,none,,,unknown,,,,,,,,,,,,,,,3.4196179376799622,9.0,1.0,0.43979312411591226,0.00581,0.001409,64681.95476493852,117658.87408078874,3.519953,4.97167,0.0,1.0,0.508175,0.403244
KWEB,LONG,0.7454687308937319,0.7454687308937319,0,0.4473,watchlist_error: No OHLCV data returned for ticker=KWEB,none,none,,,unknown,,,,,,,,,,,,,,,3.538318153088183,16.0,1.0,49.40814653541182,0.001423,0.00022,14031.436888047687,1230.624855315334,2.27524,0.801969,8.0,1.0,0.66406,0.15613
GLW,LONG,0.4472311313347948,0.4472311313347948,0,0.2683,watchlist_error: No OHLCV data returned for ticker=GLW,none,none,,,unknown,,,,,,,,,,,,,,,62.6374653294647,7.0,1.0,18.35403851556652,0.000536,0.000103,48896.97332637296,6660.24718277972,0.614598,6.044776,2.0,1.0,0.049079,0.422086
CORZ,LONG,0.39126942698196804,0.39126942698196804,0,0.2348,watchlist_error: No OHLCV data returned for ticker=CORZ,none,none,,,unknown,,,,,,,,,,,,,,,2.4875703286016684,2.0,1.0,0.80399736924192,0.00219,0.000147,2130.690472572981,2650.1211995034073,1.254691,0.096482,0.0,0.0,0.0,0.0
JD,LONG,0.3867150042335222,0.3867150042335222,0,0.232,watchlist_error: No OHLCV data returned for ticker=JD,none,none,,,unknown,,,,,,,,,,,,,,,57.95280334594045,6.0,1.0,9.476412509295802,0.000917,0.000588,6699.905547373953,707.0086428594935,0.590511,0.246168,2.0,0.0,0.270548,0.093313
AMZN,LONG,0.34335780107057945,0.34335780107057945,0,0.206,watchlist_error: No OHLCV data returned for ticker=AMZN,none,none,,,unknown,,,,,,,,,,,,,,,11.455381449572087,6.0,1.0,3.7392962181331333,7.4e-05,4.6e-05,138016.00791733686,18454.810727223183,0.15943,0.061159,1.0,1.0,0.136525,0.30734
RITM,LONG,0.2935296761953494,0.2935296761953494,0,0.1761,watchlist_error: No OHLCV data returned for ticker=RITM,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.000485,0.0,6502.048187402973,0.0,3.100753,,0.0,0.0,0.0,0.0
COHR,LONG,0.2907108681009715,0.2907108681009715,0,0.1744,watchlist_error: No OHLCV data returned for ticker=COHR,none,none,,,unknown,,,,,,,,,,,,,,,341.09744702247554,3.0,1.0,0.5175963214147068,0.000147,6.5e-05,36729.47044111743,141923.22828233227,0.234182,4.052174,0.0,0.0,0.014218,0.0
GNRC,LONG,0.2765495791737001,0.2765495791737001,0,0.1659,watchlist_error: No OHLCV data returned for ticker=GNRC,none,none,,,unknown,,,,,,,,,,,,,,,28.96434477732871,2.0,1.0,57.92868955465742,0.000497,0.000153,6738.527124107824,116.32452202720427,,0.101498,0.0,0.0,0.0,0.0
CDE,LONG,0.2760557794291622,0.2760557794291622,0,0.1656,watchlist_error: No OHLCV data returned for ticker=CDE,none,none,,,unknown,,,,,,,,,,,,,,,949.6424432445648,5.0,1.0,99.0,0.000254,0.000127,2724.1640989533385,7.0137293634277995,0.23386,0.149867,0.0,0.0,0.454397,0.386197
EWZ,SHORT,0.7471765220072148,0.7471765220072148,0,0.4483,watchlist_error: No OHLCV data returned for ticker=EWZ,none,none,,,unknown,,,,,,,,,,,,,,,29.533119604760646,12.0,1.0,0.013915884307011071,7.6e-05,0.0014,1939.2917007229994,27871.627241769318,0.0269,5.251693,0.0,3.0,0.050434,0.579914
GOOG,SHORT,0.6567306747682828,0.6567306747682828,0,0.394,watchlist_error: No OHLCV data returned for ticker=GOOG,none,none,,,unknown,,,,,,,,,,,,,,,16.143616172560453,18.0,1.0,1.342196649548941,0.000151,0.000359,34487.48036102421,20555.84351077859,0.135246,6.051074,1.0,4.0,0.640803,0.591717
DJT,SHORT,0.374837301757806,0.374837301757806,0,0.2249,watchlist_error: No OHLCV data returned for ticker=DJT,none,none,,,unknown,,,,,,,,,,,,,,,0.7451277811596009,2.0,1.0,0.0,0.0,0.005939,0.0,5775.132654312366,,0.189947,0.0,0.0,0.0,0.426976
BP,SHORT,0.2766589051934467,0.2766589051934467,0,0.166,watchlist_error: No OHLCV data returned for ticker=BP,none,none,,,unknown,,,,,,,,,,,,,,,166173.6671323636,6.0,0.7,5.496638883514539e-06,0.000198,0.00045,0.0055231131224640975,502.4082206881882,1.085888,0.248328,0.0,0.0,0.226329,0.027901
TXN,SHORT,0.269826158554494,0.269826158554494,0,0.1619,watchlist_error: No OHLCV data returned for ticker=TXN,none,none,,,unknown,,,,,,,,,,,,,,,16963501.87068595,5.0,1.0,5.827501849818189e-08,5.7e-05,0.000189,0.00030717700670827337,1317.790258264169,0.278027,0.139581,0.0,0.0,0.0,0.399755
MSTR,SHORT,0.25431105607640087,0.25431105607640087,0,0.1526,watchlist_error: No OHLCV data returned for ticker=MSTR,none,none,,,unknown,,,,,,,,,,,,,,,0.36719862862976543,3.0,1.0,0.0,0.0,0.000143,0.0,110387.54399553966,,0.250793,0.0,1.0,0.0,0.217146
MT,SHORT,0.24954597188734878,0.24954597188734878,0,0.1497,watchlist_error: No OHLCV data returned for ticker=MT,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.00028,0.0,7.138631971336398,,17.222222,0.0,0.0,0.0,0.0
INTU,LONG,0.7051740554007289,0.7051740554007289,0,0.4231,watchlist_error: No OHLCV data returned for ticker=INTU,none,none,,,unknown,,,,,,,,,,,,,,,2.5569629652041046,19.0,1.0,1.122323103903241,0.001681,0.000178,12010.868489077437,29965.01778539187,8.818829,0.606123,2.0,2.0,0.729306,0.346984
ARM,LONG,0.5633616949903679,0.5633616949903679,0,0.338,watchlist_error: No OHLCV data returned for ticker=ARM,none,none,,,unknown,,,,,,,,,,,,,,,0.7719996985012574,23.0,1.0,1.7992582512963233,0.001599,0.00079,8309.25152510941,4233.307749195661,2.580385,12.202393,0.0,8.0,0.789962,0.844611
GOOGL,LONG,0.5591860950334513,0.5591860950334513,0,0.3355,watchlist_error: No OHLCV data returned for ticker=GOOGL,none,none,,,unknown,,,,,,,,,,,,,,,1.7463717287353844,10.0,1.0,3.7372894120882436,0.000162,4.3e-05,119562.2349713013,74647.29580856516,3.016125,0.105185,1.0,0.0,0.675221,0.412647
RGTI,LONG,0.5000777773969114,0.5000777773969114,0,0.3,watchlist_error: No OHLCV data returned for ticker=RGTI,none,none,,,unknown,,,,,,,,,,,,,,,4874.802281124941,2.0,1.0,99.0,0.000329,0.0,40777.69612513277,0.0,3.525551,0.242855,1.0,0.0,0.000103,0.0
PONY,LONG,0.47606770805342535,0.47606770805342535,0,0.2856,watchlist_error: No OHLCV data returned for ticker=PONY,none,none,,,unknown,,,,,,,,,,,,,,,47.5358406650045,2.0,1.0,99.0,0.004736,0.0,6609.71314468848,0.0,0.716494,,1.0,0.0,0.020603,0.0
FRMI,LONG,0.45,0.45,0,0.27,watchlist_error: No OHLCV data returned for ticker=FRMI,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.008651,0.0,0.020230126721193013,0.0,24.154589,,0.0,0.0,0.0,0.0
SNOW,LONG,0.38014376615206574,0.38014376615206574,0,0.2281,watchlist_error: No OHLCV data returned for ticker=SNOW,none,none,,,unknown,,,,,,,,,,,,,,,30683.33428931949,9.0,1.0,0.5719470002112866,0.000586,0.000207,55.71310992526633,340.93348626078546,0.127571,0.209103,2.0,1.0,0.045087,3e-06
RKLB,LONG,0.377350818341308,0.377350818341308,0,0.2264,watchlist_error: No OHLCV data returned for ticker=RKLB,none,none,,,unknown,,,,,,,,,,,,,,,3.8134985382862543,9.0,1.0,2.114774861907584,0.000433,0.000167,17494.277900974084,10340.508472136942,0.259151,1.818785,0.0,0.0,0.344009,0.329939
MSFT,LONG,0.3761253297172613,0.3761253297172613,0,0.2257,watchlist_error: No OHLCV data returned for ticker=MSFT,none,none,,,unknown,,,,,,,,,,,,,,,5.2933155419485205,8.0,1.0,5.446453661237962,7.9e-05,9e-06,41369.2707566085,22786.903183091836,0.487503,0.239399,1.0,1.0,0.534515,0.0775
PSMT,LONG,0.3697235056910464,0.3697235056910464,0,0.2218,watchlist_error: No OHLCV data returned for ticker=PSMT,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,0.7,99.0,0.003597,0.0,86649.34636372789,0.0,,,0.0,0.0,0.0,0.0
BMNR,LONG,0.36239642572463304,0.36239642572463304,0,0.2174,watchlist_error: No OHLCV data returned for ticker=BMNR,none,none,,,unknown,,,,,,,,,,,,,,,155.96039074824338,3.0,1.0,0.012758364998413613,0.00015,5.3e-05,251.37585731780587,39405.65383559134,2.56127,0.307424,0.0,0.0,0.494268,0.0
SATS,SHORT,0.6359831550239303,0.6359831550239303,0,0.3816,watchlist_error: No OHLCV data returned for ticker=SATS,none,none,,,unknown,,,,,,,,,,,,,,,3.4797550934128028,4.0,1.0,0.008271679516592016,9.8e-05,0.000714,3794.2429008379713,152900.94727143648,4.296682,7.939825,0.0,1.0,0.0,0.371405
TSM,SHORT,0.49700287029135465,0.49700287029135465,0,0.2982,watchlist_error: No OHLCV data returned for ticker=TSM,none,none,,,unknown,,,,,,,,,,,,,,,18.600930789866688,10.0,1.0,0.1472172519668243,7.9e-05,0.000528,35456.202452699305,240842.71360186388,0.080603,0.04698,0.0,2.0,0.575093,0.104826
UBER,SHORT,0.41948365505677276,0.41948365505677276,0,0.2517,watchlist_error: No OHLCV data returned for ticker=UBER,none,none,,,unknown,,,,,,,,,,,,,,,1100.1921753332226,3.0,0.7,0.011655968932085026,0.00017,0.000441,150.2054000890923,25773.129795434943,0.083093,2.456979,0.0,0.0,0.078817,0.0
QQQ,SHORT,0.34749907763561194,0.34749907763561194,0,0.2085,watchlist_error: No OHLCV data returned for ticker=QQQ,none,none,,,unknown,,,,,,,,,,,,,,,1.2493864069756593,7.0,1.0,0.3165177595255988,8e-06,2.7e-05,115516.42043814296,273720.23439841234,0.298007,0.122812,0.0,1.0,0.616487,0.672026
SNDK,SHORT,0.3218289567640117,0.3218289567640117,0,0.1931,watchlist_error: No OHLCV data returned for ticker=SNDK,none,none,,,unknown,,,,,,,,,,,,,,,1.9229835690140746,5.0,0.7,0.0,0.0,4.3e-05,0.0,83055.91790761534,4.789474,0.214311,0.0,0.0,0.0,0.692635
VIAV,SHORT,0.31419235105745497,0.31419235105745497,0,0.1885,watchlist_error: No OHLCV data returned for ticker=VIAV,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.000778,0.0,0.007090143857519448,,5.050505,0.0,0.0,0.0,0.0
SLV,SHORT,0.3075803014452735,0.3075803014452735,0,0.1845,watchlist_error: No OHLCV data returned for ticker=SLV,none,none,,,unknown,,,,,,,,,,,,,,,2.1951024578951173,2.0,1.0,0.0,0.0,8.5e-05,0.0,123866.82361834092,,0.198456,0.0,1.0,0.0,0.185522
