ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
APH,LONG,0.3594553198317365,3.594553198317365,2.9,4.0073,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended","momentum_aligned, room_to_target, trend_aligned",6.7,NEUTRAL,ema_pullback,,,150.0,115.0,8.33,16.95,63250.0,102693.0,1.624,61106.0,70725.0,34112.0,60.4,0.46,1,1.0,99.0,5e-06,0.0,941151.3337473372,0.0,162.280702,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.063856,0.0,0.0,0.0,,0.0,0.7,0.18,1.2,0.3,0.52,False,default,2.5,False,1.0,0.3594553198317365,0.3594553198317365,n/a,2026-05-01,2026-05-01,,,,,
EQT,LONG,0.1808696704518536,1.8086967045185358,3.31,3.2573,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.8,NEGATIVE,ema_pullback,-9157727.2,57.36,70.0,50.0,22.04,12.83,142941.0,222271.0,1.555,152822.0,80991.0,131399.0,14.0,0.33,1,1.0,99.0,1.3e-05,0.0,464287.3731354544,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.152572,0.0,0.0,0.0,,0.0,0.61,0.99,1.2,0.18,0.33,False,default,2.5,False,1.0,0.1808696704518536,0.1808696704518536,n/a,2026-05-01,2026-05-01,,,,,
URA,SHORT,0.4293416306814984,4.293416306814984,3.49,4.3937,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",6.0,POSITIVE,trend_continuation,2910916.02,58.27,60.0,50.0,2.99,14.18,184398.0,138975.0,0.754,29585.0,119353.0,174435.0,38.0,0.539,1,1.0,0.0,0.0,0.000331,0.0,1.7077600202684683e-22,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.148329,0.0,0.0,,0.0,0.4,1.0,1.4,0.02,0.68,False,default,2.5,False,1.0,0.4293416306814984,0.4293416306814984,n/a,2026-05-01,2026-05-01,18.164502,,,,
LYB,SHORT,0.3163512541755975,3.163512541755975,4.93,4.6408,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.9,NEUTRAL,ema_rally,,,85.0,60.0,15.68,18.35,86570.0,99507.0,1.149,43998.0,53054.0,89025.0,50.2,0.481,1,1.0,0.0,0.0,1.2e-05,0.0,4.521749506892988e-30,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.426785,0.0,0.0,,0.0,1.0,1.0,1.2,1.44,0.3,False,default,2.5,False,1.0,0.3163512541755975,0.3163512541755975,n/a,2026-05-01,2026-05-01,6.147436,,,,
BLK,SHORT,0.290062664441214,2.9006266444121396,2.16,3.5583,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.3,NEUTRAL,unknown,,,1200.0,940.0,11.78,12.44,13641.0,19008.0,1.393,6929.0,8665.0,17055.0,60.5,0.277,1,1.0,0.0,0.0,2e-06,0.0,85.15548119363675,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.492583,0.0,0.0,,0.0,0.5,1.0,0.0,0.33,0.32,False,default,2.5,False,1.0,0.290062664441214,0.290062664441214,n/a,2026-05-01,2026-05-01,5.518519,,,,
ARM,SHORT,0.28375421738839174,2.8375421738839175,2.0,2.8988,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.4,POSITIVE,unknown,498727.48,237.68,250.0,110.0,5.35,53.65,361451.0,417089.0,1.154,201335.0,204761.0,372444.0,99.4,0.939,2,1.0,0.4222369550395348,1e-06,5e-06,0.00011111888396372216,0.00026316712129879276,1.643478,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.1238,0.745486,0.0,0.0,,0.0,0.0,1.0,0.0,0.11,0.9,True,default,2.5,False,1.0,0.28375421738839174,0.28375421738839174,n/a,2026-05-01,2026-05-01,2.904762,,,,
DHR,LONG,0.38421798530176915,3.8421798530176914,3.74,4.5431,watchlist_reeval_failed,"confirmation_volume, hammer_at_support, momentum_aligned, not_extended, room_to_target",trend_aligned,7.5,NEUTRAL,unknown,,,200.0,160.0,14.34,8.53,40225.0,43389.0,1.079,29591.0,31152.0,22871.0,38.5,0.28,1,1.0,99.0,5e-06,0.0,557372.2599414814,0.0,61.490741,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.208096,0.0,0.0,0.0,,0.0,0.38,1.0,1.2,0.7,0.46,False,default,2.5,False,1.0,0.38421798530176915,0.38421798530176915,n/a,2026-05-01,2026-05-01,,,,,
SNDK,SHORT,0.3377757209439538,3.377757209439538,2.66,3.7069,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",6.1,POSITIVE,bounce_and_fail,123216368.38,1409.43,1450.0,250.0,2.84,82.27,318955.0,375520.0,1.177,295407.0,121823.0,277245.0,45.4,1.013,2,1.0,0.0,0.0,4.1e-05,0.0,185122.9488197198,1.585859,0,1,0.0,0.485604,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.0,0.673552,0.0,0.0,,0.0,0.0,1.0,1.0,0.15,0.5,True,default,2.5,False,1.0,0.3377757209439538,0.3377757209439538,n/a,2026-05-01,2026-05-01,23.257143,,,,
MS,SHORT,0.17684034389149325,1.7684034389149326,3.47,3.3452,watchlist_reeval_failed,"confirmation_volume, not_extended, pullback_to_resistance, room_to_target","momentum_aligned, trend_aligned",7.1,POSITIVE,pullback_to_resistance,33048781.54,193.32,200.0,160.0,3.44,17.25,153707.0,225576.0,1.468,51304.0,114460.0,213519.0,43.2,0.277,1,1.0,0.0,0.0,3e-06,0.0,6.809175992053158e-07,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.461863,0.0,0.0,,0.0,0.36,1.0,1.4,0.3,0.41,False,default,2.5,False,1.0,0.17684034389149325,0.17684034389149325,n/a,2026-05-01,2026-05-01,1.231591,,,,
FSLR,SHORT,0.17376625969065362,1.7376625969065362,2.89,2.8558,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",5.6,POSITIVE,bounce_and_fail,572914.13,216.84,410.0,180.0,88.07,17.43,338267.0,211537.0,0.625,61029.0,101198.0,387577.0,26.9,0.508,2,1.0,99.0,3.5e-05,8.9e-05,4309.765020086007,5.873266480040603e-16,1.276569,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.564909,0.488966,0.0,0.0,,0.0,0.3,1.0,1.0,0.22,0.37,False,default,2.5,False,1.0,0.17376625969065362,0.17376625969065362,n/a,2026-05-01,2026-05-01,1.127711,,,,
STX,SHORT,0.10792917473549132,1.0792917473549133,1.54,2.0616,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.3,NEUTRAL,unknown,,,900.0,200.0,14.44,74.57,91729.0,108351.0,1.181,69375.0,42005.0,88700.0,77.6,0.757,1,1.0,0.0,0.0,4e-06,0.0,0.001889370002060991,77.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.757772,0.0,0.0,,0.0,0.0,1.0,0.0,0.07,0.47,True,default,2.5,False,1.0,0.10792917473549132,0.10792917473549132,n/a,2026-05-01,2026-05-01,,,,,
CLS,LONG,0.2846916181979686,2.846916181979686,5.82,4.3895,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.1,NEUTRAL,trend_continuation,,,450.0,155.0,8.73,62.55,61783.0,55730.0,0.902,49119.0,34911.0,33483.0,21.0,0.687,1,1.0,99.0,1.4e-05,0.0,96.15598338732943,0.0,3.152778,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.168354,0.0,0.0,0.0,,2.08,0.76,0.15,1.4,1.18,0.25,False,sustained_trend,5.0,False,1.0,0.2846916181979686,0.2846916181979686,n/a,2026-05-01,2026-05-01,,,,,
TGT,LONG,0.2651552882160717,2.651552882160717,5.33,3.7448,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",4.1,POSITIVE,ema_pullback,19006018.09,130.24,135.0,100.0,3.69,23.19,275759.0,230354.0,0.835,80803.0,120049.0,305261.0,70.7,0.426,1,1.0,99.0,5e-06,0.0,49.28720290285958,0.0,4.205955,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.212804,0.0,0.0,0.0,,2.08,0.58,0.18,1.2,1.25,0.05,False,default,2.5,False,1.0,0.2651552882160717,0.2651552882160717,n/a,2026-05-01,2026-05-01,,,,,
PDD,LONG,0.18926681286371494,1.8926681286371494,5.79,3.7033,watchlist_reeval_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,5.1,POSITIVE,flag_breakout,16061380.8,102.28,130.0,100.0,27.06,2.26,709771.0,429950.0,0.606,280158.0,372316.0,487247.0,91.6,0.477,1,1.0,99.0,1.4e-05,0.0,1.6239024348075455e-11,0.0,1.487482,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.1561,0.0,0.0,0.0,,0.0,0.71,1.0,1.6,1.82,0.66,False,consolidation_break,3.0,False,1.0,0.18926681286371494,0.18926681286371494,n/a,2026-05-01,2026-05-01,,,,,
GDDY,LONG,0.5738629412822847,5.7386294128228466,3.61,5.1723,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.1,NEUTRAL,ema_pullback,,,92.5,80.0,8.57,6.1,15042.0,11337.0,0.754,12300.0,2819.0,11260.0,62.5,0.45,1,0.7,99.0,4.6e-05,0.0,281603.3710782505,0.0,4.97351,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,9e-06,0.0,0.374325,0.0,0.0,0.0,,0.0,0.96,1.0,1.2,0.36,0.08,False,default,2.5,False,1.0,0.5738629412822847,0.5738629412822847,n/a,2026-05-01,2026-05-01,,,,,
IVZ,LONG,0.48578516736782085,4.8578516736782085,5.44,5.7809,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",8.6,NEUTRAL,trend_continuation,,,30.0,22.0,9.69,19.56,77874.0,6689.0,0.086,33187.0,39412.0,11964.0,42.6,0.368,1,0.7,99.0,0.00015,0.0,1.0469194244345396e-11,0.0,96.230769,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.430112,0.0,0.0,0.0,,1.72,0.59,0.0,1.4,1.7,0.04,False,sustained_trend,5.0,False,1.0,0.48578516736782085,0.48578516736782085,n/a,2026-05-01,2026-05-01,,,,,
WDAY,LONG,0.17493075544579717,1.7493075544579717,4.06,3.0927,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.0,NEUTRAL,ema_pullback,,,200.0,120.0,63.09,2.14,88605.0,68365.0,0.772,40696.0,32174.0,84100.0,99.1,0.741,1,1.0,99.0,2.7e-05,0.0,2.2589127599806098e-08,0.0,1.930159,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.461269,0.0,0.0,0.0,,0.0,0.88,1.0,1.2,0.74,0.23,False,default,2.5,False,1.0,0.17493075544579717,0.17493075544579717,n/a,2026-05-01,2026-05-01,,,,,
EEFT,SHORT,0.5114994530821066,5.1149945308210665,5.77,5.7485,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",7.3,NEUTRAL,retest_and_confirm,,,75.0,65.0,7.65,6.7,3778.0,4046.0,1.071,3986.0,1985.0,1853.0,43.2,0.366,1,1.0,0.0,0.0,9.6e-05,0.0,7.780558395373159e-09,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.539135,0.0,0.0,,1.69,0.57,0.16,1.4,1.8,0.15,False,default,2.5,False,1.0,0.5114994530821066,0.5114994530821066,n/a,2026-05-01,2026-05-01,507.0,,,,
ALGN,SHORT,0.5114994530821066,5.1149945308210665,5.17,5.4685,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.8,NEUTRAL,trend_continuation,,,180.0,100.0,3.48,42.51,15338.0,17833.0,1.163,6603.0,8977.0,17591.0,20.4,0.383,1,1.0,0.0,0.0,7e-05,0.0,5.053477050679912e-30,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.557107,0.0,0.0,,1.7,0.7,0.39,1.4,0.91,0.07,False,default,2.5,False,1.0,0.5114994530821066,0.5114994530821066,n/a,2026-05-01,2026-05-01,5.690476,,,,
CAVA,SHORT,0.3231532188262675,3.2315321882626753,5.2,4.3558,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.9,NEUTRAL,retest_and_confirm,,,135.0,65.0,50.82,27.38,75169.0,44090.0,0.587,18655.0,31198.0,69406.0,77.6,0.719,1,1.0,0.0,0.0,5.4e-05,0.0,4.670760512757123e-23,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.377228,0.0,0.0,,0.0,0.93,1.0,1.4,1.63,0.24,False,default,2.5,False,1.0,0.3231532188262675,0.3231532188262675,n/a,2026-05-01,2026-05-01,4.495536,,,,
CRDO,SHORT,0.2899380623440719,2.899380623440719,1.32,2.7857,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.7,NEUTRAL,unknown,,,200.0,100.0,0.86,49.57,118604.0,93647.0,0.79,77242.0,52045.0,82964.0,87.5,1.042,3,1.0,99.0,8e-06,4.8e-05,6357.6909085796815,2.4733074366518693e-06,1.539295,0,0,0.0,0.041926,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.037393,0.603376,0.0,0.0,,0.0,0.05,1.0,0.0,0.09,0.17,False,default,2.5,False,1.0,0.2899380623440719,0.2899380623440719,n/a,2026-05-01,2026-05-01,2.403081,,,,
GEV,SHORT,0.25151683294563687,2.515168329456369,1.81,3.1206,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.6,NEUTRAL,unknown,,,1200.0,800.0,7.24,28.51,93869.0,112950.0,1.203,64013.0,59017.0,83789.0,31.5,0.484,1,1.0,0.0,0.0,3e-06,0.0,5.708901776027165e-06,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.183548,0.0,0.0,,0.0,0.36,1.0,0.0,0.2,0.25,False,default,2.5,False,1.0,0.25151683294563687,0.25151683294563687,n/a,2026-05-01,2026-05-01,475.0,,,,
VST,SHORT,0.2559966586004701,2.559966586004701,6.12,4.756,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, trend_aligned",room_to_target,8.2,NEGATIVE,retest_and_confirm,-9554186.43,,180.0,130.0,13.72,17.87,146976.0,205211.0,1.396,110217.0,98113.0,143857.0,55.8,0.567,2,1.0,99.0,7e-06,1.4e-05,0.4170501019454241,7.706266622900177e-18,1.474551,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.253723,0.702832,0.0,0.0,,1.5,0.97,0.08,1.4,1.24,0.92,False,default,2.5,False,1.0,0.2559966586004701,0.2559966586004701,n/a,2026-05-04,2026-05-04,27.1,,,,
NOW,SHORT,0.17951274085453622,1.7951274085453623,6.07,3.9586,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.2,NEGATIVE,retest_and_confirm,-11878182.11,,100.0,80.0,12.3,10.16,692768.0,531470.0,0.767,358136.0,286641.0,579461.0,82.4,0.543,1,1.0,0.0,0.0,3e-06,0.0,2.7304774487589964e-18,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.774521,0.0,0.0,,1.97,0.83,0.4,1.4,1.35,0.13,False,sustained_trend,5.0,False,1.0,0.17951274085453622,0.17951274085453622,n/a,2026-05-04,2026-05-04,1.258303,,,,
WIX,LONG,0.37252677712620275,3.7252677712620272,3.56,4.1106,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.9,NEUTRAL,ema_pullback,,,120.0,70.0,60.43,6.42,28838.0,28597.0,0.992,16643.0,18819.0,21973.0,98.8,0.952,1,1.0,99.0,0.000147,0.0,1.490639670887614e-09,0.0,9.5,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.533409,0.0,0.0,0.0,,0.0,0.86,1.0,1.2,0.5,0.01,False,default,2.5,False,1.0,0.37252677712620275,0.37252677712620275,n/a,2026-05-04,2026-05-04,,,,,
GLD,LONG,0.270073228,2.70073228,5.23,4.2994,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.9,POSITIVE,ema_pullback,401857776.06,430.9,500.0,360.0,16.02,16.47,3070609.0,1801151.0,0.587,1033255.0,1397032.0,2441473.0,50.2,0.234,1,1.0,99.0,0.0,0.0,265.3155101269288,0.0,1.236371,1,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.327802,0.0,0.0,0.0,,0.0,0.89,1.0,1.2,1.78,0.36,False,default,2.5,False,1.0,0.270073228,0.270073228,n/a,2026-05-04,2026-05-04,,,,,
VEEV,SHORT,0.4397924123461608,4.397924123461608,6.47,4.84,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none,3.5,NEUTRAL,unknown,,,175.0,160.0,4.57,4.39,22794.0,12022.0,0.527,10152.0,7556.0,17108.0,90.4,0.529,1,1.0,0.0,0.0,1.9e-05,0.0,422118.24385010725,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,4e-06,0.0,0.265734,0.0,0.0,,1.56,0.93,0.88,1.4,0.7,1.0,False,default,2.5,False,1.0,0.4397924123461608,0.4397924123461608,n/a,2026-05-04,2026-05-04,5.827869,,,,
W,SHORT,0.4168336974231232,4.168336974231232,5.85,5.2192,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,6.9,NEUTRAL,trend_continuation,,,92.5,20.0,40.15,69.7,68565.0,79897.0,1.165,56892.0,19100.0,72470.0,41.2,0.616,1,1.0,0.0,0.0,0.000147,0.0,18.323282192709794,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.570937,0.0,0.0,,1.87,0.75,0.09,1.4,1.33,0.4,False,sustained_trend,5.0,False,1.0,0.4168336974231232,0.4168336974231232,n/a,2026-05-04,2026-05-04,32.541667,,,,
SO,SHORT,0.3492857142857143,3.492857142857143,5.59,4.8034,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,6.9,NEUTRAL,retest_and_confirm,,,100.0,70.0,6.94,25.14,60895.0,45296.0,0.744,23616.0,26731.0,55844.0,57.3,0.196,1,0.7,0.0,0.0,4e-06,0.0,0.020673508496315295,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.530375,0.0,0.0,,0.0,0.64,1.0,1.4,2.0,0.55,False,default,2.5,False,1.0,0.3492857142857143,0.3492857142857143,n/a,2026-05-04,2026-05-04,9.353488,,,,
META,SHORT,0.27528249819615513,2.7528249819615516,6.01,4.5794,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,7.0,NEGATIVE,trend_continuation,-32855.76,612.82,750.0,600.0,22.37,2.1,2095260.0,1004914.0,0.48,762092.0,788140.0,1549942.0,30.7,0.312,2,1.0,0.0,0.0,1e-06,0.0,0.2847201315602857,,0,0,0.0,1e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.623018,0.0,0.0,,1.87,0.56,1.0,1.4,0.7,0.48,False,default,2.5,False,1.0,0.27528249819615513,0.27528249819615513,n/a,2026-05-04,2026-05-04,125.0,,,,
MA,SHORT,0.2490504747620667,2.490504747620667,6.1,4.0753,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",5.0,NEUTRAL,retest_and_confirm,,,550.0,480.0,11.81,2.42,68424.0,74903.0,1.095,41592.0,38844.0,62891.0,61.8,0.26,1,1.0,0.0,0.0,2e-06,0.0,0.5223301837698461,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.480924,0.0,0.0,,1.6,0.8,0.16,1.4,1.82,0.32,False,sustained_trend,5.0,False,1.0,0.2490504747620667,0.2490504747620667,n/a,2026-05-04,2026-05-04,4.13253,,,,
CCL,SHORT,0.22460806608360567,2.2460806608360566,3.83,3.272,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",5.0,POSITIVE,trend_continuation,6310810.89,27.52,30.0,25.0,9.01,9.16,571775.0,548921.0,0.96,241604.0,434024.0,445068.0,67.1,0.501,1,1.0,0.0,0.0,3.6e-05,0.0,0.5662839150656502,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.188353,0.0,0.0,,0.0,0.77,1.0,1.4,0.08,0.57,False,default,2.5,False,1.0,0.22460806608360567,0.22460806608360567,n/a,2026-05-04,2026-05-04,2.413542,,,,
IRDM,LONG,0.5084507660823141,5.0845076608231405,6.62,5.7883,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.3,NEUTRAL,ema_pullback,,,45.0,35.0,10.86,13.77,39286.0,5816.0,0.148,13515.0,26782.0,4805.0,74.8,0.668,1,1.0,99.0,0.0003,0.0,7.347294900845327,0.0,23.642384,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.106736,0.0,0.0,0.0,,2.43,0.51,0.46,1.2,1.89,0.13,False,default,2.5,False,1.0,0.5084507660823141,0.5084507660823141,n/a,2026-05-04,2026-05-04,,,,,
JBTM,LONG,0.3414994530821066,3.4149945308210663,5.34,4.8895,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,7.9,NEUTRAL,retest_and_confirm,,,220.0,115.0,61.15,15.76,2270.0,1508.0,0.664,874.0,1483.0,1421.0,57.3,0.438,1,1.0,99.0,0.0001,0.0,6.447487991161316e-11,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.501872,0.0,0.0,0.0,,0.0,0.49,1.0,1.4,1.89,0.56,False,consolidation_break,3.0,False,1.0,0.3414994530821066,0.3414994530821066,n/a,2026-05-04,2026-05-04,,,,,
SNPS,LONG,0.3040517499074563,3.0405174990745634,6.57,3.9713,watchlist_reeval_failed,"consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,2.4,NEUTRAL,unknown,,,510.0,300.0,1.11,40.53,34459.0,39607.0,1.149,25656.0,19986.0,28424.0,81.7,0.548,2,1.0,99.0,1e-05,0.0,21.967945101304917,0.0,7.171687,0,0,0.00793,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.014023,0.0,0.0,0.0,,2.2,0.3,1.0,1.2,1.6,0.27,False,consolidation_break,3.0,False,1.0,0.3040517499074563,0.3040517499074563,n/a,2026-05-04,2026-05-04,,,,,
ADBE,LONG,0.22769997123615043,2.2769997123615044,4.72,4.2745,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",8.6,NEGATIVE,trend_continuation,-10497659.83,250.21,300.0,220.0,19.92,12.06,352643.0,238988.0,0.678,126232.0,140163.0,325236.0,62.5,0.431,1,0.7,99.0,6e-06,0.0,0.022336764653937566,0.0,5.048544,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.563475,0.0,0.0,0.0,,0.0,0.86,1.0,1.4,1.37,0.09,False,default,2.5,False,1.0,0.22769997123615043,0.22769997123615043,n/a,2026-05-04,2026-05-04,,,,,
NVT,SHORT,0.5270550086376622,5.2705500863766215,2.49,4.6823,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",6.5,NEUTRAL,bounce_and_fail,,,200.0,125.0,15.95,27.53,46824.0,10796.0,0.231,23612.0,25641.0,8367.0,67.5,0.491,2,1.0,0.0,0.0,4.6e-05,0.0,2.596288471754619,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.501635,0.0,0.0,,0.0,0.0,1.0,1.0,0.11,0.38,True,default,2.5,False,1.0,0.5270550086376622,0.5270550086376622,n/a,2026-05-04,2026-05-04,20.97619,,,,
