ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi
LYB,SHORT,0.3034337827792328,3.034337827792328,4.08,3.8812,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.7,NEUTRAL,retest_and_confirm,,,90.0,60.0,29.21,13.86,79116.0,79907.0,1.01,38750.0,48878.0,71395.0,94.7,0.579,0.0,0.63,1.0,1.4,1.05,0.0,1,1.0,0.0,0.0,1.2e-05,0.0,6.840226909664133e-22,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.426785,0.0,0.0,6.147436
STX,SHORT,0.29933290763223375,2.9933290763223375,2.7,3.2867,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",4.9,NEUTRAL,bounce_and_fail,,,600.0,200.0,2.51,65.83,76809.0,88544.0,1.153,54554.0,29328.0,81471.0,98.4,0.847,0.0,0.0,1.0,1.0,0.59,0.11,3,1.0,0.0,0.0,1.2e-05,0.0,107489.64435945572,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.0,0.757772,0.0,0.0,118.75
ARM,SHORT,0.29279226879874387,2.9279226879874387,0.0,1.7568,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.422236955039536,1e-06,5e-06,16809.387143224834,39810.3172699578,1.643478,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.1238,0.745486,0.0,0.0,2.904762
CORZ,SHORT,0.29110662502103307,2.9110662502103306,3.02,3.3615,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.0,POSITIVE,bounce_and_fail,26214707.25,,27.0,12.0,29.16,42.6,1199813.0,597283.0,0.498,531557.0,584682.0,680857.0,69.2,0.916,0.0,0.05,1.0,1.0,0.73,0.25,1,1.0,0.0,0.0,9.4e-05,0.0,8.089848346041904e-17,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.586924,0.0,0.0,13.419811
IWM,SHORT,0.2883383643279754,2.8833836432797537,0.0,1.73,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,8,1.0,1.702904838142588,3.3e-05,2.2e-05,9737.84527501197,17155.119399919044,20.034491,0,1,0.416216,0.003636,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.558004,0.557219,0.0,0.0,8.521368
RBLX,SHORT,0.27846533796090156,2.784653379609016,6.49,4.0193,price_validation_failed,"confirmation_volume, consolidation_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none,3.4,NEGATIVE,unknown,-10973291.89,,100.0,55.0,78.35,1.91,237637.0,177666.0,0.748,124889.0,105608.0,184806.0,99.4,0.928,1.63,0.78,1.0,1.2,1.42,0.46,2,1.0,99.0,1.4e-05,2.8e-05,7.820277937867317e-17,1.9230375272530882e-21,2.580858,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.429756,0.502153,0.0,0.0,4.532394
CIEN,SHORT,0.27204674788763017,2.7204674788763015,0.0,1.6323,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,3.3e-05,1e-05,8.792936735777051e-07,8.04086895255217e-12,22.028571,1,0,0.464773,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.613022,0.444494,0.0,0.0,8.272727
VST,SHORT,0.27121178135704604,2.7121178135704604,0.0,1.6273,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,1.8069889080433463e-23,1.7e-05,1.4e-05,9.838635952796197e-29,5.444768315401406e-06,1.960912,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.425939,0.702832,0.0,0.0,27.1
AAOI,SHORT,0.2566831460695466,2.5668314606954663,0.0,1.5401,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,22.167708282121524,9.3e-05,5.6e-05,1957.698378585878,88.31307024031803,2.752688,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.233146,0.123647,0.0,0.0,311.0
GEV,SHORT,0.25617831897578114,2.5617831897578114,0.0,1.5371,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,0.09623351610940008,5e-06,3e-06,207.81365302018455,2159.4727224134476,8.748387,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.092156,0.183548,0.0,0.0,475.0
QQQ,SHORT,0.2539946055598788,2.539946055598788,0.0,1.524,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,1.6389405115836357,1e-06,1e-06,431474.3929514159,263264.2185008297,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.51287,0.462769,0.0,0.0,7.475248
BIDU,SHORT,0.24816236156037466,2.4816236156037466,1.82,2.6268,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.2,POSITIVE,unknown,7269699.75,128.91,150.0,100.0,16.38,22.41,199995.0,125041.0,0.625,77352.0,98993.0,148691.0,89.4,0.559,0.0,0.0,1.0,0.0,0.03,0.79,1,0.7,0.0,0.0,1.9e-05,0.0,3.088083322252786e-13,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.286234,0.0,0.0,2.751269
BE,SHORT,0.2417149279933254,2.4171492799332537,2.55,2.8736,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",4.5,POSITIVE,bounce_and_fail,21588187.95,231.67,260.0,75.0,12.0,67.69,339071.0,354534.0,1.046,240145.0,209274.0,244186.0,69.7,1.193,0.0,0.0,1.0,1.0,0.5,0.05,2,1.0,88.72009115653832,9e-06,2.2e-05,19316.92832934723,217.7289053419063,1.207569,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.007523,0.548499,0.0,0.0,8.921569
AMD,SHORT,0.2192745848847999,2.192745848847999,0.0,1.3156,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1e-06,0.0,295865.23707767617,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.033436,0.0,0.0,2.519774
AVGO,SHORT,0.2080767505563153,2.080767505563153,2.59,2.9774,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",5.8,POSITIVE,bounce_and_fail,348909408.46,422.46,450.0,300.0,6.54,28.97,886810.0,1014852.0,1.144,553110.0,427201.0,921351.0,50.2,0.464,0.0,0.0,1.0,1.0,0.4,0.19,1,1.0,0.0,0.0,1e-06,0.0,1.333839361459295e-05,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.524047,0.0,0.0,2.076212
PG,SHORT,0.18100880040238443,1.8100880040238443,4.23,3.294,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.6,POSITIVE,retest_and_confirm,103694636.35,148.11,150.0,135.0,1.32,8.81,196991.0,152552.0,0.774,106609.0,131165.0,111769.0,57.8,0.213,0.0,0.52,1.0,1.4,0.81,0.5,1,1.0,0.0,0.0,3e-06,0.0,200.03593641907878,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.420702,0.0,0.0,1.040199
AAPL,SHORT,0.15053730920360758,1.5053730920360757,3.82,2.6587,price_validation_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",3.8,POSITIVE,pullback_to_resistance,815921774.64,271.02,300.0,250.0,10.68,7.76,2744128.0,1911823.0,0.697,1302617.0,1267206.0,2086128.0,74.5,0.276,0.0,0.41,1.0,1.4,0.91,0.1,1,0.7,0.0,0.0,0.0,0.0,0.0018947940614105195,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.282498,0.0,0.0,1.863986
SLV,SHORT,0.146883941656015,1.4688394165601502,6.35,3.8394,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.0,POSITIVE,trend_continuation,53818482.67,68.8,100.0,50.0,45.34,27.33,5210845.0,2918325.0,0.56,1930550.0,3052686.0,3145934.0,50.0,0.489,1.5,0.89,1.0,1.4,1.52,0.04,1,1.0,0.0,0.0,1.8e-05,0.0,35587.68391296893,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.250197,0.0,0.0,1.495012
AMZN,SHORT,0.13963218032431682,1.3963218032431681,1.39,1.8552,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.7,POSITIVE,unknown,1035543593.35,263.87,275.0,200.0,4.23,24.2,3106213.0,1912980.0,0.616,1314209.0,1019261.0,2685723.0,78.9,0.41,0.0,0.0,1.0,0.0,0.06,0.33,2,1.0,8.28433906365981,0.0,1e-06,0.003484613542907117,0.00042062662043768436,1.240876,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.282821,0.465222,0.0,0.0,1.219573
GOOGL,SHORT,0.1356112207794527,1.356112207794527,0.0,0.8137,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,2.419142073894171,2e-06,1e-06,1045866.4619295208,864658.9823854006,50.5,0,0,0.492074,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.526899,0.482822,0.0,0.0,1.199234
TSLA,SHORT,0.13139201109205012,1.3139201109205012,6.79,3.854,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.8,NEGATIVE,trend_continuation,-71149457.53,376.49,960.0,300.0,155.07,20.29,4023087.0,2973751.0,0.739,2215664.0,1369852.0,3411322.0,1.6,0.408,1.77,0.98,0.85,1.4,1.58,0.21,1,1.0,0.0,0.0,1e-06,0.0,970848.7851523121,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.235386,0.0,0.0,1.412979
SOXX,SHORT,0.11694814113167029,1.169481411316703,0.0,0.7017,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,12.91379298733104,2e-05,2.3e-05,315665.0541889395,24444.023107588906,17.652174,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.288876,0.464288,0.0,0.0,
META,SHORT,0.10153728397744954,1.0153728397744954,1.84,1.7597,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",3.5,POSITIVE,unknown,1267694249.55,675.3,750.0,600.0,11.08,11.13,1890575.0,928738.0,0.491,779943.0,634448.0,1404922.0,85.3,0.429,0.0,0.19,1.0,0.0,0.54,0.1,1,1.0,0.0,0.0,0.0,0.0,311503.15706469206,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.372145,0.0,0.0,
SYY,LONG,0.6037216753043289,6.037216753043289,3.89,5.1456,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm","confirmation_volume, room_to_target, trend_aligned",4.8,NEUTRAL,retest_and_confirm,,,80.0,70.0,4.49,8.57,71188.0,20366.0,0.286,18592.0,46733.0,26229.0,97.2,0.299,0.0,0.87,0.0,1.4,1.61,0.02,15,1.0,0.28022143022653073,3.4e-05,1.1e-05,1.000131480170213,1.7845378195409747,11.482153,2,1,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.488469,0.58081,0.0,0.0,14.874516
PRAX,LONG,0.5992473355422024,5.992473355422025,5.39,5.9332,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",6.6,NEUTRAL,retest_and_confirm,,,470.0,130.0,36.51,62.24,1976.0,7906.0,4.001,1856.0,517.0,7509.0,50.7,0.782,1.62,0.54,0.01,1.4,1.62,0.2,5,1.0,99.0,5.3e-05,0.0,0.002897609740697628,0.0,31.3125,2,0,0.653926,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.040588,0.0,0.0,0.0,
AS,LONG,0.5850739908100202,5.850739908100202,4.81,5.6084,watchlist_reeval_failed,"not_extended, room_to_target, support_ema_confluence, trend_aligned","confirmation_volume, momentum_aligned",6.2,NEUTRAL,support_ema_confluence,,,40.0,35.0,11.76,2.21,29573.0,6660.0,0.225,11349.0,12569.0,12315.0,74.0,0.554,1.69,0.85,0.37,1.6,0.3,0.0,5,1.0,99.0,1.8e-05,0.0,0.7439554507650326,0.0,4.920413,1,0,0.530603,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.395065,0.0,0.0,0.0,
IVZ,LONG,0.5756834610186145,5.756834610186145,5.98,5.6124,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.7,NEUTRAL,trend_continuation,,,26.0,15.0,1.84,41.25,74258.0,3738.0,0.05,27227.0,38859.0,11910.0,67.8,0.417,1.67,0.46,0.69,1.4,1.52,0.24,9,0.7,99.0,0.000392,2.4e-05,280.30508522968313,3.0600030527226997e-11,211.828862,0,2,0.487465,0.543647,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.475812,0.566368,0.0,0.0,242.365789
FLR,LONG,0.5526562906159647,5.526562906159647,6.19,5.8803,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.3,NEUTRAL,ema_pullback,,,70.0,37.5,45.11,22.26,67731.0,25949.0,0.383,11816.0,45232.0,36632.0,82.0,0.617,1.5,0.88,1.0,1.2,1.32,0.28,4,1.0,99.0,0.0001,1.7e-05,3.8051516188866126e-19,1.71387454247134e-25,76.351229,0,0,0.511983,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.554488,0.251618,0.0,0.0,4.238532
ATI,LONG,0.5500885843057788,5.500885843057787,5.42,5.4764,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.5,NEUTRAL,retest_and_confirm,,,200.0,145.0,29.78,5.91,14709.0,6081.0,0.413,8912.0,3689.0,8189.0,97.8,0.59,1.55,0.92,0.61,1.4,0.65,0.27,5,1.0,99.0,2.3e-05,0.0,6.411177587297183e-08,0.0,7.472731,0,0,0.002446,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.304925,0.0,0.0,0.0,
BOOT,LONG,0.5426105641932177,5.426105641932177,6.18,5.5871,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.1,NEUTRAL,retest_and_confirm,,,200.0,100.0,18.46,40.77,1458.0,1140.0,0.782,1998.0,130.0,470.0,90.7,0.616,1.7,0.47,1.0,1.4,1.54,0.06,4,1.0,99.0,7.3e-05,5e-06,1.0773059390106908e-12,2.4338123133626155e-21,65.244167,0,0,9e-06,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.763403,0.623421,0.0,0.0,268.0
SEZL,LONG,0.541253014686439,5.41253014686439,4.75,5.1913,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.3,NEUTRAL,trend_continuation,,,105.0,50.0,33.11,36.61,17798.0,12825.0,0.721,10363.0,8220.0,12040.0,81.0,0.97,1.88,0.55,0.52,1.4,0.4,0.0,4,0.7,99.0,0.000123,0.0,0.004809790093288227,0.0,29.139961,0,0,0.49987,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.042323,0.0,0.0,0.0,
REAL,LONG,0.5270550086376622,5.2705500863766215,5.71,5.4283,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.4,NEUTRAL,trend_continuation,,,15.0,10.0,22.0,18.67,68612.0,18892.0,0.275,51491.0,241.0,35772.0,86.6,1.001,2.02,0.07,1.0,1.4,1.12,0.11,2,1.0,99.0,0.001385,0.0,1.8130956465718767e-24,0.0,13.938264,0,0,0.047673,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.115894,0.0,0.0,0.0,
SUN,LONG,0.5114994530821066,5.1149945308210665,5.5,5.1875,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.9,NEUTRAL,trend_continuation,,,67.5,62.5,2.65,4.96,9311.0,4237.0,0.455,1344.0,6200.0,6004.0,97.2,0.302,1.55,0.75,0.3,1.4,1.49,0.0,1,1.0,99.0,1e-05,0.0,38.913999880223784,0.0,14.754717,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.419964,0.0,0.0,0.0,
IMVT,LONG,0.5114994530821066,5.1149945308210665,4.93,5.0365,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.0,NEUTRAL,trend_continuation,,,30.0,22.0,5.01,23.0,26497.0,4010.0,0.151,14481.0,10236.0,5790.0,76.7,0.735,2.04,0.38,0.28,1.4,0.66,0.18,1,1.0,99.0,3.9e-05,0.0,1.0541747539282635e-27,0.0,52.736842,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.386964,0.0,0.0,0.0,
VSAT,LONG,0.49859074162953737,4.985907416295373,5.17,5.124,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.4,NEUTRAL,trend_continuation,,,70.0,42.0,12.9,32.26,55014.0,13226.0,0.24,33782.0,21210.0,13248.0,79.2,0.869,2.59,0.34,0.16,1.4,0.65,0.04,4,1.0,99.0,5.3e-05,4e-06,0.20540191506599467,1.0774480890664074e-12,108.793175,0,0,0.10262,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.128881,0.030732,0.0,0.0,0.024794
ZTS,LONG,0.4956480223017188,4.956480223017188,3.68,4.6622,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.4,NEUTRAL,ema_pullback,,,125.0,110.0,6.94,5.89,44679.0,12414.0,0.278,10008.0,9842.0,37243.0,96.1,0.458,0.0,0.69,1.0,1.2,0.46,0.33,3,1.0,99.0,6e-06,0.0,0.00023500379551599475,0.0,5.576784,0,0,0.399255,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.435878,0.0,0.0,0.0,
ROK,LONG,0.4796607548598844,4.796607548598844,3.69,4.3653,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned","continuation_pattern, momentum_aligned",4.3,NEUTRAL,unknown,,,430.0,320.0,7.19,20.23,5916.0,10962.0,1.853,11609.0,2881.0,2388.0,98.8,0.458,2.13,0.7,0.28,0.0,0.19,0.39,8,1.0,99.0,3.5e-05,4e-06,0.00090433343279776,3.213755170616637e-10,1.387993,0,0,1.3e-05,0.030972,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.329061,0.630731,0.0,0.0,0.851332
TT,LONG,0.4498434660615612,4.4984346606156125,5.37,4.5802,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",3.6,NEUTRAL,trend_continuation,,,500.0,390.0,2.76,19.84,6547.0,4025.0,0.615,3711.0,2816.0,4045.0,96.4,0.365,2.31,0.0,0.0,1.4,1.58,0.08,8,1.0,99.0,5e-06,2e-06,0.08587983720798922,3.171218564412382e-10,1.622619,0,1,0.214773,0.630056,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.424504,0.28137,0.0,0.0,2.08894
VOYA,LONG,0.4216666666666667,4.216666666666667,6.01,4.8113,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",4.5,NEUTRAL,trend_continuation,,,82.5,65.0,2.59,19.17,14671.0,5115.0,0.349,18874.0,10.0,902.0,86.8,0.366,2.28,0.0,0.0,1.4,1.9,0.43,4,1.0,99.0,0.000171,0.0,0.03281624329053493,0.0,22.785441,0,0,1e-06,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.915194,0.0,0.0,0.0,
PRKS,LONG,0.4153394126984127,4.153394126984127,2.77,4.2077,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.5,NEUTRAL,ema_pullback,,,40.0,30.0,18.34,11.24,1928.0,155.0,0.08,66.0,1697.0,320.0,85.2,0.632,0.0,0.66,0.65,1.2,0.19,0.07,2,1.0,99.0,6.7e-05,0.0,24.152449534733435,0.0,29.694444,0,0,0.446974,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.331027,0.0,0.0,0.0,
B,LONG,0.403144149750673,4.03144149750673,4.26,4.6737,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.9,POSITIVE,ema_pullback,10513264.5,41.06,50.0,30.0,21.65,27.01,472891.0,323663.0,0.684,73644.0,213580.0,509330.0,51.4,0.486,0.0,0.79,1.0,1.2,0.91,0.36,19,1.0,99.0,3.5e-05,1.1e-05,2.6689070975638405,0.0013047896231457446,0.767301,2,2,0.016737,0.037582,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.025269,0.344064,0.0,0.0,1.539485
DEO,LONG,0.39055555555555554,3.9055555555555554,3.45,4.2878,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.5,NEUTRAL,ema_pullback,,,85.0,70.0,7.23,11.69,17673.0,11553.0,0.654,2634.0,18024.0,8568.0,70.4,0.331,0.0,0.94,1.0,1.2,0.27,0.04,2,1.0,99.0,1e-06,0.0,0.07147950249119257,0.0,3.30942,0,0,0.00239,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.508818,0.0,0.0,0.0,
VICR,LONG,0.37962904559706107,3.7962904559706105,6.04,4.8101,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,5.5,NEUTRAL,trend_continuation,,,320.0,140.0,16.99,48.82,8580.0,7351.0,0.857,8623.0,3666.0,3642.0,81.6,0.918,2.34,0.0,0.22,1.4,1.55,0.53,4,1.0,20.9522328079398,3.3e-05,1.5e-05,6.1210610403977205e-09,8.764308457967533e-10,3.234951,0,0,0.026341,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.270112,0.192191,0.0,0.0,2.386364
SW,LONG,0.375,3.75,2.29,3.642,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.4,NEUTRAL,unknown,,,45.0,35.0,12.64,12.39,14036.0,2580.0,0.184,11699.0,2495.0,2422.0,95.9,0.518,0.0,0.66,1.0,0.0,0.32,0.31,1,1.0,99.0,4e-06,0.0,1.807293970215957e-24,0.0,12.0,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.468314,0.0,0.0,0.0,
BTDR,SHORT,0.5579179213360749,5.5791792133607485,4.39,4.9466,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.2,POSITIVE,bounce_and_fail,478606.91,12.05,15.0,7.5,24.38,37.81,415995.0,247580.0,0.595,156423.0,324502.0,182650.0,82.6,1.119,0.0,0.49,1.0,1.0,1.67,0.23,4,1.0,0.003597764387635793,3.2e-05,0.001437,0.1795783476517634,16.637957011017622,0.026152,0,0,0.0,0.314303,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.441526,0.136181,0.0,0.0,512.974709
RELY,SHORT,0.5576105641932176,5.576105641932177,1.29,4.2951,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.6,NEUTRAL,unknown,,,30.0,17.5,42.31,16.98,21996.0,10811.0,0.491,7097.0,12226.0,13484.0,83.5,0.7,0.0,0.0,1.0,0.0,0.15,0.14,6,1.0,0.7687676227536498,3.7e-05,8.7e-05,9.102521727090808,11.840407240989771,2.37037,0,1,0.418294,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.497528,0.49344,0.0,0.0,5.672811
WCC,SHORT,0.5270550086376622,5.2705500863766215,4.51,4.9483,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,4.8,NEUTRAL,bounce_and_fail,,,330.0,270.0,4.29,14.67,4529.0,1349.0,0.298,3078.0,1938.0,862.0,96.8,0.551,0.0,0.34,1.0,1.0,1.62,0.55,2,1.0,0.0,0.0,4.2e-05,0.0,8.840587115807475,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.33967,0.0,0.0,26.248208
