ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio,bullish_score_z_shadow,bearish_score_z_shadow
SQQQ,LONG,0.3948313095238095,3.9483130952380954,2.95,3.8392,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",4.9,POSITIVE,bounce_and_fail,12259662.04,,74.5,55.0,29.36,4.5,225993.0,73008.0,0.323,200572.0,48792.0,49637.0,69.1,0.66,0.0,0.0,1.0,1.0,0.51,0.45,4,1.0,13.719847034967747,0.0,0.0,10240.996722111895,2239.3099637358973,5.951728,2,0,0.284305,0.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.692842,0.0,0.0,0.0,0.167439,,,,,0.4616432144348522,0.42831868315129185
AFRM,LONG,0.32098901817174275,3.2098901817174275,6.88,4.3689,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,3.5,POSITIVE,trend_continuation,1128453.17,64.67,75.0,50.0,16.1,22.6,140562.0,132563.0,0.943,99944.0,55286.0,117895.0,94.8,0.872,2.68,0.0,1.0,1.4,1.32,0.49,2,1.0,99.0,1.2e-05,0.0,4936.609989068989,0.0,1.997113,0,0,0.001757,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDGL,SHORT,0.6037166980952381,6.037166980952381,2.34,4.7206,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",5.0,NEUTRAL,unknown,,,570.0,500.0,8.02,5.25,11517.0,2715.0,0.236,1458.0,6078.0,6696.0,83.6,0.615,0.0,0.62,1.0,0.0,0.7,0.02,7,1.0,99.0,0.000142,0.000331,67909.25999364065,9.603295294580898e-07,38.380952,1,0,0.0,0.499771,,,,,,,,,,,,,,,,,,,,,,,2.474916,,,,,,
TLT,SHORT,0.35811653562093204,3.58116535620932,5.77,4.0616,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,2.7,POSITIVE,retest_and_confirm,402647762.53,86.62,90.0,85.0,3.96,1.81,4599241.0,2721668.0,0.592,1777226.0,1594510.0,3949173.0,31.5,0.108,1.7,0.8,0.46,1.4,1.27,0.15,8,1.0,0.06344705282544118,1e-06,1.8e-05,44242.52107111995,99616.29219257887,0.137404,0,1,0.0,0.69585,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.0,0.461059,0.0,0.0,0.226061,,,,,,
SHAK,SHORT,0.3567281085465383,3.567281085465383,3.75,4.2086,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.5,NEUTRAL,bounce_and_fail,,,115.0,90.0,12.99,11.57,13111.0,17167.0,1.309,5648.0,7471.0,17159.0,83.6,0.622,0.0,0.47,1.0,1.0,1.19,0.09,1,1.0,0.0,0.0,5.5e-05,0.0,2.834820323833582e-06,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,17.181818,,,,,,
TEM,SHORT,0.32218604683897656,3.2218604683897656,3.39,3.4879,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.3,POSITIVE,bounce_and_fail,730091.44,55.12,70.0,50.0,26.93,9.34,166817.0,107638.0,0.645,57993.0,62321.0,154141.0,84.0,0.812,0.0,0.33,1.0,1.0,0.75,0.31,2,1.0,0.44114559250435176,1.9e-05,4.3e-05,140255.750413363,317935.2866638454,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APP,SHORT,0.29487748241203926,2.9487748241203926,3.26,3.1524,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.5,POSITIVE,bounce_and_fail,12339022.55,472.92,600.0,200.0,26.8,57.73,170352.0,125921.0,0.739,88780.0,73594.0,133899.0,91.2,0.874,0.0,0.37,1.0,1.0,0.65,0.25,10,1.0,0.04827305568088092,2e-06,4e-06,913.8201434440132,12620.154667440313,0.80603,1,3,0.559248,0.065935,,,,,,,,,,,,,,,,,,,,,,,0.139874,,,,,,
EWY,LONG,0.38598082882815077,3.8598082882815077,4.8,4.5699,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.0,NEGATIVE,trend_continuation,-4708257.9,,150.0,105.0,2.19,28.47,295721.0,225254.0,0.762,195982.0,220104.0,104889.0,76.4,0.525,2.0,0.34,0.34,1.4,0.62,0.1,4,1.0,1.796402434813133,4.5e-05,1.1e-05,127721.82056235061,213296.00442615175,0.259767,2,0,0.057091,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.760402,0.544137,0.0,0.0,0.017673,,,,,,
AMGN,SHORT,0.4546045946115649,4.546045946115649,5.64,5.045,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume,5.4,NEUTRAL,resistance_ema_confluence,,,400.0,300.0,15.99,13.01,47218.0,40596.0,0.86,20952.0,27869.0,38993.0,98.2,0.341,1.55,0.58,0.3,1.6,1.43,0.18,5,1.0,99.0,0.0,1e-05,2541.8528410654853,3.085970730373673e-07,5.8,0,3,0.0,0.322168,,,,,,,,,,,,,,,,,,,,,,,3.437154,,,,,,
ASPI,LONG,0.4285714285714286,4.2857142857142865,3.31,4.6359,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.5,NEUTRAL,ema_pullback,,,10.0,5.0,97.63,1.19,124430.0,30933.0,0.249,22578.0,54230.0,78555.0,35.0,1.155,0.0,0.85,1.0,1.2,0.05,0.21,1,0.7,99.0,0.000461,0.0,1.8525521165614533e-20,0.0,24.32,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMH,LONG,0.423834289569241,4.23834289569241,5.63,4.5482,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",3.7,POSITIVE,trend_continuation,17396861.56,464.79,605.0,405.0,30.2,12.84,373969.0,791080.0,2.115,453640.0,353682.0,357727.0,87.2,0.408,2.35,0.0,0.0,1.4,1.77,0.1,14,1.0,2.5063587739718316,1.1e-05,7e-06,22003.65493700515,15802.43790231382,1.985273,1,2,0.114059,0.236979,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.150398,0.292652,0.0,0.0,16.447795,,,,,0.5548691424183435,0.5798336526996704
ACN,LONG,0.42051605870148656,4.205160587014865,3.96,4.6106,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.6,NEUTRAL,ema_pullback,,,300.0,170.0,54.31,12.56,81718.0,53420.0,0.654,32316.0,29529.0,73293.0,63.7,0.408,0.0,0.93,1.0,1.2,0.75,0.08,15,1.0,99.0,1.7e-05,4e-06,16.917290495065618,3.047292608241559e-09,1.195088,2,1,0.005491,0.263629,,,,,,,,,,,,,,,,,,,,,,,0.132953,,,,,,
LYB,LONG,0.378994676083472,3.7899467608347197,6.39,4.972,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.8,NEUTRAL,retest_and_confirm,,,90.0,60.0,26.02,15.99,76349.0,78309.0,1.026,35285.0,48204.0,71169.0,87.5,0.562,1.77,0.8,1.0,1.4,1.13,0.28,9,1.0,0.44888639496630056,1.9e-05,9e-06,12581.691416460244,56057.35240607947,1.000491,2,0,0.341021,0.4017,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.077735,0.51576,0.0,0.0,0.527435,,,,,0.6281132136723354,0.658730806589319
EQT,LONG,0.36484958474578516,3.6484958474578515,3.29,4.3312,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,7.6,NEGATIVE,bounce_and_fail,-7786285.45,56.99,70.0,50.0,22.85,12.25,124467.0,147120.0,1.182,63840.0,93436.0,114311.0,67.8,0.383,0.0,0.29,0.99,1.0,0.61,0.4,8,1.0,0.0723409664261586,3.5e-05,1.2e-05,22.079816443761125,305.218709875806,1.144573,0,1,0.040314,0.101984,,,,,,,,,,,,,,,,,,,,,,,0.77243,,,,,,
TER,SHORT,0.5983468213431635,5.983468213431635,1.52,4.3477,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.5,NEUTRAL,unknown,,,440.0,310.0,15.81,18.41,37455.0,22453.0,0.599,24750.0,12713.0,22445.0,96.4,0.826,0.0,0.0,1.0,0.0,0.42,0.1,16,1.0,99.0,1.4e-05,5.7e-05,70819.79268753357,11.89474201542191,1.262217,1,1,5e-06,6e-06,,,,,,,,,,,,,,,,,,,,,,,2.573788,,,,,,
LULU,LONG,0.42631052842103145,4.263105284210314,4.48,5.2556,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",8.9,NEGATIVE,trend_continuation,-5395417.44,166.76,200.0,150.0,19.98,10.02,163972.0,146937.0,0.896,57509.0,76369.0,177031.0,33.9,0.419,0.0,0.65,1.0,1.4,1.29,0.14,7,1.0,0.1584201050637024,5.1e-05,2.4e-05,3108.73053025938,26164.4444603739,0.845747,2,0,0.287668,0.035159,,,,,,,,,,,,,,,,,,,,,,,0.508844,,,,,,
PGY,LONG,0.3957223503501407,3.9572235035014067,5.94,4.7006,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.7,NEUTRAL,trend_continuation,,,20.0,10.0,39.66,30.17,69387.0,77989.0,1.124,44889.0,853.0,101634.0,86.2,1.079,2.1,0.25,1.0,1.4,0.81,0.38,2,1.0,99.0,7.6e-05,2.6e-05,197.25636348601972,1.2595283579845413e-26,0.474057,1,1,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.221728,0.019209,0.0,0.0,1.238876,,,,,0.5933121640932627,0.639984062741766
GOOG,LONG,0.3732855,3.732855,5.28,4.7704,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",6.6,NEGATIVE,trend_continuation,-33748047.78,330.37,350.0,305.0,5.91,7.71,939540.0,694257.0,0.739,446181.0,408593.0,779023.0,76.6,0.369,2.45,0.11,0.83,1.4,0.32,0.17,4,1.0,99.0,1e-06,0.0,76679.30746268173,0.0,23.251068,0,0,0.145997,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.331067,0.0,0.0,0.0,,,,,,0.4567544707208565,0.25381016901233877
LQDA,LONG,0.3659934930161365,3.6599349301613646,3.19,4.347,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.8,NEUTRAL,ema_pullback,,,55.0,30.0,51.72,17.24,122558.0,30675.0,0.25,49820.0,12772.0,90641.0,45.8,1.229,0.0,0.6,1.0,1.2,0.06,0.33,5,1.0,2.4920219469139063e-10,5.3e-05,3e-05,1.4785166837682585e-08,88.9950037718912,0.622518,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.022662,0.513527,0.0,0.0,0.250393,,,,,,
CPNG,LONG,0.3539856853946994,3.539856853946994,5.79,4.4869,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,4.9,POSITIVE,trend_continuation,2695926.43,20.44,25.0,20.0,22.49,2.01,311642.0,143204.0,0.46,113629.0,133769.0,207448.0,83.1,0.544,2.07,0.82,1.0,1.4,0.07,0.42,6,1.0,99.0,1.5e-05,0.0,29983.801772968287,0.0,0.340249,2,0,0.56998,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.409304,0.0,0.0,0.0,,,,,,0.6967794106707436,0.3498356837330293
W,SHORT,0.6557827857142857,6.557827857142858,4.22,5.5649,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned",5.1,NEUTRAL,resistance_ema_confluence,,,92.5,75.0,15.52,6.33,65031.0,71614.0,1.101,55179.0,14222.0,67244.0,91.5,0.865,0.0,0.62,0.86,1.6,1.06,0.09,10,1.0,99.0,9.8e-05,0.000202,1.0051679500952265e-06,2.1243994308725864e-13,1.812352,1,2,0.000136,0.250959,,,,,,,,,,,,,,,,,,,,,,,3.270557,,,,,,
BITX,SHORT,0.46584940009271114,4.658494000927112,4.65,5.2842,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",7.8,NEUTRAL,retest_and_confirm,,,20.0,14.0,12.04,21.57,145018.0,60069.0,0.414,50817.0,66174.0,88096.0,40.6,0.836,0.0,0.63,1.0,1.4,1.36,0.26,2,1.0,0.0,0.0,0.000123,0.0,1.0435030095934254e-17,,0,0,0.0,0.327716,,,,,,,,,,,,,,,,,,,,,,,1.289264,,,,,,
TSLL,SHORT,0.4338616269244188,4.338616269244188,6.18,5.1033,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.4,POSITIVE,retest_and_confirm,2489826.11,12.87,35.0,10.0,171.95,22.3,416149.0,178502.0,0.429,241046.0,131809.0,221796.0,39.1,0.891,1.86,0.79,0.96,1.4,1.04,0.13,3,1.0,0.0,0.0,1.9e-05,0.0,8897.176358999852,,0,1,0.0,0.048413,,,,,,,,,,,,,,,,,,,,,,,5.464605,,,,,,
ACMR,SHORT,0.3581383424226826,3.581383424226826,3.5,3.8807,watchlist_reeval_failed,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned",5.2,NEUTRAL,ema_rally,,,60.0,45.0,17.16,12.13,37671.0,13858.0,0.368,27851.0,5480.0,18198.0,69.0,0.823,0.0,0.4,1.0,1.2,0.56,0.35,4,1.0,0.7970472243375115,1.8e-05,4.2e-05,0.000115591200193054,4.834142681618015e-05,0.120273,1,0,0.0,0.007111,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.030797,0.023234,0.0,0.0,0.946634,,,,,0.5445232228534875,0.6723096748518705
WGS,SHORT,0.3554095514395986,3.5540955143959865,6.76,4.785,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,4.9,NEUTRAL,retest_and_confirm,,,70.0,60.0,2.79,11.89,10209.0,5412.0,0.53,8393.0,3880.0,3348.0,77.6,1.066,1.82,0.92,0.84,1.4,1.24,0.54,2,1.0,0.0,0.0,5.2e-05,0.0,6.372018736411496,,0,1,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.836565,0.0,0.0,,,,,,0.34275825604327853,0.5803881023256007
NN,LONG,0.3749630657830665,3.749630657830665,5.95,5.1198,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,7.3,NEUTRAL,trend_continuation,,,30.0,15.0,32.92,33.54,258659.0,26443.0,0.102,49231.0,145102.0,91560.0,59.9,0.236,2.33,0.0,0.2,1.4,1.6,0.42,3,1.0,0.9490263544556029,3.9e-05,2.3e-05,23671.52175602423,49885.91021711531,0.015522,1,0,0.448373,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2e-06,2e-06,0.754823,0.795174,0.0,0.0,0.300638,,,,,0.7006061135156366,0.6671329284418769
AG,LONG,0.3660691781496637,3.660691781496637,3.03,3.9593,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.1,POSITIVE,ema_pullback,5138144.02,20.06,25.0,10.0,24.5,50.2,594561.0,322781.0,0.543,141402.0,239977.0,535963.0,58.7,0.805,0.0,0.56,1.0,1.2,0.04,0.23,5,0.7,99.0,5.8e-05,5e-06,15970.493209149645,532.2693960626206,0.166912,0,0,0.031262,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.162917,0.33842,0.0,0.0,0.091883,,,,,0.7537307320549099,0.5388570553937357
COP,LONG,0.3637606597335433,3.6376065973354335,4.89,3.9258,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",3.2,POSITIVE,retest_and_confirm,18298487.41,120.31,125.0,95.0,3.94,21.0,214911.0,155169.0,0.722,95951.0,107313.0,166816.0,94.9,0.368,0.0,0.73,1.0,1.4,1.57,0.19,12,1.0,51.319485391679486,7e-06,1e-06,2268.7290948642685,221.0397354483314,0.331312,1,0,0.522011,0.006172,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.471853,0.332925,0.0,0.0,0.12602,,,,,0.45288134646690825,0.30423576925746854
ETHA,LONG,0.3500924943340589,3.500924943340589,5.07,4.1115,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.2,POSITIVE,trend_continuation,3810075.37,17.36,20.0,10.0,15.27,42.36,803865.0,576542.0,0.717,437540.0,344922.0,597945.0,12.2,0.603,1.65,0.73,1.0,1.4,0.2,0.09,4,1.0,1.3077515539096818,2.4e-05,1.6e-05,6074.903891696886,4645.30428087447,16.403537,0,0,0.324405,0.441451,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.272787,0.344663,0.0,0.0,14.09355,,,,,0.5617760984832362,0.6827852486864904
ANET,LONG,0.3236785444820719,3.236785444820719,0.0,1.9421,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,99.0,3e-06,2e-06,473.7329356092024,5.774220307873732,66.484809,2,0,0.22164,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.307546,0.527616,0.0,0.0,4.8,,,,,0.6051926751026276,0.5058689142638241
GAP,SHORT,0.3006573426283946,3.0065734262839463,3.89,4.2103,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",7.7,NEUTRAL,pullback_to_resistance,,,30.0,22.0,12.57,17.45,44670.0,57919.0,1.297,12841.0,23841.0,65907.0,53.2,0.438,0.0,0.55,1.0,1.4,0.84,0.1,3,1.0,5.902490775845216e-07,6e-06,1.5e-05,2.8606534716365572e-15,2.4232595867351626e-09,0.368322,0,0,0.0,1e-06,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.474846,0.365706,0.0,0.0,6.72684,,,,,0.4145065530389754,0.6581527679542841
GM,SHORT,0.28847803404796013,2.884780340479601,4.37,3.5734,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",4.1,POSITIVE,pullback_to_resistance,698097.95,79.09,80.0,60.0,1.2,24.1,189351.0,143220.0,0.756,49749.0,131050.0,151772.0,96.1,0.438,0.0,0.59,1.0,1.4,1.28,0.11,12,1.0,9.502711783703508e-11,7e-06,1.4e-05,1.4199530518717008e-07,298.85217697685454,0.26618,1,1,0.001641,0.012377,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.509044,0.524442,0.0,0.0,0.824757,,,,,0.4451736206405292,0.7084943237136289
AAL,SHORT,0.28716745850505393,2.871674585050539,5.4,4.6158,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,7.8,NEGATIVE,retest_and_confirm,-4096900.96,,15.0,10.0,27.44,15.04,986390.0,1604507.0,1.627,601980.0,643212.0,1345705.0,85.9,0.578,0.0,0.88,0.89,1.4,1.81,0.42,3,1.0,0.29301045611208065,1.4e-05,5.6e-05,8011.545609507672,13671.091666508895,2.115489,0,0,0.0,0.301255,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2e-06,0.383992,0.536609,0.0,0.0,0.61761,,,,,0.6421748023988,0.7089420484437089
UVXY,LONG,0.49176009911111107,4.917600991111111,3.34,5.0208,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",7.8,NEUTRAL,unknown,,,50.0,35.0,25.47,12.17,148256.0,68340.0,0.461,114231.0,50443.0,51922.0,46.7,1.043,0.0,0.5,1.0,0.0,1.45,0.38,5,1.0,30.0994308909658,0.001145,0.000311,11.216506371850132,0.5589726802052284,2.127191,0,1,0.0,0.037303,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.006668,0.05475,0.0,0.0,75.296392,,,,,0.6500080797195371,0.5
NVAX,LONG,0.3896214174769785,3.896214174769785,4.05,4.2631,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",5.5,NEUTRAL,trend_continuation,,,10.0,2.0,17.79,76.44,129990.0,69819.0,0.537,40120.0,31683.0,128006.0,77.1,0.867,0.0,0.83,1.0,1.4,0.36,0.46,1,1.0,99.0,4.2e-05,0.0,4.9370737061610775e-15,0.0,524.0,1,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.792614,0.0,0.0,0.0,,,,,,0.6937649667124247,0.3978400915792585
TFIN,LONG,0.3741988672833563,3.7419886728335627,6.46,4.729,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.6,NEUTRAL,trend_continuation,,,70.0,50.0,4.29,25.51,1149.0,1322.0,1.151,915.0,505.0,1051.0,60.2,0.54,2.03,0.02,1.0,1.4,1.6,0.41,2,1.0,99.0,9.5e-05,0.0,2439.860127227627,0.0,,1,0,0.080824,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.447187,0.0,0.0,0.0,,,,,,0.6037223143260039,0.3978400915792585
ARKK,SHORT,0.4452938898641422,4.452938898641422,3.67,4.7075,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.9,NEGATIVE,bounce_and_fail,-5648906.47,,78.0,70.0,0.8,9.54,245181.0,296918.0,1.211,236953.0,149939.0,155207.0,71.6,0.445,0.0,0.22,0.9,1.0,1.22,0.33,6,1.0,71.30024426186917,4.1e-05,8.9e-05,5834.544862460839,40.91532169954367,0.500381,0,1,0.275259,0.510906,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.37537,0.375335,0.0,0.0,0.916022,,,,,0.48329319992928566,0.641750340328295
MNDY,SHORT,0.3662422374918207,3.662422374918207,6.39,4.6882,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.7,NEUTRAL,retest_and_confirm,,,80.0,60.0,17.89,11.58,30169.0,28398.0,0.941,23013.0,364.0,35190.0,98.8,1.092,1.85,0.95,0.76,1.4,1.09,0.33,1,1.0,0.0,0.0,4.1e-05,0.0,0.17177749117548968,,0,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.008995,0.0,0.0,2.920892,,,,,0.37893969352083734,0.6844872909619183
HROW,SHORT,0.35000727482421495,3.5000727482421494,4.66,4.368,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,6.1,NEUTRAL,retest_and_confirm,,,50.0,30.0,26.74,23.95,31717.0,6867.0,0.217,2468.0,5343.0,30773.0,74.2,0.808,0.0,0.62,1.0,1.4,1.28,0.37,1,1.0,0.0,0.0,3.4e-05,0.0,9.03757539378104e-19,,0,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.241437,0.0,0.0,42.3,,,,,0.37893969352083734,0.7165163738543762
UEC,SHORT,0.337143410833306,3.37143410833306,4.63,4.4347,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.8,NEUTRAL,bounce_and_fail,,,15.0,13.0,3.81,10.03,113853.0,47130.0,0.414,82507.0,4908.0,73568.0,37.6,0.813,0.0,0.83,0.94,1.0,1.64,0.22,1,1.0,0.0,0.0,3e-05,0.0,46.95188118806533,,0,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.047099,0.0,0.0,3.251924,,,,,0.37893969352083734,0.690855170294801
