ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
FXI,LONG,0.3791102638930351,3.791102638930351,4.03,4.8646,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",8.8,NEGATIVE,retest_and_confirm,-36528154.53,,40.0,36.0,8.55,2.31,1881912.0,2086948.0,1.109,742537.0,1860284.0,1366039.0,36.2,0.229,0.0,0.8,1.0,1.4,0.83,0.0,1,1.0,99.0,0.00025,0.0,133.61533091403805,0.0,4.633136,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.448939,0.0,0.0,0.0,,,,,
OXY,LONG,0.2988812767822087,2.988812767822087,6.51,4.2874,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.2,POSITIVE,trend_continuation,90990770.47,57.0,60.0,40.0,5.24,29.84,701941.0,321664.0,0.458,340532.0,172783.0,510290.0,92.8,0.417,1.77,0.83,1.0,1.4,1.51,0.0,1,1.0,99.0,1e-05,0.0,5.848175002300569e-29,0.0,45.876923,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.345798,0.0,0.0,0.0,,,,,
AXON,LONG,0.2883217809163726,2.8832178091637264,4.23,3.6706,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",4.8,NEUTRAL,retest_and_confirm,,,790.0,390.0,99.35,1.58,24222.0,25353.0,1.047,10237.0,8728.0,30610.0,96.7,0.827,0.0,0.74,1.0,1.4,1.06,0.03,1,1.0,99.0,8e-06,0.0,7.494801345864244e-15,0.0,8.823529,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.438039,0.0,0.0,0.0,,,,,
HTZ,SHORT,0.5680188843244165,5.680188843244165,4.36,5.5481,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal","confirmation_volume, trend_aligned",7.0,NEGATIVE,unknown,-636369.89,,9.0,5.0,57.34,12.59,386840.0,654557.0,1.692,375133.0,253384.0,412880.0,84.8,1.082,0.0,0.69,0.28,1.4,1.92,0.06,3,1.0,0.0,0.0,0.00172,0.0,2684.2388727353587,,0,0,0.0,0.408478,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.015557,0.0,0.0,7.349799,,,,
EEFT,SHORT,0.5270550086376622,5.2705500863766215,3.21,4.5183,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",4.6,NEUTRAL,unknown,,,75.0,70.0,0.52,6.18,3180.0,3429.0,1.078,3699.0,1182.0,1728.0,94.6,0.499,0.0,0.57,0.84,0.0,1.59,0.21,2,1.0,0.0,0.0,0.000285,0.0,16.979640915288343,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.539135,0.0,0.0,259.269231,,,,
SEDG,SHORT,0.5157570225647203,5.157570225647204,3.34,4.5008,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.6,NEUTRAL,ema_rally,,,70.0,25.0,50.22,46.35,103788.0,85611.0,0.825,66035.0,35687.0,87677.0,88.9,1.091,0.0,0.56,1.0,1.2,0.36,0.22,3,1.0,0.0,0.0,0.001271,0.0,2.8911018295380497e-11,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.79026,0.0,0.0,32.447797,,,,
NTRA,SHORT,0.5114994530821066,5.1149945308210665,3.59,4.4545,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.1,NEUTRAL,ema_rally,,,220.0,190.0,6.95,7.63,15356.0,10246.0,0.667,14567.0,1874.0,9161.0,98.8,0.781,0.0,0.9,0.7,1.2,0.71,0.08,1,1.0,0.0,0.0,7.5e-05,0.0,2.349840350949935e-10,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.426481,0.0,0.0,104.565217,,,,
CTRA,SHORT,0.49817099336386267,4.981709933638626,3.4,3.8509,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",1.7,NEUTRAL,ema_rally,,,36.0,33.0,7.64,1.33,100039.0,17702.0,0.177,57590.0,31690.0,28461.0,95.1,0.403,0.0,0.77,1.0,1.2,0.32,0.11,1,1.0,0.0,0.0,1.6e-05,0.0,3.893252139670914e-06,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.269073,0.0,0.0,517.241379,,,,
LYV,SHORT,0.48677712448476357,4.867771244847636,3.81,4.6769,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.5,NEUTRAL,ema_rally,,,180.0,120.0,15.41,23.06,72560.0,75166.0,1.036,19045.0,29285.0,99396.0,90.6,0.414,0.0,0.92,1.0,1.2,0.65,0.04,2,1.0,0.0,0.0,5.3e-05,0.0,0.016134907722781013,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.340602,0.0,0.0,351.886905,,,,
MOH,SHORT,0.4814230565342464,4.814230565342464,1.42,3.5731,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.7,NEUTRAL,unknown,,,180.0,175.0,2.68,0.18,13335.0,17495.0,1.312,6961.0,9561.0,14308.0,8.1,0.44,0.0,0.0,1.0,0.0,0.17,0.25,1,1.0,0.0,0.0,9e-05,0.0,9.193502660963676e-28,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.340818,0.0,0.0,93.75,,,,
CHTR,SHORT,0.39321282031724203,3.9321282031724203,5.55,5.0511,watchlist_reeval_failed,"confirmation_volume, flag_breakdown, momentum_aligned, room_to_target","not_extended, trend_aligned",7.1,NEUTRAL,flag_breakdown,,,400.0,160.0,121.02,11.59,74726.0,64151.0,0.858,31989.0,32674.0,74214.0,55.5,0.486,0.0,0.0,1.0,1.6,1.95,1.0,2,1.0,99.0,1.2e-05,4.9e-05,157216.831061932,1.7914576677588738e-21,9.605405,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.52301,0.580354,0.0,0.0,6.980132,,,,
INFQ,SHORT,0.372329177704847,3.72329177704847,5.57,4.5726,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.2,NEUTRAL,retest_and_confirm,,,20.0,10.0,51.4,24.3,98838.0,85739.0,0.867,90135.0,36949.0,57493.0,73.3,1.235,0.0,0.97,0.88,1.4,1.95,0.37,1,1.0,0.0,0.0,0.000177,0.0,16913.861320029395,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,3e-06,0.0,0.520879,0.0,0.0,1.723404,,,,
AR,SHORT,0.35298674812852343,3.529867481285234,5.33,4.7439,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.9,NEUTRAL,ema_rally,,,50.0,31.0,32.45,17.88,86129.0,141256.0,1.64,114897.0,63297.0,49191.0,61.9,0.446,1.67,0.73,1.0,1.2,0.73,0.0,2,1.0,99.0,2.7e-05,4.4e-05,127652.78210031477,1.706628807307283e-20,29500.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.032448,0.255527,0.0,0.0,3.135731,,,,
ESI,SHORT,0.3414994530821066,3.4149945308210663,1.58,3.3215,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.7,NEUTRAL,unknown,,,41.0,36.0,1.25,11.1,13172.0,13515.0,1.026,20174.0,25.0,6488.0,73.4,0.425,0.0,0.0,1.0,0.0,0.06,0.52,1,1.0,0.0,0.0,6.6e-05,0.0,3.2064966471316285e-24,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.363654,0.0,0.0,,,,,
GDX,SHORT,0.3278720852059578,3.278720852059578,6.01,4.4224,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.9,POSITIVE,trend_continuation,3746468.83,94.31,100.0,75.0,6.01,20.49,911815.0,962335.0,1.055,505450.0,490978.0,877722.0,65.4,0.471,1.6,0.86,1.0,1.4,1.12,0.03,1,1.0,0.0,0.0,0.0,0.0,1.7924002143805036e-20,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.444452,0.0,0.0,6.822835,,,,
INTC,SHORT,0.2961823056838494,2.961823056838494,0.0,1.7771,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7,0.0,0.0,4e-06,0.0,0.020163443657664572,,0,0,0.0,0.39683,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.076291,0.0,0.0,22.784014,,,,
CRDO,SHORT,0.2866646235294022,2.866646235294022,0.0,1.72,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,4.4e-05,0.0,10795.079225273697,,0,0,0.0,0.041926,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.603376,0.0,0.0,2.403081,,,,
AMAT,SHORT,0.23850054691789335,2.3850054691789335,1.21,2.2155,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.3,POSITIVE,unknown,6209124.92,418.7,490.0,240.0,17.04,42.68,169763.0,168525.0,0.993,121823.0,80580.0,135885.0,99.0,0.629,0.0,0.0,1.0,0.0,0.12,0.09,1,1.0,0.0,0.0,3e-06,0.0,9.023215102961448e-11,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.448193,0.0,0.0,6.151515,,,,
CIFR,SHORT,0.20892656327716674,2.089265632771667,4.09,3.3116,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.2,POSITIVE,bounce_and_fail,5202163.35,18.69,20.0,10.0,7.04,46.48,911061.0,478669.0,0.525,428349.0,225522.0,735859.0,54.3,1.161,0.0,0.47,1.0,1.0,1.26,0.36,2,1.0,0.0002027984330371785,6.5e-05,0.000105,0.01751563829444193,86.36969246814068,1.477337,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.071666,0.375759,0.0,0.0,2.148952,,,,
DELL,SHORT,0.19969292744821238,1.9969292744821239,1.19,2.2155,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.3,POSITIVE,unknown,10525010.25,217.31,220.0,100.0,1.24,53.98,216864.0,298850.0,1.378,144607.0,121606.0,249501.0,84.2,0.591,0.0,0.0,1.0,0.0,0.17,0.02,1,1.0,0.0,0.0,1.2e-05,0.0,3.042272285696004e-07,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.405263,0.0,0.0,1.544803,,,,
NBIS,SHORT,0.19758911992210773,1.9758911992210773,5.26,3.8059,watchlist_reeval_failed,"confirmation_volume, engulfing_at_resistance, momentum_aligned, not_extended, room_to_target",trend_aligned,6.2,NEGATIVE,unknown,-8075859.41,151.32,200.0,10.0,32.06,93.4,407419.0,348862.0,0.856,280574.0,130615.0,345092.0,83.8,1.032,0.0,0.71,1.0,1.6,1.6,0.34,1,1.0,0.0,0.0,1.7e-05,0.0,6.508130099548591e-05,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.015632,0.0,0.0,2.156105,,,,
CRCL,LONG,0.3780443380332703,3.780443380332703,5.41,4.7732,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.3,NEGATIVE,ema_pullback,-20274405.22,,120.0,65.0,20.54,34.71,394362.0,290664.0,0.737,235826.0,155223.0,293977.0,84.0,0.94,1.56,0.94,1.0,1.2,0.7,0.0,3,1.0,99.0,0.000159,0.0,4877.8002099088635,0.0,9.779189,2,0,0.281338,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.714855,0.0,0.0,0.0,,,,,
U,LONG,0.30424695981312877,3.0424695981312877,5.87,4.1022,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.1,POSITIVE,retest_and_confirm,4409264.07,25.82,30.0,20.0,16.26,22.5,395086.0,219561.0,0.556,220493.0,105099.0,289055.0,92.1,0.908,1.94,0.3,1.0,1.4,1.23,0.0,1,1.0,99.0,7.5e-05,0.0,1.6638556362323378e-05,0.0,17.873832,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.263663,0.0,0.0,0.0,,,,,
BURL,LONG,0.3013273885180658,3.013273885180658,4.93,4.1456,watchlist_reeval_failed,"not_extended, retest_and_confirm, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.8,NEUTRAL,retest_and_confirm,,,360.0,270.0,9.03,18.22,5382.0,28912.0,5.372,17566.0,13822.0,2906.0,66.7,0.4,1.56,0.91,0.64,1.4,0.43,0.0,1,1.0,99.0,1.9e-05,0.0,342029.64502890734,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.020512,0.0,0.0,0.0,,,,,
SOXL,LONG,0.29095688745088416,2.9095688745088415,0.0,1.7457,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,99.0,1.8e-05,0.0,26840.029191959376,0.0,3.786008,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.416554,0.0,0.0,0.0,,,,,
CAT,LONG,0.20601440991757244,2.0601440991757243,5.2,3.5101,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",4.6,NEUTRAL,trend_continuation,,,900.0,700.0,8.26,15.8,110088.0,139231.0,1.265,92102.0,55329.0,101888.0,92.8,0.444,2.07,0.0,0.03,1.4,1.52,0.18,2,1.0,99.0,2e-06,0.0,2.379477967520868e-07,0.0,1.835526,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.32078,0.0,0.0,0.0,,,,,
DG,SHORT,0.49513831544772274,4.951383154477227,6.79,5.9527,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,7.2,NEUTRAL,retest_and_confirm,,,145.0,110.0,20.41,8.65,42932.0,49808.0,1.16,22032.0,32653.0,38055.0,61.8,0.368,2.0,0.62,1.0,1.4,1.76,0.0,1,1.0,0.0,0.0,7.6e-05,0.0,4.887784870972002e-22,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.385257,0.0,0.0,4.862237,,,,
XLE,SHORT,0.272039296,2.72039296,3.51,3.8932,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.4,NEGATIVE,ema_rally,-69194343.76,,60.0,45.0,5.84,20.62,1765672.0,2931559.0,1.66,656329.0,1455929.0,2584973.0,83.4,0.278,0.0,0.84,1.0,1.2,0.42,0.05,1,1.0,0.0,0.0,0.0,0.0,199.1478319265836,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.483158,0.0,0.0,1.485872,,,,
SLV,SHORT,0.15191284111278525,1.5191284111278525,6.25,4.2946,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,8.3,NEGATIVE,trend_continuation,-79818.02,69.23,100.0,50.0,44.48,27.76,5210845.0,2918325.0,0.56,1930550.0,3052686.0,3145934.0,52.0,0.497,1.51,0.95,1.0,1.4,1.36,0.03,1,1.0,0.0,0.0,1.8e-05,0.0,62022.174137793736,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.250197,0.0,0.0,1.495012,,,,
AAPL,SHORT,0.15053730920360758,1.5053730920360757,4.06,2.7307,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",3.8,POSITIVE,pullback_to_resistance,755908405.91,270.08,300.0,250.0,11.09,7.43,2744128.0,1911823.0,0.697,1302617.0,1267206.0,2086128.0,74.5,0.276,0.0,0.48,1.0,1.4,1.1,0.08,1,0.7,0.0,0.0,0.0,0.0,0.0033022448867270635,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.282498,0.0,0.0,1.863986,,,,
LITE,LONG,0.3323058817829109,3.323058817829109,5.61,3.8045,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,2.3,NEUTRAL,retest_and_confirm,,,890.0,800.0,0.42,9.73,84803.0,97602.0,1.151,80075.0,44958.0,57372.0,85.9,1.089,1.98,0.59,0.24,1.4,1.27,0.13,7,1.0,99.0,0.000105,5.2e-05,480.05356394055434,8.036729740243063e-06,34.375,1,0,0.0,0.277727,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.001432,0.8145,0.0,0.0,6.2475,,,,
ALAB,LONG,0.31790219603895165,3.1790219603895165,0.0,1.9074,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,99.0,4.8e-05,0.0,9.938857343288322e-08,0.0,23.857143,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.632484,0.0,0.0,0.0,,,,,
ORCL,LONG,0.3037559865041824,3.037559865041824,5.85,4.2938,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.1,POSITIVE,trend_continuation,25327706.12,173.66,200.0,150.0,15.15,13.64,1422464.0,1129383.0,0.794,871134.0,588029.0,1092684.0,59.0,0.54,2.19,0.48,1.0,1.4,0.48,0.3,1,1.0,99.0,1e-06,0.0,2522.3240366329605,0.0,14.0,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.499918,0.0,0.0,0.0,,,,,
MCHP,LONG,0.29220414140923523,2.9220414140923525,0.0,1.7532,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,99.0,1.7e-05,0.0,2.3781011036951505e-22,0.0,1.597451,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.442268,0.0,0.0,0.0,,,,,
RDDT,LONG,0.2799537259659537,2.799537259659537,5.45,4.3148,watchlist_reeval_failed,"not_extended, retest_and_confirm, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.4,NEGATIVE,retest_and_confirm,-5766960.38,,220.0,115.0,42.45,25.54,230306.0,188042.0,0.816,99883.0,74725.0,243740.0,77.1,0.853,1.7,0.79,1.0,1.4,0.45,0.1,1,1.0,99.0,2.7e-05,0.0,9.290951078790566e-24,0.0,12.844828,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.167754,0.0,0.0,0.0,,,,,
AMD,LONG,0.2651186698414665,2.651186698414665,0.0,1.5907,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,99.0,1e-06,0.0,350729.6747019491,0.0,15.388462,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.086405,0.0,0.0,0.0,2.519774,,,,
BMNR,LONG,0.22545523588180225,2.2545523588180223,3.89,3.0743,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",3.9,POSITIVE,trend_continuation,9401871.02,22.13,25.0,18.0,12.79,18.79,1133989.0,508941.0,0.449,641231.0,243265.0,758434.0,0.1,0.832,0.0,0.82,1.0,1.4,0.63,0.04,1,0.7,99.0,9.3e-05,0.0,65013.9074722867,0.0,2.739009,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.105305,0.0,0.0,0.0,,,,,
WDAY,LONG,0.22064352943046645,2.2064352943046646,3.71,3.2362,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",5.1,NEUTRAL,trend_continuation,,,200.0,100.0,68.73,15.63,88220.0,64815.0,0.735,41724.0,32312.0,78999.0,99.9,0.733,0.0,0.55,1.0,1.4,0.51,0.25,1,1.0,99.0,2.9e-05,0.0,14.388214094259594,0.0,1.930159,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.461269,0.0,0.0,0.0,,,,,
USO,LONG,0.21224891738909543,2.1224891738909544,5.81,4.0242,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.1,NEGATIVE,trend_continuation,-7965655.38,,150.0,100.0,13.8,24.13,728239.0,1047340.0,1.438,714529.0,525406.0,535644.0,82.9,0.759,2.04,0.55,0.45,1.4,1.37,0.0,1,1.0,99.0,0.000448,0.0,50368.68649673476,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.5e-05,0.0,0.851281,0.0,0.0,0.0,,,,,
CEG,LONG,0.17950719609694235,1.7950719609694235,4.83,3.3265,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",4.9,NEUTRAL,retest_and_confirm,,,350.0,200.0,11.71,36.17,85669.0,121080.0,1.413,73303.0,60201.0,73245.0,86.8,0.569,0.0,0.2,1.0,1.4,1.95,0.27,1,0.7,99.0,5e-06,0.0,440198.01377919444,0.0,1.892857,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.217091,0.0,0.0,0.0,,,,,
SPY,SHORT,0.35125440469841274,3.5125440469841274,1.13,3.5953,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",7.5,NEGATIVE,unknown,-4889138.8,,800.0,600.0,12.1,15.93,5758653.0,12551234.0,2.18,8734930.0,4662626.0,4912331.0,66.3,0.159,0.0,0.0,1.0,0.0,0.13,0.0,2,1.0,0.0,0.0,0.0,0.0,1155.2286030664536,,0,0,0.0,0.480203,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.377635,0.0,0.0,2.022669,,,,
LRCX,SHORT,0.27815220740683944,2.7815220740683944,1.99,3.3278,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.7,NEGATIVE,unknown,-129356.51,,370.0,240.0,36.63,11.38,258000.0,282782.0,1.096,171703.0,150707.0,218372.0,78.3,0.636,0.0,0.21,1.0,0.0,0.45,0.34,2,1.0,0.0,0.0,5e-06,0.0,5.367678699469173,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.230452,0.0,0.0,48.555804,,,,
CVNA,SHORT,0.2631456341540499,2.631456341540499,2.73,3.4147,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.4,NEGATIVE,bounce_and_fail,-5005991.83,,600.0,200.0,48.11,50.63,187655.0,198854.0,1.06,161277.0,75501.0,149731.0,83.9,0.851,0.0,0.04,1.0,1.0,0.7,0.0,1,0.7,0.0,0.0,5e-06,0.0,8.318275001278642e-05,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.095211,0.0,0.0,9.722222,,,,
TEAM,SHORT,0.19937469402264868,1.9937469402264867,5.47,3.4979,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.3,NEUTRAL,ema_rally,,,75.0,50.0,4.69,30.21,114379.0,76945.0,0.673,76700.0,44210.0,70414.0,98.9,0.983,1.75,0.7,1.0,1.2,0.8,0.02,1,1.0,0.0,0.0,7.6e-05,0.0,9.230358426969711e-07,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.341933,0.0,0.0,1.432015,,,,
MRVL,LONG,0.596614195575698,5.96614195575698,0.0,3.5797,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,99.0,8e-05,2e-06,23800.080869561534,918.1441154800987,105.727082,7,0,0.397656,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.657598,0.197832,0.0,0.0,50.90184,,,,
SOXX,LONG,0.3605205693569116,3.605205693569116,0.0,2.1631,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,99.0,2e-05,0.0,443474.05871177115,0.0,17.652174,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5e-06,0.0,0.288876,0.0,0.0,0.0,,,,,
