ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio,bullish_score_z_shadow,bearish_score_z_shadow
SAP,LONG,0.23799022983435372,2.3799022983435374,0.0,1.4279,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,10,1.0,99.0,1e-06,3e-06,16446.66070527237,1.4552716612617234e-09,1.483939,8.318552,0,0,0.0,0.025862,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.359791,0.355211,0.0,0.0,,,,,,
BB,LONG,0.23695788376509314,2.3695788376509315,0.0,1.4217,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,99.0,2.3e-05,0.0,57960.84045726594,0.0,0.24278,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8e-06,0.0,0.392126,0.0,0.0,0.0,,,,,,
NFLX,LONG,0.23515235489342157,2.3515235489342157,0.0,1.4109,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9,1.0,0.000630872237898667,1e-06,1e-06,28.698859254544224,56863.45334781149,0.291137,1.126029,3,0,0.644293,0.475039,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.589358,0.535617,0.0,0.0,,,,,,
SHOP,LONG,0.2290030345374369,2.290030345374369,0.0,1.374,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,13,1.0,0.030761992786410484,2e-06,6e-06,0.0043123652284967505,0.2242957539682823,0.354247,0.972323,1,0,0.173859,0.389214,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.009027,0.202434,0.0,0.0,,,,,,
WSM,SHORT,0.5724335641932177,5.724335641932177,2.22,5.0482,price_validation_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",7.6,NEUTRAL,unknown,,,230.0,180.0,15.96,9.25,6102.0,8127.0,1.332,3193.0,5454.0,5582.0,40.9,0.395,0.0,0.39,1.0,0.0,0.83,0.0,4,1.0,2.6037058985536207e-05,1e-06,7.8e-05,2.083063765914779e-21,2.666793469354504e-17,0.062687,3.392395,0,1,0.0,0.307522,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.629283,0.465578,0.0,0.0,,,,,,
SATS,SHORT,0.5550865501855391,5.550865501855391,0.0,3.3305,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,32,1.0,0.21727621126346092,0.000122,0.000134,11931.058078893506,48451.71096293576,0.192494,2.662924,2,6,0.003401,0.309305,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2e-06,1.2e-05,0.190692,0.260941,0.0,0.0,,,,,,
DAVE,SHORT,0.5359755941406065,5.359755941406065,0.0,3.2159,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,13,1.0,54.01810527487081,0.000483,0.00039,5.064449384891416,0.21094799712100673,2.978641,16.995941,1,0,0.0,0.435115,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.134227,0.33694,0.0,0.0,,,,,,
EXPE,SHORT,0.5222863325090494,5.222863325090494,1.45,4.1664,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.6,NEUTRAL,unknown,,,270.0,230.0,0.25,14.61,25361.0,31726.0,1.251,12039.0,18056.0,26992.0,94.9,0.624,0.0,0.0,1.0,0.0,0.16,0.29,6,1.0,1.8389032517410486e-05,1.1e-05,5.2e-05,0.005924819373686342,161.09654948069735,5.851365,19.96784,0,0,0.0,0.603184,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.149606,0.414038,0.0,0.0,,,,,,
CAR,SHORT,0.4634366823458264,4.634366823458264,0.0,2.7806,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0,0.5294313890812595,2.1e-05,8.6e-05,13289.620534747335,7171.910311340555,2.9903,6.988145,0,2,0.005167,0.011798,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.288622,0.05972,0.0,0.0,,,,,,
SAP,SHORT,0.4594001881342711,4.594001881342711,6.6,5.277,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.0,NEUTRAL,ema_rally,,,190.0,155.0,6.89,12.8,23338.0,35078.0,1.503,17530.0,15824.0,25062.0,97.0,0.502,1.86,0.76,0.93,1.2,1.0,0.86,10,1.0,99.0,1e-06,3e-06,16446.66070527237,1.4552716612617234e-09,1.483939,8.318552,0,0,0.0,0.025862,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.359791,0.355211,0.0,0.0,,,,,,
LRCX,SHORT,0.45674780734121856,4.567478073412186,3.18,4.6777,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.2,NEGATIVE,bounce_and_fail,-192573.58,,370.0,240.0,39.37,9.6,227660.0,229029.0,1.006,104114.0,143516.0,209059.0,88.0,0.663,0.0,0.15,1.0,1.0,0.89,0.14,14,1.0,99.0,1e-06,7e-06,36829.241090565505,9.051774938374907,6.956103,4.222061,2,3,3e-06,0.035686,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.465366,0.687385,0.0,0.0,,,,,,
HUT,SHORT,0.43837650281091556,4.383765028109155,1.43,4.2209,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",8.0,NEGATIVE,unknown,-203280.4,75.87,100.0,35.0,32.24,53.72,130199.0,67639.0,0.52,62151.0,52935.0,82752.0,51.9,1.025,0.0,0.0,1.0,0.0,0.12,0.31,9,1.0,0.0003455987658210363,2.2e-05,4.3e-05,0.0035336789782758706,5.112401038066407,4.188192,8.98864,1,2,0.623308,0.422985,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.16165,0.091128,0.0,0.0,,,,,,
XLV,SHORT,0.4356498629837356,4.356498629837356,5.66,5.4962,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,8.1,NEGATIVE,trend_continuation,-21362099.78,,150.0,70.0,1.15,52.8,111850.0,296462.0,2.651,29742.0,107283.0,271287.0,73.0,0.171,1.61,0.95,0.82,1.4,0.79,0.08,8,1.0,0.003862901361233763,0.0,0.0,0.04353472984264255,3.7566521267784494,0.691592,16.861845,0,2,0.033697,0.003769,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.432363,0.566969,0.0,0.0,,,,,,
APLD,SHORT,0.4274126715492908,4.274126715492908,1.98,3.6711,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.7,POSITIVE,unknown,5916469.57,31.64,33.0,25.0,4.15,21.1,482696.0,195771.0,0.406,182973.0,148961.0,346533.0,23.8,1.014,0.0,0.26,1.0,0.0,0.15,0.56,2,1.0,0.0,0.0,9.9e-05,0.0,424403.0821374792,,5.090889,0,0,0.0,1.5e-05,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,3.8e-05,0.0,0.402235,0.0,0.0,,,,,,
SPXS,SHORT,0.41624988917780303,4.16249889177803,5.97,4.8322,price_validation_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",4.8,NEUTRAL,trend_continuation,,,35.0,20.0,11.13,36.5,44289.0,26906.0,0.608,32386.0,18182.0,20627.0,77.3,0.527,2.39,0.0,0.0,1.4,1.57,0.61,5,1.0,8.589248043676014e-09,0.00016,0.000521,6.85446814003758e-08,1.9950722418257276,9.609756,7.409777,1,4,0.0,0.000628,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.36619,0.177979,0.0,0.0,,,,,,
CSCO,SHORT,0.40602110728961494,4.060211072896149,0.0,2.4361,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,20,1.0,1.3936313431227354,3e-06,1e-06,5014.9109378759085,4398.104004322338,0.480004,9.041447,3,1,0.00021,3e-06,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.165308,0.37092,0.0,0.0,,,,,,
XLK,SHORT,0.3945759106027832,3.9457591060278316,2.4,4.3729,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",8.4,NEGATIVE,bounce_and_fail,-9031837.34,153.55,160.0,130.0,4.22,15.32,266165.0,515133.0,1.935,96504.0,275125.0,409669.0,67.2,0.257,0.0,0.0,1.0,1.0,0.3,0.11,6,1.0,0.4565176775526284,0.0,0.0,7.593164962905839,16.632795040079213,3.732106,31.16665,0,1,0.109825,0.388298,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.555008,0.203956,0.0,0.0,,,,,,
POET,SHORT,0.38377256766353424,3.8377256766353423,0.0,2.3026,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,6,1.0,3.0335590616335195,0.000293,0.000173,32601.0781036084,21493.616864708925,8.281961,5.693918,1,0,0.452888,0.001094,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.6e-05,1e-05,0.119373,0.219642,0.0,0.0,,,,,,
VST,SHORT,0.38302256588969624,3.8302256588969623,4.49,4.8221,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",7.8,NEGATIVE,retest_and_confirm,-13014744.88,,180.0,150.0,11.73,6.89,108194.0,166211.0,1.536,86623.0,68146.0,119636.0,66.0,0.573,0.0,0.82,0.26,1.4,1.81,0.21,15,1.0,99.0,1.4e-05,2.3e-05,14269.645767628745,0.10212888301450383,4.281257,4.958231,4,2,0.485655,0.00107,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.401707,0.702267,0.0,0.0,,,,,,
SMTC,SHORT,0.38213029088574196,3.8213029088574197,0.0,2.2928,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,0.00028361757794951735,1.6e-05,1.2e-05,32.05244392659276,113012.89630326774,0.848739,27.5,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4e-06,0.198599,0.317854,0.0,0.0,,,,,,
MT,SHORT,0.38139724242649814,3.8139724242649815,2.3,3.617,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",5.1,NEUTRAL,unknown,,,70.0,27.0,12.89,56.46,33766.0,20845.0,0.617,6881.0,12282.0,35448.0,89.4,0.558,0.0,0.08,1.0,0.0,0.73,0.49,3,1.0,8.472605782679468e-16,1e-06,4e-06,3.135129889920749e-26,1.8501568291598606e-11,0.362069,22.861111,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.633992,0.614065,0.0,0.0,,,,,,
WDC,SHORT,0.3804766825717308,3.8047668257173077,0.0,2.2829,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,14,1.0,0.00010314427488303754,4e-06,4e-06,3.3794263381511973,32764.07092864207,1.334543,15.192796,1,1,0.079299,0.43818,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.227101,0.028444,0.0,0.0,,,,,,
CRS,SHORT,0.3620029961932342,3.6200299619323424,0.0,2.172,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,6,1.0,99.0,2.7e-05,1.5e-05,2.4967740908234994e-08,9.53333613508518e-11,6.7,33.866667,0,0,0.000505,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.206887,0.456267,0.0,0.0,,,,,,
QLD,SHORT,0.35842764076151334,3.5842764076151337,2.76,3.7001,price_validation_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",5.4,NEUTRAL,bounce_and_fail,,,77.0,55.0,1.82,27.27,35660.0,6537.0,0.183,8712.0,3691.0,29794.0,64.8,0.413,0.0,0.0,1.0,1.0,0.41,0.35,2,1.0,0.0,0.0,0.0,0.0,0.003565421982872286,,114.022727,0,1,0.0,0.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.257557,0.0,0.0,,,,,,
CVNA,SHORT,0.3560541861206308,3.560541861206308,1.49,3.4473,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.1,NEGATIVE,unknown,-6641584.22,,700.0,200.0,79.05,48.84,172220.0,169261.0,0.983,124342.0,64291.0,152848.0,83.4,0.847,0.0,0.0,1.0,0.0,0.33,0.16,11,1.0,0.44521923134121955,5e-06,1.2e-05,39.54345608463316,19.737320553296755,11.150685,1.333405,0,0,0.29701,0.667443,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.174458,0.136413,0.0,0.0,,,,,,
HL,SHORT,0.3455693481393233,3.455693481393233,0.0,2.0734,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,13.008084704382261,5e-05,5.7e-05,0.0065630254432144436,0.00033635622729319214,1.902176,11.974213,0,0,0.142264,0.000621,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.09798,0.412727,0.0,0.0,,,,,,
SVIX,SHORT,0.34176511365767154,3.4176511365767155,4.29,4.3158,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.6,NEUTRAL,ema_rally,,,19.0,14.0,2.7,24.32,40130.0,36658.0,0.913,28931.0,19246.0,28611.0,48.7,0.621,0.0,0.62,0.82,1.2,1.62,0.03,3,1.0,0.0,0.0,0.000386,0.0,0.026152091354916168,,11.29965,0,2,0.0,0.003554,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.724083,0.0,0.0,,,,,,
AGIO,SHORT,0.3414994530821066,3.4149945308210663,5.31,4.3005,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_resistance, room_to_target",trend_aligned,5.0,NEUTRAL,pullback_to_resistance,,,30.0,25.0,12.34,6.38,36662.0,5668.0,0.155,4824.0,1.0,37505.0,80.8,0.732,0.0,0.05,1.0,1.4,1.87,1.0,1,1.0,0.0,0.0,2.1e-05,0.0,3.145616266861149e-20,,0.217949,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.902514,0.0,0.0,,,,,,
SIG,SHORT,0.34039588689188377,3.4039588689188376,2.36,3.89,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",7.4,NEUTRAL,unknown,,,105.0,85.0,9.51,11.35,20142.0,4305.0,0.214,1062.0,20312.0,3073.0,49.1,0.454,0.0,0.36,1.0,0.0,0.04,0.96,1,1.0,0.0,0.0,1.4e-05,0.0,1.2106096589841467e-17,,6.733333,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.453945,0.0,0.0,,,,,,
FRMI,SHORT,0.34031689874328075,3.4031689874328075,6.72,4.5176,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,4.0,POSITIVE,retest_and_confirm,544354.96,5.23,7.5,5.0,43.54,4.31,231088.0,83121.0,0.36,186416.0,23954.0,103839.0,39.2,1.51,1.81,0.45,0.22,1.4,1.83,1.0,1,1.0,0.0,0.0,1.2e-05,0.0,42426.614653853874,,6.401961,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,8e-06,0.0,0.793432,0.0,0.0,,,,,,
SOXX,SHORT,0.3381798759139975,3.381798759139975,2.52,3.6469,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",6.0,NEUTRAL,bounce_and_fail,,,450.0,290.0,8.66,29.98,40142.0,101666.0,2.533,83518.0,20258.0,38032.0,77.1,0.394,0.0,0.0,1.0,1.0,0.36,0.16,4,1.0,0.0,0.0,2.1e-05,0.0,16201.149976473802,,3.120809,0,0,0.0,0.001008,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.0,0.506056,0.0,0.0,,,,,,
XYZ,SHORT,0.3365048256434862,3.365048256434862,1.6,2.9425,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.9,POSITIVE,unknown,14912605.56,72.62,145.0,45.0,99.64,38.04,250054.0,138543.0,0.554,120012.0,53225.0,215360.0,73.6,0.624,0.0,0.0,1.0,0.0,0.14,0.46,3,1.0,0.0,0.0,1e-05,0.0,65727.70952498376,,5.962236,0,1,0.0,0.000141,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2e-06,0.0,0.295548,0.0,0.0,,,,,,
PONY,SHORT,0.320115736578129,3.20115736578129,0.0,1.9207,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,0.000322,6e-06,155.4289276323665,5.105127910908821e-25,0.375774,32.627119,1,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.367252,0.303496,0.0,0.0,,,,,,
ON,SHORT,0.31656254011655993,3.1656254011655993,0.0,1.8994,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.04027931624531947,5e-06,7e-06,1.0657109096768362,26.45801887961973,2.644068,28.0,0,0,0.469301,0.437805,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.176665,0.559785,0.0,0.0,,,,,,
NTR,SHORT,0.3141941998968153,3.1419419989681527,0.0,1.8852,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,14,1.0,0.9027462600653924,2.9e-05,3.9e-05,21.420650909082724,23.728318639094745,1.017751,0.613291,0,0,0.506304,0.214686,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.208198,0.114735,0.0,0.0,,,,,,
PLTR,SHORT,0.31292242427419376,3.1292242427419374,5.43,4.5136,price_validation_failed,"confirmation_volume, not_extended, room_to_target, shooting_star_at_resistance, trend_aligned",momentum_aligned,6.6,NEGATIVE,unknown,-17917110.36,144.56,150.0,120.0,3.71,17.04,1605524.0,1731082.0,1.078,771171.0,733618.0,1831817.0,78.0,0.61,1.54,0.9,0.9,1.2,0.51,0.39,4,1.0,0.00015635049649046442,0.0,1e-06,24.701538954690033,52662.74494198476,0.042485,2.815568,0,0,0.0,0.336963,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.474048,0.434008,0.0,0.0,,,,,,
CIEN,SHORT,0.31224456150879804,3.1224456150879805,0.0,1.8735,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,32,1.0,0.0026418709296964745,0.000105,2.4e-05,0.026588151141782396,19.21335257666944,3.150589,0.292384,2,2,0.810482,0.362633,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.514122,0.473182,0.0,0.0,,,,,,
SOXS,SHORT,0.31119323790476766,3.1119323790476767,0.0,1.8672,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,0.000314,0.000108,8.896020290685763,0.016270116853280885,135.055556,66.444444,0,1,0.002337,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.39989,0.222657,0.0,0.0,,,,,,
ZETA,SHORT,0.30711242687512036,3.0711242687512037,2.26,3.1336,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.6,POSITIVE,unknown,2065228.41,17.7,20.0,15.0,12.36,15.73,177868.0,53504.0,0.301,55319.0,60006.0,116047.0,75.6,0.814,0.0,0.39,1.0,0.0,0.52,0.35,9,1.0,0.056160766066382393,8.8e-05,0.00014,0.0040636440009940615,0.05788587707212979,1.010673,1.131063,1,0,0.115876,0.428326,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.386678,0.322932,0.0,0.0,,,,,,
NUE,SHORT,0.3021920403109419,3.021920403109419,0.0,1.8132,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,99.0,4e-06,3e-06,8.010261559229597e-09,1.4318550325799222e-11,4.139766,5.568841,1,0,0.016438,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.095609,0.09961,0.0,0.0,,,,,,
FDS,SHORT,0.29887363744002476,2.9887363744002475,2.0,2.9144,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.1,NEUTRAL,unknown,,,240.0,230.0,3.18,1.12,3989.0,3899.0,0.977,2587.0,3162.0,2139.0,58.8,0.444,0.0,0.37,1.0,0.0,0.38,0.26,1,1.0,0.0,0.0,1.1e-05,0.0,3.929177570371148e-27,,77.0,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.308865,0.0,0.0,,,,,,
IBM,SHORT,0.2897797993725768,2.897797993725768,0.0,1.7387,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,19,1.0,99.0,4e-06,3e-06,19098.28222962217,0.012860220515361193,1.096557,0.520958,4,3,0.536911,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.339389,0.192171,0.0,0.0,,,,,,
IBIT,SHORT,0.28619060807267993,2.8619060807267993,3.17,4.002,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",8.1,NEGATIVE,unknown,-33887010.97,42.7,45.0,35.0,5.31,18.09,3850762.0,2375032.0,0.617,1891318.0,1483618.0,2850858.0,48.2,0.441,0.0,0.42,1.0,0.0,1.17,0.58,14,1.0,0.8224214981276369,1.2e-05,1.9e-05,71209.7250754089,48103.020732426725,1.054777,1.310736,0,1,0.381966,0.407175,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,1e-06,0.206984,0.083836,0.0,0.0,,,,,,
ROKU,SHORT,0.2843118973948988,2.843118973948988,0.0,1.7059,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,1.740604755900458,5e-06,7e-06,23.01250358484053,6.610490838552142,0.43609,8.730892,0,0,0.0,0.003416,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.459017,0.287721,0.0,0.0,,,,,,
VLO,SHORT,0.283813574992324,2.8381357499232402,4.56,3.8871,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.5,NEUTRAL,trend_continuation,,,270.0,100.0,18.97,55.94,66845.0,42978.0,0.643,23860.0,38687.0,47276.0,91.0,0.442,0.0,0.69,1.0,1.4,1.12,0.34,12,1.0,99.0,4e-06,1.1e-05,7147.313004933809,8.28324053484498e-10,0.437307,0.792152,2,2,0.0,0.432129,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.531439,0.298694,0.0,0.0,,,,,,
