as_of,ticker,direction,conviction_grade,conviction_score,sector,bullish_premium_share,unusual_premium_share,vrp_proxy,far_otm_call_share,far_otm_put_share,dollar_delta_weighted_flow,sector_relative_pct,prem_momentum_z3d,realized_vol_regime,aggressor_bull_share,aggressor_net_prem_bps,ask_side_ratio,directional_sweep_share,gex_total,vanna_total,charm_total,iv_skew_25d,atm_iv_30d,atm_iv_60d,atm_iv_90d,term_slope_30_90,expiry_concentration_top1,max_pain_dist_pct,dealer_net_delta_at_spot,dealer_net_gamma_at_spot,perc_3_day_total_latest,momentum_composite,momentum_score,ret_5d,ret_21d,ret_63d,ret_126d,dist_52w_high,px_vs_sma50,px_vs_sma200,rsi_14,bollinger_z,rel_volume,atr_pct,gap_pct,beta_63d,resid_mom_21d,rel_strength_spy_63d,rel_strength_sector_63d,rel_vol_3d_20d,rel_vol_5d_20d,vol_trend_10d,up_down_vol_ratio_10d,setup_price_score,setup_trend,setup_extension,setup_room,setup_pattern_pts,setup_momentum,setup_confirm_vol,setup_extended,setup_ext_cap_atr,setup_state_rank,setup_is_breakout,setup_is_pullback,setup_is_trend_cont,setup_is_reversal,setup_pattern,setup_family
2026-07-14,OI,BEARISH,B+,6.6,Consumer Cyclical,0.05754376490178641,,18.192307692307693,0.0,0.0,16924.26106194691,,-1.145869,1.6317373925257652,1.0,0.07101088,0.0,0.0,375169.3858,1435192.8605,-334341.5993,,0.69,0.664,0.648,-0.0608695652173912,0.9310344827586207,0.025974025974025997,,,,0.552214,55.2214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,SEZL,BULLISH,B+,6.5,Financial Services,0.5893232251047411,0.6563905245293677,-28.707692307692305,0.29012920789635155,0.01887408577655215,747546.8891858995,,1.202303,1.6374298607769855,0.63661531,3.51375477,0.74125454,0.14771453,12966.7474,193868.2296,610813.3393,,0.983,0.933,0.89,-0.09460834181078329,0.4901153212520593,0.3863230075508952,,,,0.64509,64.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,NVTS,BULLISH,B+,6.3,Technology,0.6380055324809202,0.6757997916942994,47.17692307692308,0.6919936655119339,0.13510804762528747,807118.7057075893,0.0,-0.147306,0.8115312843042569,,,,,444462.58629999997,9471690.8743,-23663952.6988,,1.286,1.197,1.165,-0.09409020217729393,0.4969255375866359,-0.29130269654386637,740835.5,600293.78,,0.57,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,SNDK,BEARISH,B+,6.1,Technology,0.4961982795235188,0.23991873626601434,1.923076923076934,0.0,0.3622992409159097,23738.170639853284,0.9535582399699569,0.956536,0.8583976164105243,0.37680198,-0.32134279,0.70755694,-0.17660939,-6374.628800000002,7190913.8914,-13862332.319400001,,1.442,1.3,1.243,-0.1380027739251039,0.6016637413332795,-0.11805012058969164,23596363.6,-225061173.34,,0.552771,55.2771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,FIG,BULLISH,B,5.8,Technology,0.5995429625725217,,-1.6384615384615415,0.3757442899453823,0.03716748741910531,254712.75139515556,-0.1445828378293797,1.753728,1.1757727034668062,,0.0,0.0,0.0,1078751.9192000001,8878131.4427,-26422993.195499998,,1.086,0.964,0.97,-0.10681399631675884,0.4494142705005325,0.15128368342881396,1398319.54,5668432.29,,0.396074,39.6074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,WRBY,BEARISH,B,5.8,Healthcare,0.2792148078666521,0.0,77.26153846153846,0.22199361569291315,0.38718826439707527,-212548.73298459832,-0.007260406582768694,-0.086662,1.0526480338114277,,,,,132229.92919999998,1628261.7737,-79127.38099999996,,0.933,0.859,0.838,-0.10182207931404082,0.37577693370165743,0.09446022727272728,,,,0.505641,50.5641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,DVA,BULLISH,B,5.6,Healthcare,0.6279122583324411,,51.88461538461539,,,,0.0,0.247438,1.1425854361330363,0.87382681,0.8338484,0.18392316,-0.00016247,24510.5264,448461.48250000004,279662.3248,,0.473,0.429,0.403,-0.14799154334038045,0.45348837209302323,0.30328761158284345,,,,0.507359,50.7359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,CELC,BEARISH,B,5.5,Healthcare,0.41475156893977516,,-67.54615384615384,0.03404022601696389,0.1784329439307446,106458.83596511267,0.6316553727008712,-0.522145,1.6228962023190816,0.61362522,0.52796894,0.45905242,0.00814071,-16916.951399999998,785409.3367,-2743890.5812000004,,0.88,0.803,0.785,-0.10795454545454543,0.474720115565186,-0.1184431271669836,,,,0.413481,41.3481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,NXE,BULLISH,B,5.3,Energy,0.840583644596778,1.0,-58.98461538461539,0.12465582659281801,0.1497527399129881,-217149.29497794103,,1.155859,1.295973911123983,1.0,0.47793225,1.0,0.0,-1010949.4811000001,5440481.0457,-5551757.284399999,,0.662,0.661,0.636,-0.03927492447129913,0.9467576791808874,-0.08636610537751221,,,,0.676369,67.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,AAP,BEARISH,B,5.2,Consumer Cyclical,0.38822343404824916,,35.107692307692304,0.0,0.0,-21122.248167534242,,-0.084277,0.9317335232085809,0.54090771,0.39758869,0.43868752,-0.08788453,313076.6701,3389328.7652000003,-7904946.676399999,,0.704,0.626,0.614,-0.12784090909090906,0.78490581457116,-0.014011799410029462,,,,0.591273,59.1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,ARWR,BEARISH,B,5.2,Healthcare,0.23556769551986148,,9.35384615384616,,,,-0.9995159728944819,,0.9512002927654506,,,,,25386.340999999997,983202.2311,-1425263.4289000002,,0.707,0.743,0.729,0.031117397454031148,0.3784313725490196,-0.05827720936532997,,,,0.822222,82.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,STX,BEARISH,B,5.1,Technology,0.45187985355579585,0.22258667157994866,-3.5999999999999943,0.05056776137416275,0.6407655062586631,2518909.239119956,-0.44188520998935965,1.694342,0.6674470510509126,0.33526659,-0.28095669,0.75276319,0.04142954,-739.1385999999993,2164412.3364000004,-3947826.9932999997,,1.056,0.973,0.969,-0.0823863636363637,0.4407495794374242,-0.054787632001766104,,,,0.579384,57.9384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,NBIS,BULLISH,B,5.0,Communication Services,0.5147932992799515,0.7414994529399298,25.969230769230776,0.2175831429348656,0.0724173357303799,3951758.366027779,,-0.11596,0.9912599024210624,0.0,-0.06912864,0.46130104,0.0,-39190.43049999999,11930943.5841,-25834011.0919,,1.407,1.341,1.286,-0.08599857853589196,0.46493013972055885,-0.09068245559364292,11142660.64,-29578548.47,,0.517359,51.7359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,OI,BEARISH,A,8.1,Consumer Cyclical,0.024844264545463887,,-1.2846153846153925,0.0,0.0,16924.26106194691,,0.291232,1.946540056681171,1.0,0.08067509,0.0,0.0,333055.737,1103712.7417000001,-145801.74189999996,,0.66,0.511,0.571,-0.13484848484848497,0.49492760760366394,0.07264296754250386,,,,0.555208,55.5208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,MD,BEARISH,A-,7.2,Healthcare,0.09915496733620162,,-3.200000000000003,,,,0.007853186740514228,2.140334,1.8357933870014624,0.0,-0.09356253,0.77815572,0.0,-16730.8972,32074.874000000003,-3515.5677,,0.556,0.614,0.573,0.030575539568345148,0.5,0.057315233785822005,,,,0.586905,58.6905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,BE,BEARISH,B+,6.7,Industrials,0.46372720001602397,0.13454875009925335,32.69230769230769,0.3582147845804548,0.0,-3356536.568996617,,-0.435118,0.4879787715034851,0.43179274,-0.47575292,0.73306304,0.04326397,-63809.06629999999,10130005.2638,-31216093.194100004,,1.622,1.472,1.4,-0.1368680641183725,0.28595280885848456,-0.15101289134438312,15236528.16,-42341424.22,,0.54375,54.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,CAPR,BEARISH,B+,6.6,Healthcare,0.30433149007395277,0.0,31.54615384615385,0.05701268131303246,0.8729215254768733,140295.920723201,1.4115069852029427,2.810128,0.5556763206775818,,,,,-29339.6676,736645.3818999999,-3296102.5887,,3.309,2.756,2.284,-0.30976125717739506,0.934251012145749,-0.23711340206185577,,,,0.503333,50.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,ECHO,BULLISH,B+,6.4,Technology,0.5167041949631583,0.48628532921555767,-49.838461538461544,0.01809508240786723,0.016170834163401204,1280801.067640336,0.31498609404307615,-0.388994,0.9268473899846601,0.48628533,0.10784517,0.78003583,-0.02742934,10574.766199999955,21110692.6512,-20969663.386899997,,0.605,0.61,0.58,-0.04132231404958681,0.39270705044374754,-0.20481927710843378,5926851.58,-2203225.56,,0.527778,52.7778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,STX,BEARISH,B+,6.2,Technology,0.44608898237555406,0.20966609219294244,-0.7000000000000028,0.0,1.0,28764.000000000025,-0.29838518422697974,1.442357,0.8354341082020776,0.29820301,-0.34924091,0.75464368,-0.00338007,-4802.5271999999995,2612727.6314000003,-11012466.6703,,1.074,0.983,0.968,-0.09869646182495352,0.2767283893179492,-0.13111509096050525,5974000.54,-37739378.95,,0.57037,57.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,LITE,BEARISH,B+,6.1,Technology,0.4546694913036457,0.4745857929279135,26.01538461538462,0.21034039560301346,0.12362085516690312,113573.05072642924,0.06467886941336266,1.25102,1.374492086622648,1.0,0.18851914,1.0,0.0,-7458.415799999999,3205152.0253999997,-13901020.2742,,1.091,1.015,0.992,-0.0907424381301558,0.3611019525955233,-0.1928029432053345,,,,0.37963,37.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,SNDK,BEARISH,B+,6.1,Technology,0.4961982795235188,0.23991873626601434,1.923076923076934,0.0,0.0,-180464.76498648286,0.5741327641592826,1.474739,0.9076494085968453,0.23058152,-0.03895993,0.06532864,-0.1846161,-9382.3362,8199718.6263,-32537188.737,,1.432,1.289,1.239,-0.13477653631284905,0.6292253452918273,-0.12684136122436437,26146927.06,-281879486.04,,0.594444,59.4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,CRCL,BULLISH,B+,6.0,Financial Services,0.520946735008655,1.0,58.41538461538461,0.4354392962548665,0.04493421303831963,825774.6319762245,,-0.248362,0.713308377289828,0.56308155,0.84560134,0.70967193,-0.00822805,83100.50469999999,18721381.548499998,-47638588.5712,,0.971,0.937,0.921,-0.0514933058702368,0.567582001869242,-0.1194937941104892,3456945.3,216205.06,,0.554167,55.4167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,CRWV,BULLISH,B,5.9,Technology,0.5395957921301722,0.23894444710398388,47.19230769230769,0.20893399669336668,0.27524819481605833,2449741.627057953,0.9315913157838002,1.14747,0.44922435176159975,0.0,-0.08279983,0.0,0.0,-338183.71199999994,38341593.3578,-131440802.5837,,1.017,0.977,0.95,-0.06588003933136673,0.33741102828585373,-0.23270784823996704,9858477.4,-23790343.44,,0.498148,49.8148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,QCOM,BEARISH,B,5.8,Technology,0.33054950114201725,0.3131247382582826,47.79230769230769,0.0569715152507846,0.10419905283410508,-2795584.009291217,-0.3658668046482548,45.294553,0.6122172657390188,,,,,-112292.47260000001,23465827.080399998,-44631086.6311,,0.68,0.652,0.632,-0.0705882352941177,0.45446887746054265,-0.05503780552136443,9513468.82,-36847673.79,,0.676667,67.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,WRBY,BEARISH,B,5.8,Healthcare,0.2792148078666521,0.0,77.26153846153846,,,,-0.010333140448044967,0.312685,1.0480317637584127,0.23804448,-3.3969483,0.73572342,0.01040825,87140.80330000001,1782381.4067,-371080.2568,,0.995,0.872,0.861,-0.13467336683417086,0.40904198062432723,0.0802524797114518,,,,0.62619,62.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,COIN,BULLISH,B,5.7,Technology,0.5705666967685276,0.8984010233738479,38.0,0.5065971691646106,0.09169007576878592,983393.1314548221,-0.06467886941336266,-0.468942,0.5543772083186446,0.86658577,1.21498462,0.76861636,0.23191738,134341.5454,22889954.2406,-26825821.6202,,0.783,0.76,0.756,-0.03448275862068968,0.47978753063051166,-0.019210575081845784,,,,0.7,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,DVA,BULLISH,B,5.6,Healthcare,0.6279122583324411,,59.57692307692308,,,,-0.007853186740514155,,0.9614417130337997,,,,,23873.783,362319.91799999995,839478.8473,,0.464,0.419,0.394,-0.15086206896551724,0.9311740890688259,0.32171774979863493,,,,0.416667,41.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,MRVL,BEARISH,B,5.6,Technology,0.48676851700702894,0.45190530395967893,-26.5,0.30303319115038135,0.32129565993143516,-4094363.02076225,-0.211284306750318,2.69198,0.9576751724212752,0.54561034,0.04741292,0.35447803,0.16860003,-31812.861799999984,24122822.0095,-69859951.3872,,0.928,0.974,0.942,0.015086206896551617,,-0.1111111111111111,,,,0.355556,35.5556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,OI,BEARISH,A-,7.4,Consumer Cyclical,0.02073620174285682,,25.361538461538466,0.0,0.0,16924.26106194691,0.0,3.229969,1.9215696712338854,1.0,0.07259899,0.0,0.0,449476.4961,1093603.3635,-249235.59590000001,-0.510287802913223,0.646,0.498,0.575,-0.10990712074303415,0.4778761061946903,0.05213270142180087,,,,0.523822,52.3822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,MD,BEARISH,A-,7.2,Healthcare,0.09915496733620162,,-5.123076923076937,,,,-0.5013250883392226,,1.8660822843737772,,,,,-14909.897699999998,39494.5022,-12830.570199999998,-2.459732632407856,0.709,0.76,0.696,-0.018335684062059255,0.9278350515463918,0.05051272312951,,,,0.661111,66.1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,COIN,BULLISH,A-,7.0,Technology,0.5494014955832573,0.9218148856285001,50.24615384615385,0.48678112911217686,0.10041865253267364,683658.3558417321,0.01783172875680203,6.059981,0.8068606458269593,0.91211131,1.67377833,0.78883973,0.15043232,-45928.94530000002,23423251.7366,-123201886.21460001,-0.02983005859361998,0.803,0.757,0.766,-0.04607721046077214,0.5642074776709786,-0.04009984958556012,13850222.4,-3838708.56,,0.660101,66.0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,HUT,BEARISH,A-,7.0,Financial Services,0.4056193623304347,1.0,31.06153846153846,0.04019533025505643,0.1073086992910347,559463.3953949407,,2.501433,1.047417702133404,,,,,8969.685800000007,3630560.7822000002,-87889148.1832,-0.131269578636656,1.129,1.086,1.077,-0.046058458813108986,0.2579458891515629,-0.05914487987067291,1685027.39,369350.49,,0.551515,55.1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,BE,BEARISH,B+,6.7,Industrials,0.46372720001602397,0.13454875009925335,28.84615384615384,0.0,0.1211404214942947,341785.91075106367,,53.569104,0.770283070113191,0.36551304,0.02975708,0.36128982,0.24015609,-130235.1055,11455158.4949,-150717447.8626,-0.02171410819058117,1.638,1.48,1.4,-0.1452991452991453,0.3760166210888944,-0.14231318419800099,15044419.4,-44680669.16,,0.463447,46.3447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,CAPR,BEARISH,B+,6.6,Healthcare,0.30433149007395277,0.0,23.85384615384616,,,,0.7486749116607773,1.120904,0.5416012998744567,0.21281939,-39.50859782,0.64144914,-0.59008614,27681.374500000005,767935.1857,-12509763.373499999,0.85862368940539,3.257,2.824,2.373,-0.27141541295670857,0.3622950819672131,-0.1334363730036064,,,,0.745238,74.5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,CRWV,BULLISH,B+,6.5,Technology,0.5152498335039972,0.20747182209633722,51.84615384615385,0.6461039626601333,0.0,141468.09999999998,0.922980326496442,29.09027,0.43164836441368387,0.39575512,-0.44458929,0.60937291,0.08725818,-406916.25730000006,40838116.378800005,-446932494.4438,0.01127193794677184,1.071,1.014,0.979,-0.08590102707749764,0.36753868339334533,-0.11432108955839872,9923960.37,-19830826.76,,0.441077,44.1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,PLNT,BEARISH,B+,6.3,Consumer Cyclical,0.24764850778823994,0.3867377695339671,62.24615384615385,0.0,0.0,-5985894.077448746,0.550595238095238,1.171954,0.6840364451422299,0.49126058,-0.21420435,0.94151446,0.0,417002.71959999995,1129109.0003,6980345.1434,1.033861251644506,0.578,0.516,0.511,-0.11591695501730095,0.8542283924489968,0.0904739109621829,,,,0.463889,46.3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,STX,BEARISH,B+,6.2,Technology,0.44608898237555406,0.20966609219294244,-0.7000000000000028,,,,-0.29979070740895775,5.044741,0.9327390665933791,0.29758869,-0.28837525,0.75147456,-0.07587718,-8806.959100000002,3106616.8629,-30446641.9246,-0.4194238193729729,1.095,1.009,0.979,-0.10593607305936073,0.33136150234741785,-0.07265206519042919,6376412.49,-34433186.7,,0.552381,55.2381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,WULF,BEARISH,B+,6.2,Financial Services,0.4331711877792154,1.0,-37.27692307692307,0.6913225006313536,0.03999592030164061,-964087.3526626435,,-0.222231,0.526190022896725,0.27237705,-0.76094597,0.73919419,0.04270455,215033.04620000068,53402912.6467,-912500252.2307,0.739627746046537,1.09,1.05,1.027,-0.05779816513761483,0.5118889128916709,-0.17713004484304934,6050244.43,560714.11,,0.54072,54.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,LITE,BEARISH,B+,6.1,Technology,0.4546694913036457,0.4745857929279135,81.78461538461539,0.0,0.0,30919.11636863777,-0.01783172875680203,2.621935,1.0828838409251775,0.3913717,-0.52666967,0.64617026,0.00706056,-10738.8184,3300317.5159,-54116749.700500004,-0.1363353104460732,1.108,1.028,1.01,-0.08844765342960297,0.5455271565495208,-0.11859951340921175,,,,0.514478,51.4478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,SNDK,BEARISH,B+,6.1,Technology,0.4961982795235188,0.23991873626601434,1.923076923076934,0.0,0.4571503837349447,616902.8260424185,0.37781498534951863,2.99819,0.8505212087716795,0.43769863,-0.03272628,0.46754265,0.07963487,-17015.2877,9059766.8814,-143488026.9034,0.1580951235895531,1.513,1.346,1.286,-0.15003304692663574,0.5945393189487678,-0.07210434202258524,23520613.82,-352589865.24,,0.421212,42.1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,TSLA,BEARISH,B+,6.1,Consumer Cyclical,0.4761100079293372,1.0,-45.11538461538461,0.3579676451798411,0.16821170283860754,-572900.4141756005,-0.6994047619047619,8.400618,0.38810979555395225,0.45861018,0.00773562,0.58305499,-0.10329331,-190764.2698,125627524.9186,-603105747.1648,0.03708775415826493,0.49,0.465,0.462,-0.05714285714285708,0.6456067968325278,-0.02837529803233155,169311202.95,-347106430.86,,0.539226,53.9226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,ABVX,BULLISH,B,5.9,Healthcare,0.6020275636769946,0.47190361006632314,-23.130769230769225,0.04655964272829281,0.4088252490075645,3140058.27607038,0.0,1.151101,0.17719761886617666,0.64891667,3.1198371,0.27058402,0.05250349,75252.23560000001,2033106.3864999998,722981.9854000006,-1.24036253868295,0.727,0.71,0.67,-0.0784044016506189,0.2900641875762559,0.2320472586302382,,,,0.6633,66.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,ACVA,BULLISH,B,5.8,Technology,0.8693373735744421,,19.284615384615385,,,,-0.3994139807450816,,1.1877350981673043,,,,,103888.60619999998,314817.2239,-196764.03410000002,11.65537093178768,0.85,0.768,0.724,-0.14823529411764708,0.9571138800347725,-0.012829169480080992,,,,0.383333,38.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,HUT,BEARISH,A-,7.3,Financial Services,0.4229383140634893,1.0,31.984313725490196,0.40499886743738217,0.06677791766852931,74011.68001313983,,1.3771085273431483,1.05486836106094,0.137787470121369,-1.6842679571921193,0.738371164112609,-0.1219453804029222,41183.1419,2589263.2472,-1347694.915,,1.201,1.159,1.124,-0.06411323896752702,0.2978153831445098,0.05344113587063697,1894806.06,3757915.19,,0.656061,65.6061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,OI,BEARISH,A-,7.3,Consumer Cyclical,0.01792695515998988,,-19.01372549019608,,,,,-0.9866117700256686,1.8811684099582227,,,,,598133.3519,1414408.2425,-292685.0796,,0.656,0.768,0.721,0.09908536585365846,0.9998111425873466,0.0022172949002216822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,ANAB,BEARISH,A-,7.1,Healthcare,0.04640310342355483,,-26.04117647058824,0.5112423289154763,0.0,13434.438322101547,0.0,,1.6442049379588304,0.837811355783611,0.23544121498838527,0.449615801144861,0.0,188.1042,27321.559699999998,-8523.8285,,0.728,0.731,0.764,0.0494505494505495,0.9889178617992177,-0.17750956726523406,,,,0.536532,53.6532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,COIN,BULLISH,A-,7.0,Technology,0.5445664600152743,0.9364583055735825,68.01764705882354,0.48688026015312047,0.1325985521905925,598016.5496655393,0.10631912886907316,0.09990419924695601,0.8582476588555822,0.8631127908236342,1.7325970417072185,0.7457748465475638,0.1419109380674376,76175.83610000001,22563789.255,-8122068.4381,,0.836,0.791,0.782,-0.06459330143540662,0.416377604768879,0.012223731324854858,14429836.66,26961076.85,,0.648485,64.8485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,MD,BEARISH,A-,7.0,Healthcare,0.09915496733620162,,-8.5921568627451,,,,-0.5719964664310954,,1.871100233428794,,,,,-9142.8393,54186.9899,-26661.457,,0.625,0.646,0.6,-0.040000000000000036,1.0,0.034749034749034693,,,,0.644444,64.4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,CAPR,BEARISH,B+,6.4,Healthcare,0.30433149007395277,0.0,19.366666666666674,,,,0.6780035335689046,,0.7428219896631676,,,,,70352.4337,700013.5136,-579453.9891,,3.58,2.902,2.393,-0.33156424581005595,0.9332847247539191,-0.3061650992685475,,,,0.6,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,BE,BEARISH,B+,6.2,Industrials,0.4692702595057474,0.17678196787037423,25.490196078431367,0.2078117070580161,0.11612870824316082,-8235345.371839727,,-0.22949629715869754,0.8695169026295343,0.5984130746111184,1.0465783826059045,0.36556515051897387,0.19681526079546371,-8978.294799999989,10361370.3915,-12471993.6077,,1.733,1.486,1.4,-0.1921523369878824,0.45009608068197937,-0.11557887510420238,15370896.68,-14096434.34,,0.384091,38.4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,EXTR,BULLISH,B+,6.1,Technology,0.9158284181941385,,68.80980392156863,0.0,0.0,7719.4839358141235,-0.2231415587756152,,1.064305424748834,0.46197727335158545,-0.010465478288525407,0.07719002664566756,0.0,22567.8895,145103.0015,-41232.1721,,0.758,0.681,0.682,-0.100263852242744,0.8675862068965517,0.13333333333333333,,,,0.500337,50.0337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,PLNT,BEARISH,B+,6.1,Consumer Cyclical,0.24764850778823994,0.3867377695339671,77.51764705882354,,,,,,0.7398037933949281,,,,,202327.9634,1303109.8192,-477399.9512,,0.593,0.521,0.517,-0.12816188870151765,0.9279946164199192,0.08925318761384332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,SNDK,BEARISH,B+,6.1,Technology,0.496874657714472,0.1947209379017007,3.9215686274509807,0.6667898976005306,0.33321010239946935,-61357.49999999991,0.8537683271885449,,0.7310793456074138,0.7717255683347242,0.09002393932641621,0.41756069093031245,0.5434511366694484,-6106.230399999999,7867294.1071999995,-10525562.9606,,1.611,1.423,1.335,-0.1713221601489758,0.5051018883263295,-0.14931795162808062,15296484.28,-136976180.9,,0.379461,37.9461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,CRWV,BULLISH,B+,6.0,Technology,0.5255253776288261,0.2630736421930897,61.67450980392157,0.4394768976384345,0.245984522215128,1887986.3028131789,0.72515647775015,-0.842798224247437,0.5370217760081325,0.32354973714215446,-0.806691955009728,0.5623885150340663,-0.047687300590729634,127109.62749999994,34293262.397,-14926802.787700001,,1.093,1.015,0.979,-0.10430009149130832,0.45162206472767646,-0.067663152275457,10822969.97,3276223.41,,0.491919,49.1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,CIFR,BEARISH,B,5.9,Financial Services,0.45410326156447045,0.5328947368421053,4.623529411764707,0.0767846761875805,0.2590134836418159,-85267.77804359003,,,0.8316234977659437,0.274958694084428,-2.1226881515319573,0.47442572240442876,-0.10426776553511788,1121756.6113,18184974.9288,-7573453.0994,,1.256,1.207,1.187,-0.054936305732484036,0.5751677357516773,0.028182701652089328,2138542.99,4487083.33,,0.627273,62.7273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,AMAT,BEARISH,B,5.7,Technology,0.486479175233764,0.8254576570809778,-2.299999999999997,0.11389921676428737,0.3305851695242081,-1032724.6252139253,-0.22378461802280716,0.8595034509912429,0.5627001432219951,0.42780878884596485,-0.02149654277595387,0.6133624682420498,0.14558380894942263,620.0152999999991,5301438.4396,-3415269.5313999997,,0.958,0.894,0.884,-0.07724425887265131,0.34279209240337627,-0.09797781130057848,8262383.26,-7072661.79,,0.491246,49.1246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,LITE,BEARISH,B,5.7,Technology,0.4546694913036457,0.4745857929279135,87.47843137254903,0.0,0.4301729441520268,268422.9359797625,0.0,,1.1237680632324705,0.0,-0.20527105594622008,0.9821929045047508,0.0,-1687.6418000000003,2369480.0537,-1316486.8059,,1.141,1.05,1.026,-0.10078878177037685,0.5651645323391149,0.040589461834648816,,,,0.537542,53.7542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
